"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS14-04-12-003323","UPD-140409","04/12/14 14:18","04/12/14 12:00","S.GREEN DR. Common Name: PARKING LOT 93","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003325","UPD-140410","04/12/14 14:46","04/12/14 14:46","SOUTH GREEN DR.- REAR PICKERING Common Name: PARKING LOT 51","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003331","UPD-140413","04/12/14 15:53","04/12/14 15:53","71 SOUTH GREEN DRIVE Common Name: CRAWFORD","CONVERSION FIRE FALSE FIRE ALARM","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003333","UPD-140411","04/12/14 16:14","04/12/14 16:14","71 SOUTH GREEN DRIVE Common Name: CRAWFORD","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003334","UPD-140412","04/12/14 16:19","04/12/14 16:19","OUTSIDE THE CONVO Common Name: PARKING LOT 128","ASSAULT OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003336","UPD","04/12/14 16:32","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 327","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003346","UPD","04/12/14 20:20","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: ROOM 327","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003347","UPD-140415","04/12/14 20:35","04/12/14 21:15","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: NEAR BIKE PATH AT NEW LIFE CHURCH","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003350","UPD","04/12/14 21:08","","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: OUTSIDE FACING BIKE PATH","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003351","UPD","04/12/14 21:25","","STEWART ST. Common Name: STEWART STREET Location Detail: LOT 104","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003352","UPD-140416","04/12/14 21:34","04/05/14 03:00","SOUTH GREEN DRIVE - INTRAMURAL FD. Common Name: PARKING LOT 55","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003353","UPD-140417","04/12/14 22:10","04/12/14 22:10","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 136","CONVERSION_JUSTICE & PUB. ADMIN. OBSTRUCTING JUSTICE 2921.32","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003358","UPD-140418","04/12/14 23:37","04/12/14 23:37","WEST UNION STREET Common Name: HANING HALL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-12-003359","UPD-140419","04/12/14 23:40","04/12/14 23:40","STATE ROUTE 682 Common Name: STATE ROUTE 682 Location Detail: WHITE'S MILL","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003361","UPD","04/13/14 00:04","","Common Name: JAMES GARAGE","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003365","UPD","04/13/14 00:50","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: OUTSIDE SARGENT","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003366","UPD-140420","04/13/14 01:06","04/13/14 01:06","WEST GREEN - STOCKER/IRVINE Common Name: PARKING LOT 115 Location Detail: GULCH/ARC AREA","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003367","UPD","04/13/14 01:37","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @ RACE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003374","UPD-140421","04/13/14 06:27","04/13/14 01:30","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 4TH FLOOR MEN'S RESTROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003377","UPD","04/13/14 09:00","","131 SOUTH GREEN DRIVE Common Name: SMITH HOUSE","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003380","UPD-140422","04/13/14 10:19","04/12/14 16:00","46 EAST GREEN STREET Common Name: JEFFERSON HALL","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003383","UPD","04/13/14 12:00","","WEST GREEN DRIVE Common Name: WEST GREEN DRIVE","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003384","UPD-140423","04/13/14 12:51","04/11/14 19:30","MCCRACKEN SIDE - STEWART STREET Common Name: PARKING LOT 44","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003388","UPD-140424","04/13/14 17:54","04/11/14 21:00","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOMO # 357","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003390","UPD-140425","04/13/14 19:50","04/12/14 11:30","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM #437","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003393","UPD","04/13/14 22:16","","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: ROOM 448 MOD B","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-13-003394","UPD","04/13/14 22:22","","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: ROOM # 126","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-14-003405","UPD","04/14/14 09:38","","UNION STREET Common Name: UNION STREET Location Detail: AT SCHOONOVER CENTER","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-14-003406","UPD-140426","04/14/14 12:00","04/09/14 20:00","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-14-003407","UPD-140427","04/14/14 12:45","04/14/14 12:45","SOUTH GREEN DRIVE Common Name: PARKING LOT 87","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-14-003408","UPD-140428","04/14/14 12:55","04/11/14 15:30","","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-14-003410","UPD","04/14/14 14:08","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003418","UPD","04/15/14 00:57","","PARK PLACE Common Name: PARK PLACE Location Detail: FRONT OF ALDEN","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003419","UPD-140429","04/15/14 02:34","04/15/14 02:34","UNION STREET Common Name: UNION STREET Location Detail: FRONT OF BW-3'S","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003423","UPD","04/15/14 10:05","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 134/135","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003424","UPD","04/15/14 10:11","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003425","UPD-140430","04/15/14 12:08","04/15/14 12:08","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT OU PARKING LOT 51","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003426","UPD","04/15/14 12:38","","WEST GREEN GULCH Common Name: PARKING LOT 114","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003435","UPD","04/15/14 17:14","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003437","UPD","04/15/14 18:23","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003440","UPD","04/15/14 20:20","","OUTSIDE THE CONVO Common Name: PARKING LOT 128 Location Detail: NEAR GROSVENOR HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003444","UPD-140431","04/15/14 21:25","04/15/14 21:25","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-15-003447","UPD","04/15/14 22:41","","35 SOUTH CONGRESS Common Name: BROMLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003456","UPD-140432","04/16/14 10:30","04/09/14 00:00","Common Name: BIKE PATH","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003457","UPD-140433","04/16/14 10:49","04/16/14 10:30","SOUTH GREEN DRIVE Common Name: PARKING LOT 87","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003458","UPD","04/16/14 12:18","","MULBERRY ST Common Name: MULBERRY ST Location Detail: BENTLEY ANNEX AREA","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003461","UPD-140434","04/16/14 13:09","04/16/14 13:09","WEST GREEN - STOCKER/IRVINE Common Name: PARKING LOT 115 Location Detail: NEAR STOCKER","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003470","UPD","04/16/14 19:50","","WEST GREEN Common Name: WEST GREEN Location Detail: NEAR RYORS HALL","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003471","UPD","04/16/14 20:20","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 218-219","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003472","UPD-140435","04/16/14 20:31","04/16/14 20:31","125 SOUTH GREEN DRIVE Common Name: FOSTER HOUSE Location Detail: ROOM 333","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-16-003476","UPD-140436","04/16/14 23:59","04/16/14 23:59","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: ROOM #440","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003479","UPD-140437","04/17/14 01:26","04/17/14 01:26","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: PARK AREA","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003489","UPD-140438","04/17/14 09:38","04/17/14 00:00","EAST UNION STREET Common Name: SCHOONOVER CENTER","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003492","UPD-140439","04/17/14 11:42","04/17/14 11:42","COURT STREET Common Name: COURT STREET Location Detail: AT BAKER CENTER","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003493","UPD","04/17/14 11:44","","OXBOW TRAIL Common Name: STOCKER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003494","UPD","04/17/14 12:39","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003503","UPD","04/17/14 16:35","","MULBERRY ST Common Name: MULBERRY ST Location Detail: NEAR LASHER`","RECKLESS DRIVER","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003505","UPD-140440","04/17/14 17:13","04/17/14 17:00","SOUTH GREEN DR.- REAR PICKERING Common Name: PARKING LOT 51","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003509","UPD","04/17/14 18:06","","S.GREEN DR. Common Name: PARKING LOT 93","TRAFFIC EARPHONES OR EARPLUGS ON OPERATOR PROHIBITED 4511.84","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003512","UPD","04/17/14 18:34","","48 EAST GREEN STREET Common Name: READ HALL Location Detail: 2ND FLOOR","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-17-003517","UPD","04/17/14 22:29","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: AT SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003524","UPD","04/18/14 00:30","","UNIVERSITY TERRACE Common Name: KONNEKER ALUMNI CENTER Location Detail: FRONT OF","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003526","UPD","04/18/14 01:34","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: THE COMMONS APT. 401","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003527","UPD","04/18/14 03:50","","Common Name: OFF-CAMPUS MISCELLANEOUS","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003533","UPD-140442","04/18/14 07:53","04/18/14 07:53","EAST GREEN Common Name: EAST GREEN Location Detail: BETWEEN GAM AND WASHINGTON HALLS","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003538","UPD-140443","04/18/14 10:51","04/17/14 15:00","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003544","UPD-140445","04/18/14 14:48","04/15/14 23:00","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 203","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003545","UPD","04/18/14 14:51","","97 WEST GREEN DRIVE Common Name: JAMES HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-18-003559","UPD","04/18/14 23:41","","E.UNION ST. Common Name: MUSIC BUILDING Location Detail: 1ST FLOOR DOORS","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003560","UPD","04/19/14 00:42","","COURT STREET Common Name: COURT STREET Location Detail: WENDY'S","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003561","UPD","04/19/14 01:51","","Common Name: CONVO GARAGE","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003562","UPD","04/19/14 02:22","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: FIRE PANEL IN LOBBY","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003563","UPD-140446","04/19/14 02:28","04/19/14 02:28","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: ACROSS SCHOONOVER","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003564","UPD-140447","04/19/14 02:42","04/19/14 02:42","EAST UNION STREET Common Name: PILCHER HOUSE Location Detail: ALLEY","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003575","UPD","04/19/14 18:30","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: ROOM 140","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-19-003576","UPD","04/19/14 20:20","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 218","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-20-003581","UPD-140448","04/20/14 02:32","04/20/14 02:32","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 234, ATHENS, OH 45701","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-20-003591","UPD","04/20/14 20:54","","FACTORY STREET Common Name: FACTORY STREET Location Detail: AT HDL","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-21-003594","UPD-140449","04/21/14 00:02","04/21/14 00:02","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: ROOM 325","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-21-003599","UPD","04/21/14 12:39","","125 SOUTH GREEN DRIVE Common Name: FOSTER HOUSE","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-21-003605","UPD","04/21/14 16:28","","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER LECTURE HALL Location Detail: ROOM 235","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-21-003607","UPD","04/21/14 16:52","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-21-003610","UPD-140450","04/21/14 23:50","04/21/14 23:50","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: VOLLEYBALL COURT","MENACING OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-22-003625","UPD-140452","04/22/14 13:50","04/22/14 13:50","PEDEN STADIUM Common Name: PARKING LOT 132","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-22-003626","UPD-140453","04/22/14 14:51","04/22/14 14:51","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","THREAT ASSESSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-22-003632","UPD-140454","04/22/14 16:50","04/21/14 08:00","WEST SIDE OF CONVO Common Name: PARKING LOT 127 Location Detail: PARKING PERMIT","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-22-003634","UPD-140455","04/22/14 19:45","04/22/14 19:00","RIVERSIDE DRIVE Common Name: FACILITIES MANAGEMENT Location Detail: PARKING LOT","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-23-003642","UPD","04/23/14 07:58","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 142","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-23-003654","UPD","04/23/14 17:42","","VAN VORHEES & RACE Common Name: MORTON HALL Location Detail: MATH ROOM 218","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-23-003656","UPD-140456","04/23/14 18:32","04/23/14 18:32","47 EAST GREEN STREET Common Name: JOHNSON HALL Location Detail: ROOM 214","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-23-003657","UPD-140457","04/23/14 19:21","04/20/14 15:00","NELSON COMMONS Common Name: PARKING LOT 79 Location Detail: BIKE RACK","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-24-003676","UPD","04/24/14 12:59","","MULBERRY ST Common Name: MULBERRY ST Location Detail: AT MCKINLEY AVENUE","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-24-003679","UPD-140458","04/24/14 14:41","04/24/14 14:41","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 209","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-24-003691","UPD-140459","04/24/14 20:05","01/01/00 00:00","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: ROOM 248","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-04-25-003697","UPD","04/25/14 01:41","","UNION STREET Common Name: UNION STREET Location Detail: @ STEWART ST.","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
