"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-01-23-000852","UPD","01/23/18 22:55","","Common Name: UNION STREET Location Detail: AT CONGRESS ST","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-23-000855","UPD-180067","01/23/18 23:00","01/20/18 22:00","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, ATHENS, OH 45701","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-23-000857","UPD-180068","01/23/18 23:21","01/23/18 23:21","Common Name: EAST GREEN DRIVE Location Detail: AT E UNION ST","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000860","UPD-180070","01/24/18 02:06","01/24/18 02:06","Common Name: STATE ROUTE 682 Location Detail: EASTBOUND TOWARDS HIGHWAY ENTRANCE RAMP, ATHENS, OH 45701","PERSON WITH GUN","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000871","UPD-180071","01/24/18 08:43","01/24/18 08:43","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000886","UPD-180073","01/24/18 12:13","01/24/18 12:13","Common Name: GENERAL CAMPUS LOCATION","CONVERSION_JUSTICE & PUB. ADMIN. WITNESS INTIMIDATION 2921.04","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000883","UPD","01/24/18 14:58","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000888","UPD","01/24/18 16:08","","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: CG5 7405933533, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000890","UPD","01/24/18 16:23","","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: CG5 740-593-3533, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000894","UPD-180074","01/24/18 17:00","01/24/18 17:00","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 426, ATHENS, OH 45701","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000899","UPD","01/24/18 19:13","","Common Name: COURT STREET Location Detail: AT WASHINGTON ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000905","UPD","01/24/18 22:04","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOMS 411-413, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-24-000906","UPD","01/24/18 23:15","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000907","UPD","01/25/18 00:11","","Common Name: LUCHS HALL Location Detail: ROOM 375","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000908","UPD","01/25/18 00:16","","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE Location Detail: 2ND FLOOR, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000912","UPD-180075","01/25/18 03:09","01/25/18 03:09","Common Name: PARKING LOT 18","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000919","UPD","01/25/18 10:58","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: SMOKE DETECTOR/ROOM 126, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000933","UPD-180078","01/25/18 16:14","01/25/18 16:14","OXBOW TRAIL Common Name: PARKING LOT 122","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000935","UPD-180079","01/25/18 16:43","12/01/17 08:00","Common Name: RADIO-TELEVISION Location Detail: STUDIO, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000941","UPD","01/25/18 20:15","","Common Name: LUCHS HALL Location Detail: 475","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000943","UPD","01/25/18 21:24","","Common Name: COURT STREET Location Detail: COURT @ PRESIDENT, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-25-000945","UPD-180080","01/25/18 22:29","01/25/18 22:29","51 EAST GREEN STREET Common Name: BIDDLE HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000948","UPD-180081","01/26/18 00:28","01/26/18 00:28","Common Name: TUPPER HALL Location Detail: NEAR ENTRANCE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000949","UPD-180082","01/26/18 01:47","01/26/18 01:47","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, ATHENS, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000968","UPD-180083","01/26/18 16:04","01/26/18 16:04","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000974","UPD","01/26/18 17:20","","Common Name: UNIVERSITY TERRACE, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000976","UPD","01/26/18 17:53","","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-02-06-001499","UPD","01/26/18 18:30","","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: REAR/LOADING DOCK, ATHENS, OH 45701","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000978","UPD","01/26/18 18:48","","OXBOW TRAIL Common Name: BOYD DINING HALL, ATHENS, OH 45701","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000982","UPD-180084","01/26/18 20:34","01/26/18 20:34","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000984","UPD","01/26/18 21:29","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: PICKERING","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000986","UPD","01/26/18 22:17","","Common Name: SHAFER STREET Location Detail: OU CREDIT UNION, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000988","UPD-180085","01/26/18 22:37","01/26/18 22:37","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000991","UPD","01/26/18 23:10","","Common Name: CONGRESS STREET Location Detail: @ WASHINGTON STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000992","UPD-180086","01/26/18 23:15","01/26/18 23:15","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: COURTYARD, ATHENS, OH 45701","FIREWORKS OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000993","UPD","01/26/18 23:21","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: BUILDING #38","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-26-000994","UPD","01/26/18 23:46","","Common Name: CARPENTER STREET Location Detail: BRONEYS","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-000995","UPD","01/27/18 00:03","","Common Name: SHAFER STREET Location Detail: NEAR DINING SERVICES, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-000997","UPD-180087","01/27/18 00:55","01/27/18 00:55","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: FRONT OF BUILDING, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-000998","UPD-180088","01/27/18 01:05","01/27/18 01:05","Common Name: SHAFER STREET Location Detail: NEAR UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-000999","UPD-180089","01/27/18 01:29","01/27/18 01:29","Common Name: 31 SOUTH COURT STREET, ATHENS, OH 45701","FIRE ALARM","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001000","UPD","01/27/18 01:49","","Common Name: RICHLAND AVENUE Location Detail: JUST BEFORE ROUND ABOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001003","UPD","01/27/18 02:39","","Common Name: WASHINGTON STREET Location Detail: NEAR ACSO","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001004","UPD","01/27/18 02:48","","Common Name: UNIVERSITY TERRACE Location Detail: PARKING LOT 83, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001005","UPD","01/27/18 02:49","","Common Name: STATE ROUTE 682, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001007","UPD-180090","01/27/18 03:16","01/27/18 03:16","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR ATKINSON, ATHENS, OH 45701","TRAFFIC DRIVING UNDER LICENSE FORFEITURE SUSPENSION 4510.22","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001008","UPD","01/27/18 03:31","","51 EAST GREEN STREET Common Name: BIDDLE HALL Location Detail: 3RD FLOOR, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001024","UPD","01/27/18 15:53","","Common Name: RICHLAND AVENUE Location Detail: ROUNDABOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001025","UPD","01/27/18 15:56","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001028","UPD-180091","01/27/18 18:13","01/27/18 18:13","SOUTH GREEN DRIVE Common Name: PARKING LOT 87 Location Detail: METERED SPACE 1112, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001031","UPD","01/27/18 20:06","","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE Location Detail: MOD 2B ROOM 249, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001034","UPD-180092","01/27/18 21:32","01/27/18 21:32","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001035","UPD-180093","01/27/18 21:41","01/27/18 21:41","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 337","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001036","UPD","01/27/18 22:10","","Common Name: DAIRY LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001039","UPD-180094","01/27/18 23:20","01/27/18 23:20","Common Name: PARKING LOT 127","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001040","UPD-180095","01/27/18 23:30","01/27/18 23:30","WEST GREEN - STOCKER/IRVINE Common Name: PARKING LOT 115","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-27-001041","UPD","01/27/18 23:49","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: @RICHLAND AVE., ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001043","UPD","01/28/18 00:57","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001044","UPD","01/28/18 01:42","","Common Name: EAST GREEN DRIVE Location Detail: @UNION STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001046","UPD","01/28/18 01:57","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001047","UPD","01/28/18 02:02","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: @ADAMS, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001050","UPD-180096","01/28/18 02:44","01/28/18 02:44","MORTON HALL LOT Common Name: PARKING LOT 90, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001051","UPD-180097","01/28/18 03:11","01/28/18 03:11","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: 3RD FLOOR/MEN'S RESTROOM, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001064","UPD","01/28/18 15:10","","Common Name: BIRD ARENA, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001073","UPD","01/28/18 19:31","","RUFUS DR Common Name: PARKING LOT 55, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001074","UPD","01/28/18 20:03","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001075","UPD","01/28/18 20:07","","SHAFER STREET, ATHENS 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001076","UPD","01/28/18 20:11","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001077","UPD-180098","01/28/18 20:21","01/28/18 20:21","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: 164, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001079","UPD","01/28/18 21:02","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001083","UPD","01/28/18 22:19","","Common Name: MORTON HALL Location Detail: MORTON HILL AREA, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001084","UPD-180099","01/28/18 22:35","01/28/18 22:35","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: EAST STATE STREET","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001085","UPD","01/28/18 22:53","","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001088","UPD-180100","01/28/18 23:12","01/28/18 23:12","EAST GREEN DRIVE Common Name: MUSIC BUILDING (GLIDDEN HALL) Location Detail: UNDERNEATH, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-28-001089","UPD","01/28/18 23:35","","Common Name: WASHINGTON STREET Location Detail: @CONGRESS","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001092","UPD","01/29/18 00:00","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: @N. MCKINLEY AVE., ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001093","UPD-180101","01/29/18 00:12","01/29/18 00:12","128 SOUTH GREEN DRIVE Common Name: WELD HOUSE Location Detail: UNDER CAT WALK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001108","UPD","01/29/18 10:29","","Common Name: UNION STREET Location Detail: AT SHAFER STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001114","UPD","01/29/18 13:34","","Common Name: UNIVERSITY TERRACE Location Detail: AT PARK PLACE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001115","UPD-180102","01/29/18 14:10","01/24/18 15:45","Common Name: SEIGFRED Location Detail: ROOM 3RD FLOOR DARK ROOM, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001120","UPD","01/29/18 15:40","","Common Name: PARKING LOT 120","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001129","UPD-180103","01/29/18 18:50","01/29/18 18:50","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001130","UPD","01/29/18 19:21","","SOUTH GREEN DR Common Name: PARKING LOT 134","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001132","UPD-180104","01/29/18 21:03","01/29/18 21:03","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001135","UPD","01/29/18 22:18","","Common Name: BOYD GARAGE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001136","UPD-180105","01/29/18 22:31","01/29/18 22:31","RICHLAND AVE, ATHENS 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-29-001139","UPD-180106","01/29/18 23:36","01/29/18 23:36","Common Name: WEST GREEN DRIVE Location Detail: @RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-30-001140","UPD-180107","01/30/18 00:04","01/30/18 00:04","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 361, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-30-001141","UPD","01/30/18 00:11","","Common Name: UNIVERSITY TERRACE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
