"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS15-04-18-003490","UPD","04/18/15 02:47","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 222","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003491","UPD","04/18/15 03:11","","WASHINGTON STREET Common Name: WASHINGTON STREET Location Detail: PARKING GARAGE 5TH FLOOR","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003493","UPD","04/18/15 03:58","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003495","UPD","04/18/15 06:34","","WASHINGTON STREET Common Name: WASHINGTON STREET","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003498","UPD","04/18/15 07:59","","WEST UNION - CAMPUS SUPPORT Common Name: PARKING LOT 20","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003500","UPD-150502","04/18/15 08:52","04/16/15 17:20","Common Name: GENERAL CAMPUS LOCATION","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003503","UPD","04/18/15 10:30","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003504","UPD-150503","04/18/15 11:02","04/18/15 11:02","POPLAR ST (SCOTT QUAD ALLEY) Common Name: POPLAR STREET","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003505","UPD","04/18/15 11:14","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: RAMP NEAR RYORS HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003507","UPD","04/18/15 11:29","","STATION STREET Common Name: PARKING LOT 109","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003510","UPD-150505","04/18/15 11:42","04/18/15 11:42","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: ELLIOTT STREET","TRAFFIC IMPROPER STARTING/BACKING 4511.38","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003513","UPD-150504","04/18/15 12:21","04/18/15 01:00","E.CIRCLE DR. RIDGES Common Name: BUILDING 19","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003514","UPD","04/18/15 12:55","","PARK PLACE Common Name: PARK PLACE Location Detail: AT UNIVERSITY TERRACE","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003515","UPD","04/18/15 13:00","","MCCRACKEN REAR Common Name: PARKING LOT 43","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003516","UPD-150507","04/18/15 13:08","04/18/15 13:08","STEWART STREET Common Name: PARKING LOT 104","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003517","UPD-150506","04/18/15 13:14","04/18/15 13:14","STEWART STREET Common Name: PARKING LOT 104","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003518","UPD","04/18/15 13:58","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003524","UPD","04/18/15 15:14","","RACE ST Common Name: RACE STREET","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003525","UPD","04/18/15 15:35","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: CONSTRUCTION TRAILER FENCED AREA","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003526","UPD","04/18/15 15:48","","STATE ROUTE 682 Common Name: STATE ROUTE 682","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003527","UPD-150508","04/18/15 15:57","04/18/15 15:57","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: 3RD FLOOR WOMEN'S RESTROOM","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003528","UPD","04/18/15 16:00","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003530","UPD","04/18/15 16:08","","STATE ROUTE 682 Common Name: STATE ROUTE 682","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003531","UPD","04/18/15 16:41","","OAK STREET Common Name: OAK STREET","CONVERSION TRAFFIC YIELD HALF OF ROADWAY 4511.26","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003532","UPD","04/18/15 16:55","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC SEAT BELT - PASSENGER 4513.263(B)(3)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003533","UPD-150509","04/18/15 16:55","04/18/15 16:55","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003534","UPD-150510","04/18/15 17:01","04/18/15 17:01","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC OBSTRUCTED VIEW 4511.70B","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003535","UPD-150511","04/18/15 17:02","04/18/15 17:02","Common Name: RUFUS DRIVE Location Detail: NEAR N MCKINLEY AVE","CONVERSION_TRAFFIC OBSTRUCTED VIEW 4511.70B","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003538","UPD-150512","04/18/15 17:58","04/18/15 17:58","RICHLAND AVENUE Common Name: RICHLAND AVENUE","TRAFFIC FAILURE TO COMPLY - ORDER OR SIGNAL - POLICE OFC 2921.331(A)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003545","UPD-150513","04/18/15 20:45","04/18/15 20:45","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: NEAR COLLEGE GATE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003547","UPD-150514","04/18/15 21:11","04/18/15 21:11","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: 3RD FLOOR HALLWAY (GIRLS)","CONVERSION_JUSTICE & PUB. ADMIN. OBSTRUCTING JUSTICE 2921.32","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003549","UPD-150515","04/18/15 22:13","04/18/15 21:13","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: OUTSIDE UNDER CATWALK","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003554","UPD-150516","04/18/15 23:23","04/18/15 23:23","UNION STREET Common Name: UNION STREET Location Detail: AND FACTORY ST","CONVERSION_TRAFFIC RIDING ON OUTSIDE OF VEHICLE 4511.51(C)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-18-003556","UPD","04/18/15 23:55","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003557","UPD","04/19/15 00:06","","EAST GREEN Common Name: EAST GREEN Location Detail: OUTSIDE BIDDLE/PERKINS","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003558","UPD","04/19/15 00:14","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003559","UPD","04/19/15 00:37","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: MAIN LOBBY","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003560","UPD","04/19/15 00:42","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003562","UPD","04/19/15 00:55","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 225","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003564","UPD-150517","04/19/15 01:08","04/19/15 01:08","STEWART STREET Common Name: PARKING LOT 104","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003565","UPD","04/19/15 01:19","","UNION STREET Common Name: UNION STREET Location Detail: AT SHAFER ST","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003566","UPD-150518","04/19/15 01:33","04/19/15 01:33","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: BEHIND STOCKER","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003567","UPD","04/19/15 01:48","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003568","UPD-150519","04/19/15 01:53","04/19/15 01:53","SOUTH GREEN DR.- REAR PICKERING Common Name: PARKING LOT 51","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003569","UPD-150520","04/19/15 02:02","04/19/15 02:02","GORDY HALL LOT Common Name: PARKING LOT 2","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003571","UPD","04/19/15 02:20","","UNION STREET Common Name: UNION STREET Location Detail: JEFF HILL","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003576","UPD-150521","04/19/15 02:31","04/19/15 02:30","UNION STREET Common Name: UNION STREET Location Detail: NEAR LASHER HALL","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003573","UPD","04/19/15 02:50","","COURT STREET Common Name: COURT STREET Location Detail: IN FRONT OF CHUBB HALL","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003579","UPD","04/19/15 03:54","","UNION STREET Common Name: UNION STREET Location Detail: AT SHAFER ST","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003583","UPD-150522","04/19/15 05:00","04/19/15 05:00","JEFFERSON HALL Common Name: JEFFERSON DINING HALL Location Detail: JEFF MARKET MANAGER OFFICE","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003586","UPD","04/19/15 07:50","","Common Name: OFF-CAMPUS MISCELLANEOUS","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003589","UPD-150523","04/19/15 10:16","04/19/15 10:19","131 SOUTH GREEN DRIVE Common Name: SMITH HOUSE","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003590","UPD-150524","04/19/15 10:24","04/19/15 10:24","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT LO132","TRAFFIC DRIVING UNDER LICENSE FORFEITURE SUSPENSION 4510.22","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003592","UPD-150525","04/19/15 12:39","04/17/15 12:00","SOUTH GREEN DR. - REAR PICKERING Common Name: PARKING LOT 52","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003596","UPD-150526","04/19/15 14:59","04/17/15 17:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: GARAGE AREA","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003606","UPD","04/19/15 20:08","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: ROOM 211","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003607","UPD-150527","04/19/15 20:39","01/01/00 00:00","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003608","UPD-150528","04/19/15 21:37","04/19/15 21:37","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: STOCKER","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-19-003612","UPD","04/19/15 23:34","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 525","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003613","UPD-150529","04/20/15 01:20","04/20/15 01:20","WEST UNION STREET Common Name: HDL CENTER","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003622","UPD-150530","04/20/15 10:33","04/20/15 07:00","PARK PLACE Common Name: ALDEN LIBRARY","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003628","UPD-150531","04/20/15 16:26","04/20/15 16:26","Common Name: BIKE PATH","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003629","UPD-150532","04/20/15 16:59","04/04/15 00:00","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","FRAUD OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003630","UPD-150533","04/20/15 17:36","04/20/15 17:36","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 424","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003631","UPD-150534","04/20/15 17:55","04/17/15 14:30","124 SOUTH GREEN DRIVE Common Name: CADY Location Detail: BIKE RACK","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003632","UPD-150535","04/20/15 18:35","04/20/15 18:35","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 601","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-20-003634","UPD","04/20/15 21:13","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-21-003641","UPD","04/21/15 00:53","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-21-003654","UPD","04/21/15 20:55","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: ROOM 225","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003661","UPD","04/22/15 00:57","","UNIVERSITY TERRACE Common Name: CLIPPINGER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003662","UPD","04/22/15 01:20","","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003663","UPD","04/22/15 02:03","","EAST GREEN Common Name: EAST GREEN Location Detail: EDGEHILL MAINT.","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003668","UPD-150536","04/22/15 09:08","04/22/15 08:30","RACE ST Common Name: RACE STREET Location Detail: AT CROSSWALK NEAR MORTON HALL","TRAFFIC FAIL YIELD-PED IN CROSSWALK 4511.46","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003675","UPD-150537","04/22/15 11:46","04/19/15 00:00","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: MARKET","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003677","UPD-150538","04/22/15 12:23","12/05/14 00:00","100 FACTORY ST. Common Name: PARKING SERVICES","THEFT OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003689","UPD","04/22/15 18:16","","CHURCH ST. Common Name: SEIGFRED","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003691","UPD","04/22/15 19:55","","POPLAR ST (SCOTT QUAD ALLEY) Common Name: POPLAR STREET","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-22-003693","UPD-150540","04/22/15 21:09","01/01/00 00:00","OUTSIDE THE CONVO Common Name: PARKING LOT 128","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003698","UPD-150541","04/23/15 02:28","04/23/15 02:28","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: CARNIVAL SITE","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003699","UPD-150542","04/23/15 03:41","04/23/15 03:25","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: 2ND FLOOR","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003701","UPD-150543","04/23/15 05:00","04/23/15 05:00","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: JEFF MARKET","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003702","UPD","04/23/15 05:42","","SOUTH COURT STREET Common Name: LINDLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003703","UPD-150544","04/23/15 05:56","04/23/15 05:56","N. MCKINLEY AVE Common Name: NELSON COMMONS","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003704","UPD-150545","04/23/15 06:07","04/22/15 17:00","PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 5TH FLOOR MENS RESTROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003713","UPD","04/23/15 09:10","","SOUTH GREEN DRIVE Common Name: ADAMS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003722","UPD-150546","04/23/15 14:22","03/27/15 13:35","Common Name: GENERAL CAMPUS LOCATION","CONVERSION FORGERY 2913.31","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003730","UPD-150547","04/23/15 18:51","04/23/15 18:51","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: S GREEN DRIVE","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003733","UPD","04/23/15 20:21","","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: CONCERT","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003736","UPD","04/23/15 21:10","","STEWART ST. Common Name: STEWART STREET Location Detail: AT LOT 90","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-23-003737","UPD","04/23/15 21:36","","UNION STREET Common Name: UNION STREET Location Detail: AT LASHER HALL","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-24-003757","UPD","04/24/15 17:10","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: IN FRONT OF KONNECKER ALUMNI","CONVERSION_TRAFFIC UNATTENDED MOTOR VEHICLE 4511.661","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-24-003758","UPD-150548","04/24/15 17:34","04/24/15 17:34","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT RIVER EDGE APTS","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-04-24-003760","UPD-150549","04/24/15 17:58","04/24/15 17:58","Common Name: RUFUS DRIVE Location Detail: AT SOUTH GREEN DR","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
