"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-04-14-004558","UPD","04/14/19 17:42","","SHIVELY HALL Common Name: SHIVELY DINING HALL","CONVERSION OTHER INCLEMENT WEATHER","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004582","UPD","04/15/19 12:52","","Common Name: MORTON HALL Location Detail: ATM AREA, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004584","UPD-190437","04/15/19 14:45","04/15/19 14:45","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT CARR HALL, ATHENS, OH 45701","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004592","UPD-190438","04/15/19 17:30","04/15/19 17:30","Common Name: MUSIC BUILDING (GLIDDEN HALL), ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004593","UPD","04/15/19 20:49","","Common Name: LANCASTER STREET Location Detail: LANCASTER @ WEST STATE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004594","UPD","04/15/19 21:24","","Common Name: SHAFER STREET Location Detail: OUCU, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-15-004601","UPD","04/15/19 23:03","","Common Name: SHAFER STREET Location Detail: NEAR RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004603","UPD","04/16/19 02:12","","Common Name: UNION STREET Location Detail: @STEWART","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004615","UPD","04/16/19 10:32","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004618","UPD-190439","04/16/19 12:03","04/16/19 12:03","SOUTH GREEN DRIVE Common Name: GOLF COURSE","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004623","UPD","04/16/19 13:54","","175 SOUTH GREEN DRIVE Common Name: WRAY HOUSE Location Detail: TO OMH, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004633","UPD-190441","04/16/19 17:20","04/16/19 17:20","W CIRCLE DR Common Name: RIDGES BUILDING 7 Location Detail: ROOM 110, ATHENS, OH 45701","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-16-004638","UPD","04/16/19 20:47","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004649","UPD","04/17/19 01:08","","Common Name: PARKING LOT 77, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004651","UPD","04/17/19 04:33","","RIDGES,BLDG. 1 Common Name: KENNEDY MUSEUM OF ART, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004669","UPD","04/17/19 11:26","","Common Name: PARKS HALL Location Detail: ROOM 05, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004671","UPD","04/17/19 12:35","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: SIDEWALK NEAR CONSTRUCTION SITE, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004688","UPD","04/17/19 22:13","","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004689","UPD-190443","04/17/19 22:58","04/17/19 22:58","Common Name: WASHINGTON STREET Location Detail: CONGRESS","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-17-004690","UPD","04/17/19 22:59","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: LOBBY, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-18-004697","UPD","04/18/19 03:51","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-18-004701","UPD-190444","04/18/19 07:00","04/18/19 07:00","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-18-004707","UPD-190445","04/18/19 10:00","04/18/19 09:53","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-18-004726","UPD-190447","04/18/19 17:30","04/18/19 17:30","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-18-004729","UPD","04/18/19 18:05","","Common Name: SHAFER STREET Location Detail: CENTRAL FOODS, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004762","UPD-190449","04/19/19 00:00","04/01/19 00:00","SOUTH GREEN DRIVE Common Name: ADAMS HALL, ATHENS, OH 45701","CONVERSION_JUSTICE & PUB. ADMIN. CONTRIBUTING TO UNRULINESS OR DELINQ. OF A CHILD 2919.24","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004742","UPD","04/19/19 00:21","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: SMOKE DETECTOR/ROOM 427, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004757","UPD","04/19/19 09:20","","RICHLAND AVENUE Common Name: GROVER CENTER Location Detail: SUITE W160, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004759","UPD","04/19/19 11:00","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 227, ATHENS, OH 45701","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004761","UPD-190448","04/19/19 11:40","04/19/19 11:40","SHAFER STREET Common Name: PARKING LOT 128, ATHENS, OH 45701","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004777","UPD","04/19/19 21:33","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR LLC, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004778","UPD","04/19/19 22:54","","Common Name: MILL STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-19-004781","UPD","04/19/19 23:00","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT OXBOW, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-20-004782","UPD","04/20/19 00:08","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-20-004783","UPD","04/20/19 00:18","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-20-004785","UPD","04/20/19 00:54","","Common Name: RICHLAND AVENUE Location Detail: AT SHAFER, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004803","UPD","04/21/19 02:15","","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: CONGRESS, ATHENS, OH 45701","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004804","UPD","04/21/19 02:23","","Common Name: UNION STREET Location Detail: AT COLLEGE ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004811","UPD-190452","04/21/19 13:50","04/20/19 07:00","97 SOUTH GREEN DRIVE Common Name: CARR HALL, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004817","UPD","04/21/19 21:04","","EAST STATE STREET Common Name: EAST STATE STREET Location Detail: EAST ST @ STIMSON","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004818","UPD","04/21/19 21:23","","SOUTH GREEN DRIVE Common Name: PARKING LOT 54, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-21-004823","UPD","04/21/19 23:42","","Common Name: SHAFER STREET Location Detail: & RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004831","UPD","04/22/19 09:47","","W CIRCLE DR Common Name: RIDGES BUILDING 7 Location Detail: GROUND LEVEL EXTERIOR DOOR ENTERING COURTYARD, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004842","UPD","04/22/19 17:46","","Common Name: CONGRESS STREET Location Detail: PARKING LOT BEHIND COURT HOUSE, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004845","UPD","04/22/19 18:20","","Common Name: DAIRY LANE, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004846","UPD","04/22/19 19:22","","Common Name: WEST UNION ST OFFICE CTR Location Detail: 175, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004847","UPD","04/22/19 19:23","","Common Name: GENERAL CAMPUS LOCATION","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-22-004854","UPD","04/22/19 23:50","","Common Name: RICHLAND AVENUE Location Detail: @BOBCAT LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004856","UPD-190454","04/23/19 01:24","04/23/19 01:24","175 SOUTH GREEN DRIVE Common Name: WRAY HOUSE Location Detail: ROOM 422, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004868","UPD","04/23/19 11:27","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: 202, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004869","UPD-190456","04/23/19 11:31","04/23/19 11:31","Common Name: SHAFER STREET Location Detail: AT RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004882","UPD","04/23/19 18:34","","Common Name: STATE ROUTE 682 Location Detail: AT RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004883","UPD","04/23/19 19:34","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: AT S GREEN DR, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-23-004888","UPD","04/23/19 21:19","","Common Name: MILL STREET Location Detail: AT KURTZ ST","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004907","UPD-190459","04/24/19 07:43","04/23/19 15:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: 2ND FLOOR ROOM 236 MEN'S RESTROOM, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004908","UPD-190460","04/24/19 07:59","04/22/19 11:00","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: WEST 82 FOOD COURT, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT PURSE SNATCH 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004917","UPD","04/24/19 11:59","","Common Name: CUTLER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004923","UPD-190461","04/24/19 13:38","04/12/19 15:00","Common Name: SARGENT GARAGE, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004924","UPD-190463","04/24/19 13:48","04/24/19 12:00","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004927","UPD-190464","04/24/19 14:29","02/16/19 00:00","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN, ATHENS, OH 45701","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004930","UPD-190465","04/24/19 15:06","04/24/19 15:06","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: BALLROOM AND ROOM 222, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004935","UPD","04/24/19 16:36","","16 Common Name: IRVINE HALL Location Detail: ROOM 338, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004946","UPD-190466","04/24/19 21:07","04/24/19 21:07","22 N MCKINLEY AVENUE Common Name: BROWN HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004949","UPD","04/24/19 22:05","","Common Name: UNION STREET Location Detail: UNIVERSITY TERRACE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-24-004952","UPD","04/24/19 23:50","","Common Name: OXBOW TRAIL/DRIVE Location Detail: BOBCAT LANE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004954","UPD","04/25/19 00:24","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004963","UPD","04/25/19 08:45","","E CIRCLE DR Common Name: RIDGES BUILDING 13, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004967","UPD","04/25/19 10:56","","Common Name: RIDGES BUILDING 45, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004969","UPD","04/25/19 11:18","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: NW CORNER NEAR E GREEN DR, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004972","UPD-190467","04/25/19 13:01","04/24/19 08:00","16 Common Name: IRVINE HALL Location Detail: ROOM 103, RENTAL APT, ATHENS, OH 45701","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004982","UPD","04/25/19 18:52","","Common Name: DAIRY LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC OBST VIEW/CONTROL OF DRIVER - OPENING DOOR TRAFFIC 4511.70","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004983","UPD","04/25/19 19:30","","Common Name: SHAFER STREET Location Detail: & W. UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004984","UPD","04/25/19 19:58","","Common Name: RADIO-TELEVISION Location Detail: LOWER LEVEL/LOBBY, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-25-004993","UPD","04/25/19 23:23","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005014","UPD","04/26/19 14:58","","Common Name: RADIO-TELEVISION, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005023","UPD","04/26/19 22:11","","Common Name: RICHLAND AVENUE Location Detail: RICHLAND @ THE CONVO, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005024","UPD","04/26/19 22:16","","Common Name: RICHLAND AVENUE Location Detail: MCDONALDS, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005026","UPD","04/26/19 22:40","","Common Name: RICHLAND AVENUE Location Detail: SPEED WAY, ATHENS, OH 45701","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005027","UPD","04/26/19 22:48","","Common Name: OXBOW TRAIL/DRIVE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005029","UPD","04/26/19 23:24","","Common Name: STEWART STREET Location Detail: LOT NEAR JEFFERSON, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-26-005031","UPD","04/26/19 23:44","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005036","UPD","04/27/19 00:28","","Common Name: RICHLAND AVENUE Location Detail: HOCKING VALLEY BANK, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005037","UPD","04/27/19 00:44","","Common Name: WASHINGTON STREET Location Detail: WASHINGTON @ CONGRESS STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005038","UPD","04/27/19 00:55","","Common Name: RACE STREET Location Detail: RACE @ 90","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005039","UPD","04/27/19 01:52","","Common Name: UNION STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005043","UPD-190469","04/27/19 03:35","04/27/19 03:35","28 N MCKINLEY AVENUE Common Name: PICKERING HALL Location Detail: 411, ATHENS, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005045","UPD-190470","04/27/19 06:45","04/27/19 06:45","100 Common Name: PEDEN STADIUM Location Detail: RACE FOR A REASON, ATHENS, OH 45701","EDC DEPLOYMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005055","UPD","04/27/19 13:23","","Common Name: GENERAL CAMPUS LOCATION","MENACING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005056","UPD","04/27/19 14:09","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: LOBBY ROOF, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005065","UPD","04/27/19 20:28","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005066","UPD","04/27/19 20:50","","Common Name: INTRAMURAL FIELDS","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-04-27-005068","UPD-190471","04/27/19 21:15","04/27/19 21:15","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
