"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS14-10-12-007986","UPD-140883","10/12/14 14:53","10/12/14 14:30","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-12-007998","UPD","10/12/14 20:55","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM #318","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-13-008006","UPD","10/13/14 07:15","","STATION STREET Common Name: PARKING LOT 109 Location Detail: STAIRS","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-13-008007","UPD-140884","10/13/14 08:00","10/10/14 08:00","60 E.GREEN DR. Common Name: TIFFIN HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-13-008009","UPD-140885","10/13/14 08:17","10/10/14 17:30","Common Name: CUTLER HALL","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-13-008011","UPD-140886","10/13/14 10:29","10/08/14 15:15","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: COLUMBUS","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-13-008021","UPD","10/13/14 20:12","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM #201","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008024","UPD","10/14/14 00:30","","Common Name: BIKE PATH Location Detail: BEHIND PEDEN STADIUM","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008029","UPD-140887","10/14/14 08:09","09/26/14 15:30","Common Name: SOUTH GREEN GARAGE","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008034","UPD","10/14/14 11:36","","UNION STREET Common Name: UNION STREET Location Detail: AT ROTARY","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008037","UPD","10/14/14 13:35","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: ROOM 415","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008043","UPD-140888","10/14/14 16:49","10/14/14 09:30","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: ROOM 415","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008049","UPD","10/14/14 20:26","","126 SOUTH GREEN DRIVE Common Name: BROUGH Location Detail: ROOM 115","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-14-008050","UPD-140890","10/14/14 21:25","10/12/14 12:00","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER Location Detail: ROOM 436","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008056","UPD","10/15/14 01:42","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM # 804","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008074","UPD-140891","10/15/14 15:54","10/15/14 14:50","VAN VORHEES & RACE Common Name: MORTON HALL Location Detail: ROOM 226","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008075","UPD-140892","10/15/14 16:15","10/15/14 14:00","OXBOW TRAIL Common Name: STOCKER HALL","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008082","UPD","10/15/14 20:03","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 304","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008083","UPD","10/15/14 20:25","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: OUTSIDE PICNIC TABLE NEAR EWING HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008084","UPD","10/15/14 20:32","","128 SOUTH GREEN DRIVE Common Name: WELD HOUSE Location Detail: ROOM 210","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008085","UPD","10/15/14 20:37","","NELSON COMMONS Common Name: PARKING LOT 79","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008086","UPD","10/15/14 21:26","","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 106","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008087","UPD","10/15/14 21:49","","51 EAST GREEN STREET Common Name: BIDDLE Location Detail: ROOM 230","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008088","UPD","10/15/14 21:53","","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM","MISSING PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-15-008089","UPD","10/15/14 22:02","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 2ND FLOOR NEAR MEN'S RESTROOM","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008102","UPD-140894","10/16/14 08:06","10/16/14 08:06","UNIVERSITY TERRACE Common Name: PARKING LOT 84","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008105","UPD-140895","10/16/14 08:16","10/16/14 08:16","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008106","UPD","10/16/14 08:21","","UNIVERSITY TERRACE Common Name: PARKING LOT 84","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008107","UPD","10/16/14 08:38","","PARK PLACE Common Name: PARK PLACE Location Detail: AT GORDY HALL","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008108","UPD-140897","10/16/14 09:08","10/13/14 09:35","AIRPORT/ALBANY Common Name: AIRPORT","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008109","UPD","10/16/14 09:18","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: METER SPACE 327","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008114","UPD-140896","10/16/14 11:44","10/16/14 11:44","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: AT BAKER CENTER","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008116","UPD","10/16/14 12:08","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 467","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008117","UPD-140899","10/16/14 13:02","10/16/14 12:30","PARK PLACE Common Name: ALDEN LIBRARY Location Detail: RESTROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008119","UPD-140898","10/16/14 13:44","10/16/14 13:20","46 EAST GREEN STREET Common Name: JEFFERSON HALL","TERRORISTIC THREATS","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008125","UPD","10/16/14 16:22","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 247","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008135","UPD","10/16/14 22:11","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 344","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008138","UPD","10/16/14 23:23","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: 410B","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-16-008139","UPD","10/16/14 23:32","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 141","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008140","UPD","10/17/14 02:27","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: CATWALK BETWEEN MACK/CRAWFORD","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008144","UPD","10/17/14 08:18","","UNIVERSITY TERRACE Common Name: PARKING LOT 84","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008146","UPD-140900","10/17/14 08:29","10/17/14 08:29","GORDY HALL LOT Common Name: PARKING LOT 2","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008149","UPD-140901","10/17/14 09:30","10/17/14 09:30","WEST GREEN DRIVE Common Name: WEST GREEN DRIVE Location Detail: AT JAMES HALL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008151","UPD","10/17/14 09:51","","97 WEST GREEN DRIVE Common Name: JAMES HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008153","UPD","10/17/14 12:35","","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: COLLEGE GATE/CHUBB HALL","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008154","UPD","10/17/14 12:44","","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: SIDEWALK AREA","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008160","UPD-140902","10/17/14 17:48","10/17/14 17:00","PUTNAM FIELD - COSS STREET Common Name: PARKING LOT 41","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008164","UPD","10/17/14 20:07","","STIMSON AVENUE Common Name: STIMSON AVENUE Location Detail: BP FUEL STATION","MENACING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-17-008166","UPD","10/17/14 22:09","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM 316","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008172","UPD","10/18/14 02:48","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: 4TH FLOOR","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008173","UPD-140903","10/18/14 03:28","10/18/14 03:28","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: BY GARAGE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008174","UPD","10/18/14 03:32","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: SMOKE DETECTOR 225","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008178","UPD","10/18/14 09:19","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIDING ON OUTSIDE OF VEHICLE 4511.51(C)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008188","UPD","10/18/14 16:41","","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008198","UPD-140904","10/18/14 20:24","10/17/14 19:50","N. MCKINLEY AVE. Common Name: NELSON DINING HALL","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-18-008199","UPD-140905","10/18/14 21:52","10/18/14 21:52","EAST GREEN Common Name: EAST GREEN","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-19-008205","UPD-140906","10/19/14 02:34","10/19/14 02:34","WEST UNION - HANING HALL Common Name: PARKING LOT 18","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-19-008206","UPD-140907","10/19/14 03:12","10/19/14 03:12","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 324","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-19-008227","UPD","10/19/14 19:31","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL Location Detail: ROOM 325","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-19-008231","UPD-140909","10/19/14 20:39","10/19/14 20:39","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM #312","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-19-008232","UPD","10/19/14 22:06","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008240","UPD-140910","10/20/14 07:41","10/17/14 23:00","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008245","UPD","10/20/14 11:32","","SOUTH GREEN DRIVE Common Name: ADAMS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008250","UPD","10/20/14 15:00","","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: BIKE RACK","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008255","UPD","10/20/14 20:18","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM # 312","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008256","UPD","10/20/14 22:51","","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: ROOM # 135","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-20-008261","UPD-140911","10/20/14 23:35","01/01/00 00:00","3 PRESIDENT ST. Common Name: COMPUTER SERVICE CENTER","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-21-008268","UPD-140912","10/21/14 08:28","10/21/14 08:28","SOUTH GREEN DRIVE - CLIPPINGER Common Name: PARKING LOT 88","CONVERSION_TRAFFIC STOPPING FOR STOPPED SCHOOL BUS 4511.75","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-21-008271","UPD-140913","10/21/14 09:50","10/21/14 09:30","35 SOUTH CONGRESS Common Name: BROMLEY HALL","MENACING OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-21-008275","UPD","10/21/14 15:15","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 109","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-21-008277","UPD","10/21/14 18:17","","UNION STREET Common Name: UNION STREET Location Detail: 84 W UNION ST","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008295","UPD-140915","10/22/14 11:02","10/21/14 07:00","WEST GREEN DRIVE Common Name: PARKING LOT 111","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008299","UPD","10/22/14 13:50","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008304","UPD-140918","10/22/14 15:03","10/22/14 15:03","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: 4TH FLOOR BATHROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008305","UPD-140916","10/22/14 15:21","10/22/14 15:21","Common Name: BAKER GARAGE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008306","UPD-140917","10/22/14 16:18","10/22/14 16:18","SOUTH GREEN DRIVE Common Name: WALTER FIELDHOUSE","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008307","UPD-140919","10/22/14 16:53","01/01/12 12:00","Common Name: MAIN CAMPUS/COLLEGE GREEN","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-22-008310","UPD-140920","10/22/14 18:40","10/16/14 12:00","RIDGES PROPERTY Common Name: RIDGES Location Detail: OUTDOOR PURSUITS","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008316","UPD-140921","10/23/14 01:05","10/23/14 01:05","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: ROOM # 154","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008318","UPD-140922","10/23/14 01:39","10/23/14 01:39","51 EAST GREEN STREET Common Name: BIDDLE Location Detail: ROOM #103","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008319","UPD","10/23/14 01:55","","101 WEST GREEN DRIVE Common Name: RYORS HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008322","UPD-140923","10/23/14 07:56","10/22/14 08:00","E.UNION ST. Common Name: MUSIC BUILDING","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008326","UPD","10/23/14 10:36","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: STAFF OFFICE","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008328","UPD","10/23/14 11:32","","46 EAST GREEN STREET Common Name: JEFFERSON HALL","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008332","UPD","10/23/14 13:41","","128 SOUTH GREEN DRIVE Common Name: WELD HOUSE Location Detail: ROOM 224","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008337","UPD-140924","10/23/14 16:52","10/23/14 16:52","CONVO PASS GATE Common Name: PARKING LOT 129 Location Detail: EXIT FROM UNDER GARAGE LOT","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-23-008339","UPD-140925","10/23/14 19:43","10/23/14 19:43","131 SOUTH GREEN DRIVE Common Name: SMITH HOUSE Location Detail: FIRE LANE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008350","UPD-140926","10/24/14 07:00","10/24/14 02:00","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 4TH FLOOR","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008353","UPD","10/24/14 08:18","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT OXBOW TRAIL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008357","UPD","10/24/14 15:10","","E.UNION ST. Common Name: MUSIC BUILDING Location Detail: OUTSIDE UNDERNEATH","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008359","UPD","10/24/14 15:43","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: OUTSIDE","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008361","UPD","10/24/14 16:16","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: NEAR ROOM 109","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008366","UPD","10/24/14 19:06","","MCKINLEY AVE Common Name: MCKINLEY AVE Location Detail: FRONT FOUR","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-10-24-008367","UPD","10/24/14 19:47","","STEWART ST. Common Name: STEWART STREET Location Detail: AT WASHINGTON","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
