"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-03-18-003068","UPD","03/18/17 21:38","","MILL STREET Common Name: MILL STREET Location Detail: @ELLIOT STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003069","UPD","03/18/17 21:46","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR MILL STREET, Athens, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003070","UPD","03/18/17 21:57","","MCKINLEY AVE Common Name: MCKINLEY AVE, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003071","UPD","03/18/17 22:14","","MILL STREET Common Name: MILL STREET Location Detail: @COLLEGE STREET","TRAFFIC HIGHWAY TRAFFIC SIGNAL INDICATIONS 4511.13","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003072","UPD","03/18/17 22:30","","MILL STREET Common Name: MILL STREET Location Detail: AREA OF MILL STREET VILLAGE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003074","UPD-170382","03/18/17 22:54","03/18/17 22:54","E.UNION ST. Common Name: MUSIC BUILDING, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003075","UPD","03/18/17 22:58","","OXBOW TRAIL Common Name: RYORS GARAGE, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003076","UPD","03/18/17 22:59","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 605, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003077","UPD-170383","03/18/17 23:02","03/18/17 23:02","Common Name: CHURCH STREET Location Detail: IN FRONT OF METHODIST CHURCH, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-18-003078","UPD","03/18/17 23:30","","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: @MILL STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003083","UPD-170385","03/19/17 00:09","03/19/17 00:09","COURT STREET Common Name: COURT STREET Location Detail: @SWASHINGTON STREET, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003084","UPD-170384","03/19/17 00:15","03/19/17 00:15","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: BACK SIDE, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003085","UPD","03/19/17 00:38","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @W. GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003086","UPD-170386","03/19/17 01:00","03/19/17 01:00","Common Name: HUDSON HEALTH CENTER, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003087","UPD-170387","03/19/17 01:05","03/19/17 01:05","MILL STREET Common Name: MILL STREET","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003088","UPD-170388","03/19/17 01:59","03/19/17 01:59","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003089","UPD","03/19/17 02:05","","RUFUS DR Common Name: PARKING LOT 55, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003095","UPD","03/19/17 11:33","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003097","UPD-170389","03/19/17 12:45","03/19/17 12:45","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003099","UPD","03/19/17 13:05","","MORTON HALL LOT Common Name: PARKING LOT 90, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003101","UPD-170391","03/19/17 13:19","03/19/17 13:19","NELSON DRIVE Common Name: NELSON DRIVE Location Detail: BEHIND MACKINNON","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003100","UPD-170390","03/19/17 13:19","03/19/17 13:19","MILL STREET Common Name: MILL STREET","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003105","UPD-170392","03/19/17 16:55","03/19/17 16:30","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003108","UPD-170393","03/19/17 20:07","03/19/17 20:07","30 PARK PLACE Common Name: ALDEN LIBRARY, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003112","UPD-170394","03/19/17 22:40","03/19/17 22:40","Common Name: BIKE PATH","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-19-003115","UPD","03/19/17 23:34","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 119, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-20-003125","UPD","03/20/17 14:03","","COLUMBUS RD. Common Name: LIBRARY ANNEX","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-20-003127","UPD-170395","03/20/17 15:42","03/18/17 09:00","RUFUS DR Common Name: PARKING LOT 55, Athens, OH 45701","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-20-003128","UPD","03/20/17 15:45","","RUFUS DR Common Name: PARKING LOT 55 Location Detail: NEAR INTRAMURAL FIELDS, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-20-003133","UPD-170396","03/20/17 17:40","03/20/17 17:40","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: X AMBASSSADORS CONCERT, Athens, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-20-003137","UPD","03/20/17 21:35","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL Location Detail: ROOM 321/SMOKE DETECTOR, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003144","UPD-170399","03/21/17 07:05","03/16/17 17:30","SHAFER STREET Common Name: PARKING LOT 128, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003147","UPD-170400","03/21/17 07:33","03/20/17 23:30","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003154","UPD-170401","03/21/17 09:59","03/20/17 14:45","AIRPORT/ALBANY Common Name: AIRPORT, Albany, OH 45710","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003156","UPD-170402","03/21/17 11:46","03/21/17 12:07","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003162","UPD","03/21/17 15:30","","SHAFER STREET Common Name: PARKING LOT 128, Athens, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003169","UPD","03/21/17 18:44","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 344, 348","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003170","UPD","03/21/17 19:26","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: SMOKE DETECTOR ROOM 119, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003173","UPD","03/21/17 22:31","","WEST GREEN Common Name: WEST GREEN Location Detail: NEAR BOYD HALL","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003174","UPD-170404","03/21/17 22:45","03/21/17 22:45","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: ROOM 126-127, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003175","UPD-170403","03/21/17 22:45","03/21/17 22:45","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: BLEACHERS NEAR LOT 51","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003178","UPD","03/21/17 23:39","","SHAFER STREET Common Name: SHAFER STREET, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-21-003179","UPD","03/21/17 23:54","","MILL STREET Common Name: MILL STREET Location Detail: LOWER ENTRANCE TO SEIGFRED","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-22-003192","UPD","03/22/17 10:32","","UNION STREET Common Name: UNION STREET Location Detail: UNIVERSITY BOOK STORE","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-22-003194","UPD","03/22/17 13:01","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: 3712 FISHER ROAD","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-22-003204","UPD","03/22/17 16:16","","UNION STREET Common Name: UNION STREET","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-22-003206","UPD-170405","03/22/17 16:59","03/22/17 16:59","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: 2ND FLOOR LONG HALLWAY, OPPOSITE RESTROOMS, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-22-003209","UPD-170406","03/22/17 17:12","03/22/17 17:12","LOWER SCOTT Common Name: PARKING LOT 4","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003218","UPD","03/23/17 00:08","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 446, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003219","UPD-170407","03/23/17 00:20","03/23/17 00:20","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 4TH FLOOR STAIRWELL #4, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003232","UPD-170408","03/23/17 11:08","03/22/17 08:00","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 1ST FLOOR CARROLL 814, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003234","UPD-170409","03/23/17 11:28","03/22/17 20:50","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003256","UPD","03/23/17 21:26","","Common Name: ACADEMIC RESEARCH CENTER, Athens, OH 45701","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003258","UPD-170411","03/23/17 22:20","03/22/17 00:00","30 PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 2ND FLOOR MENS ROOM, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-23-003260","UPD-170412","03/23/17 23:51","03/23/17 23:51","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003262","UPD","03/24/17 00:51","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: OU INN PARKING LOT, Athens, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003263","UPD","03/24/17 01:18","","RICHLAND AVENUE Common Name: RICHLAND AVENUE, Athens, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003271","UPD-170413","03/24/17 09:40","03/24/17 09:40","UNION STREET Common Name: UNION STREET Location Detail: AT MARATHON STATION","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003276","UPD-170414","03/24/17 11:32","03/24/17 11:32","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: 3RD FLOOR WOMEN'S RESTROOM, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003277","UPD-170415","03/24/17 11:37","03/24/17 11:30","MULBERRY ST Common Name: MULBERRY ST Location Detail: GRAFFITI WALL/BENTLEY HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003279","UPD","03/24/17 13:10","","RICHLAND AVENUE Common Name: GROVER CENTER, Athens, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003282","UPD-170416","03/24/17 14:22","01/01/00 00:00","49 EAST GREEN STREET Common Name: WASHINGTON HALL","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003285","UPD-170417","03/24/17 15:21","03/24/17 15:21","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003286","UPD-170418","03/24/17 15:27","03/21/17 08:30","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: BIKE RACK, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003296","UPD-170419","03/24/17 22:05","03/24/17 16:45","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 338","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-24-003298","UPD-170420","03/24/17 22:44","03/24/17 22:44","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003303","UPD-170421","03/25/17 00:10","03/25/17 00:10","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003304","UPD-170422","03/25/17 00:13","03/25/17 00:13","49 EAST GREEN STREET Common Name: WASHINGTON HALL, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003306","UPD","03/25/17 00:22","","MULBERRY ST Common Name: MULBERRY ST Location Detail: MORTON HILL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003307","UPD","03/25/17 00:37","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003309","UPD-170423","03/25/17 00:54","03/25/17 00:54","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: 245, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003310","UPD","03/25/17 01:29","","RICHLAND AVENUE Common Name: RICHLAND AVENUE, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003311","UPD","03/25/17 01:38","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003312","UPD","03/25/17 01:39","","31 Common Name: 31 South Court Street, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003313","UPD","03/25/17 02:37","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: 313, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003317","UPD","03/25/17 03:24","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: SMOKE DETECTOR/ROOM 129, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003319","UPD","03/25/17 04:11","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: BLUE LIGHT, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003322","UPD","03/25/17 07:14","","OXBOW TRAIL Common Name: STOCKER HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003328","UPD-170424","03/25/17 13:07","03/25/17 13:07","Common Name: HIGH ST Location Detail: REAR 18 S HIGH STREET, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003329","UPD-170425","03/25/17 13:07","03/25/17 13:07","Common Name: HIGH ST Location Detail: 14 N HIGH STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003330","UPD-170426","03/25/17 13:21","03/25/17 13:21","Common Name: HIGH ST Location Detail: 7 S HIGH STREET, Athens, OH 45701","LITTERING","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003331","UPD-170427","03/25/17 13:37","03/25/17 13:37","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: 54 W STATE STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003332","UPD-170428","03/25/17 13:44","03/25/17 13:44","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: 35 W STATE STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003333","UPD","03/25/17 14:01","","Common Name: HIGH ST, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003334","UPD-170429","03/25/17 14:11","03/25/17 14:11","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: 1A CONGRESS STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003337","UPD-170433","03/25/17 14:31","03/25/17 14:31","MILL STREET Common Name: MILL STREET","TRAFFIC M/C/BICYCLE LAWS-HELMET,EYE-PROTECTION,ETC 4511.53","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003336","UPD-170430","03/25/17 14:33","03/25/17 14:33","Common Name: HIGH ST Location Detail: BEHIND 18 HIGH STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003338","UPD-170431","03/25/17 14:42","01/01/00 00:00","Common Name: HIGH ST Location Detail: 59 HIGH STREET, Athens, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003339","UPD-170432","03/25/17 14:44","03/25/17 14:40","Common Name: HIGH ST Location Detail: 14 S HIGH STREET, Athens, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003341","UPD-170434","03/25/17 15:00","01/01/00 00:00","Common Name: CARPENTER STREET Location Detail: 65 W CARPENTER","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
