"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS14-01-31-000871","UPD","01/31/14 02:52","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: BY ADAMS HALL","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-01-31-000892","UPD","01/31/14 20:42","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: NEAR ADAMS HALL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000900","UPD","02/01/14 00:20","","122 SOUTH GREEN DRIVE Common Name: FENZEL HOUSE Location Detail: ROOM 317","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000902","UPD-140081","02/01/14 00:35","02/01/14 00:35","COURT STREET Common Name: COURT STREET Location Detail: CRYSTAL CASINO BAR","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000903","UPD-140082","02/01/14 01:26","02/01/14 01:26","COURT STREET Common Name: COURT STREET Location Detail: BEHIND CRYSTAL BAR","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000904","UPD-140083","02/01/14 01:34","02/01/14 01:34","HUDSON DRIVE Common Name: HUDSON DRIVE Location Detail: @ UNION","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000905","UPD","02/01/14 01:41","","BETWEEN DEPOT ST. AND OXBOW DR. Common Name: LIFE SCIENCE BLDG. Location Detail: ROOM 208","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000907","UPD","02/01/14 02:29","","COURT STREET Common Name: COURT STREET Location Detail: ALLEY BY WINGS OVER ATHENS","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000908","UPD-140084","02/01/14 02:30","02/01/14 02:30","128 SOUTH GREEN DRIVE Common Name: WELD HOUSE Location Detail: 3RD FLOOR/MOD A/RESTROOM","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000909","UPD","02/01/14 02:54","","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: CATWALK","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000918","UPD","02/01/14 09:55","","HUDSON DRIVE Common Name: HUDSON DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000932","UPD","02/01/14 13:00","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: AT PARKING LOT 3","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000935","UPD","02/01/14 14:08","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000945","UPD","02/01/14 18:48","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: NEAR ADAMS HALL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-01-000948","UPD","02/01/14 22:13","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 305","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000953","UPD","02/02/14 01:02","","UNION STREET Common Name: UNION STREET Location Detail: BETWEEN MCCRACKEN/JEFFERSON","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000957","UPD","02/02/14 03:10","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 2ND OR 4TH FLOOR","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000964","UPD","02/02/14 13:18","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT LOT 86","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000965","UPD","02/02/14 14:26","","RACE ST Common Name: RACE STREET Location Detail: AT POPLAR","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000970","UPD","02/02/14 18:39","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000975","UPD","02/02/14 22:29","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 331","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-02-000978","UPD-140086","02/02/14 23:13","02/02/14 23:13","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: BY RYORS HALL","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-03-000992","UPD","02/03/14 15:37","","STEWART ST. Common Name: STEWART STREET Location Detail: NEAR SOUTH BEACH","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-03-000993","UPD","02/03/14 16:03","","RIVERSIDE DRIVE Common Name: FACILITIES MANAGEMENT","CONVERSION_OPERATIONS CONTACT PARTY BY PHONE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-03-001001","UPD","02/03/14 23:22","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 222 SMOKE DETECTOR","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-04-001014","UPD","02/04/14 11:34","","MORTON HALL LOT Common Name: PARKING LOT 90","CONVERSION_TRAFFIC OBSTRUCTED VIEW 4511.70B","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-04-001020","UPD-140087","02/04/14 15:17","02/04/14 15:17","125 SOUTH GREEN DRIVE Common Name: FOSTER HOUSE Location Detail: ROOM 143","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001044","UPD-140090","02/05/14 07:50","01/29/14 15:00","Common Name: SOUTH GREEN GARAGE Location Detail: UNDER NELSON GARAGE","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001049","UPD-140091","02/05/14 11:20","02/05/14 10:00","PARK PLACE Common Name: ALDEN LIBRARY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001054","UPD-140092","02/05/14 14:25","02/05/14 07:00","CENTRAL FOOD LOT Common Name: PARKING LOT 143","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001059","UPD-140094","02/05/14 15:45","02/05/14 15:40","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 443","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001060","UPD","02/05/14 16:10","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: NEAR TRUE HOUSE","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-05-001061","UPD-140095","02/05/14 16:35","02/05/14 16:35","HDL LOT Common Name: PARKING LOT 154 Location Detail: NEAR BMV","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-06-001083","UPD","02/06/14 10:26","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT WALTER HALL","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-06-001087","UPD-140096","02/06/14 14:01","01/06/14 00:00","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: ROOM 345","THEFT OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-06-001092","UPD-140097","02/06/14 17:02","02/06/14 16:15","PARK PLACE Common Name: ALDEN LIBRARY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-06-001094","UPD","02/06/14 17:46","","MORTON HALL LOT Common Name: PARKING LOT 90","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-06-001099","UPD-140099","02/06/14 21:52","02/06/14 21:45","PEDEN STADIUM Common Name: PARKING LOT 132 Location Detail: NEAR WEIGHT ROOM SIDE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001103","UPD","02/07/14 01:09","","PARK PLACE Common Name: ALDEN LIBRARY Location Detail: 4TH FLOOR MEN'S RESTROOM","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001107","UPD-140100","02/07/14 03:40","02/07/14 03:35","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: ROOM 124","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001113","UPD-140101","02/07/14 09:38","02/07/14 09:38","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT ATKINSON HOUSE","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001119","UPD-140102","02/07/14 13:12","01/11/14 00:00","100 WEST GREEN DRIVE Common Name: BOYD","BURGLARY OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001129","UPD","02/07/14 18:51","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001133","UPD","02/07/14 22:21","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 314","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-07-001136","UPD","02/07/14 23:20","","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: ICE BREAKER DANCE","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001137","UPD","02/08/14 00:02","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 319","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001138","UPD-140104","02/08/14 00:11","02/08/14 00:11","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: BACK OF THE BUILDING/OUTSIDE","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001139","UPD","02/08/14 00:22","","Common Name: RIVERPARK TOWERS APTS. Location Detail: BD.38-315","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001141","UPD","02/08/14 00:41","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: PALMER PLACE APARTMENTS 102","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001146","UPD","02/08/14 01:46","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: WINGS OVER ATHENS","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001147","UPD","02/08/14 02:08","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: W STATE ST. APT. 205","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001148","UPD","02/08/14 02:20","","UNION STREET Common Name: UNION STREET Location Detail: JEFF HILL AREA","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001149","UPD-140105","02/08/14 02:24","02/08/14 02:24","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134 Location Detail: @ SGDR","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001160","UPD","02/08/14 14:00","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT OU PARKING LOT 85","TRAFFIC IMPROPER STARTING/BACKING 4511.38","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001161","UPD","02/08/14 14:49","","RIDGES PROPERTY Common Name: RIDGES","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001164","UPD","02/08/14 15:05","","RIDGES Common Name: BUILDING 37 - INTERIOR SVCS Location Detail: ROOM 103B PHOTOSENSOR","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001166","UPD-140106","02/08/14 16:40","02/08/14 16:25","OUTSIDE THE CONVO Common Name: PARKING LOT 128","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001174","UPD","02/08/14 23:08","","ELLIOTT STREET Common Name: ELLIOT STREET Location Detail: 15 ELLIOT STREET","BURGLARY OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-08-001175","UPD-140107","02/08/14 23:17","02/08/14 23:17","UNION STREET Common Name: UNION STREET Location Detail: BY SCHOONOVER BUILDING","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001177","UPD","02/09/14 00:32","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: CARRIAGE HILL APT. 106/BD #5","DOMESTIC VIOLENCE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001178","UPD-140108","02/09/14 00:37","02/09/14 00:37","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: @ CLIPPINGER","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001179","UPD","02/09/14 00:55","","WEST GREEN DRIVE Common Name: WEST GREEN DRIVE Location Detail: @ CONVO","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001180","UPD","02/09/14 01:38","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: ROOM 202B","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001182","UPD","02/09/14 01:49","","Common Name: GROSVENOR STREET","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001183","UPD-140109","02/09/14 01:49","02/09/14 01:49","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 341","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001184","UPD-140110","02/09/14 02:08","02/09/14 02:08","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 250","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001185","UPD","02/09/14 02:22","","STEWART ST. Common Name: STEWART STREET Location Detail: @ WASHINGTON","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001186","UPD","02/09/14 02:37","","SHAFER STREET Common Name: SHAFER STREET Location Detail: @ LOT 125","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001187","UPD","02/09/14 02:39","","Common Name: HIGH ST","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001203","UPD-140111","02/09/14 18:43","02/09/14 15:30","PARK PLACE Common Name: ALDEN LIBRARY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-09-001207","UPD","02/09/14 23:54","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: SMOKE DETECTOR ROOM 309","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-10-001214","UPD-140113","02/10/14 09:45","02/07/14 08:00","UNIVERSITY TERRACE Common Name: PARKING LOT 84","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-10-001217","UPD-140114","02/10/14 11:34","02/07/14 13:30","57 EAST GREEN DRIVE Common Name: PERKINS HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-10-001222","UPD-140115","02/10/14 18:01","02/09/14 00:00","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 339","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-10-001224","UPD-140116","02/10/14 21:35","02/10/14 20:45","PARK PLACE Common Name: ALDEN LIBRARY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-11-001238","UPD","02/11/14 11:05","","RIDGES PROPERTY Common Name: RIDGES Location Detail: BUILDINGS 8, 13, 20 AND 37","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-11-001239","UPD","02/11/14 11:58","","LOWER SEIGFRED Common Name: PARKING LOT 40","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-12-001270","UPD-140118","02/12/14 13:38","02/12/14 10:30","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: RESTROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001284","UPD","02/13/14 00:12","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: @ PING","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001286","UPD","02/13/14 01:21","","STATE STREET Common Name: EAST STATE STREET Location Detail: UNIV COMMONS PARKING LOT","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001287","UPD","02/13/14 01:27","","STATE STREET Common Name: EAST STATE STREET Location Detail: UNIVERSITY COMMONS PARKING LOT","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001288","UPD","02/13/14 02:08","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: @ LOT 134","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001289","UPD-140119","02/13/14 02:13","02/13/14 02:13","WEST UNION STREET Common Name: HANING HALL Location Detail: BETWEEN HANING AND BW3'S","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001292","UPD-140120","02/13/14 07:17","02/12/14 11:00","CENTRAL FOOD FACILITY Common Name: CENTRAL FOOD FACILITY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001296","UPD-140121","02/13/14 10:31","02/13/14 10:31","UNION STREET Common Name: UNION STREET Location Detail: AT PILCHER HOUSE","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001297","UPD-140122","02/13/14 12:29","02/13/14 12:29","N. MCKINLEY AVE. Common Name: NELSON DINING HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001298","UPD-140123","02/13/14 12:33","02/10/14 12:30","49 EAST GREEN STREET Common Name: WASHINGTON HALL","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001301","UPD-140124","02/13/14 14:12","02/13/14 14:12","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: ROOM 229","DRUG OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001310","UPD","02/13/14 19:23","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT WRAY","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001314","UPD-140125","02/13/14 22:02","02/13/14 22:02","125 SOUTH GREEN DRIVE Common Name: FOSTER HOUSE","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-13-001315","UPD","02/13/14 22:45","","100 WEST GREEN DRIVE Common Name: BOYD","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-14-001334","UPD","02/14/14 19:58","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-14-001335","UPD","02/14/14 20:30","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-02-15-001341","UPD","02/15/14 00:16","","Common Name: RIVERPARK TOWERS APTS. Location Detail: JUST OFF SGDR","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
