"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS14-08-17-006074","UPD","08/17/14 17:22","","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: CHURCH","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-17-006076","UPD","08/17/14 20:43","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: FIRST FLOOR","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-18-006095","UPD","08/18/14 21:44","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL Location Detail: ROOM #414","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-19-006112","UPD-140632","08/19/14 13:53","08/19/14 13:53","HDL LOT Common Name: PARKING LOT 154 Location Detail: ENTRANCE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-19-006118","UPD","08/19/14 17:04","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM # 402","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-19-006123","UPD","08/19/14 20:54","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: 4TH FLOOR HALLWAY","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-19-006124","UPD","08/19/14 21:19","","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE Location Detail: 4TH FLOOR MOD A","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-19-006125","UPD","08/19/14 21:28","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: FIRST FLOOR HALLWAY","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006128","UPD","08/20/14 02:01","","Common Name: FRANKLIN AVENUE Location Detail: CARPENTER","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006129","UPD","08/20/14 02:27","","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE Location Detail: FIRST FLOOR LOBBY AREA","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006144","UPD-140633","08/20/14 15:00","07/15/14 12:00","SOUTH COURT STREET Common Name: CHUBB HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006147","UPD","08/20/14 16:44","","UPPER SEIGFRED Common Name: PARKING LOT 39 Location Detail: EDGE PRIVATE PROPERTY","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006148","UPD","08/20/14 18:20","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006151","UPD-140634","08/20/14 20:04","08/20/14 20:04","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: IN FRONT OF SCOTT QUAD","SEX OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006152","UPD","08/20/14 21:04","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 3RD FLOOR HALLWAY  NEAR ROOM 337","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-20-006155","UPD","08/20/14 23:22","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: ROOM # 123","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006157","UPD","08/20/14 23:58","","S.GREEN DR. Common Name: PARKING LOT 93","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006158","UPD","08/21/14 00:15","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006159","UPD","08/21/14 00:28","","MILL STREET Common Name: MILL STREET Location Detail: BEHIND DOMINOES/BP","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006168","UPD-140635","08/21/14 07:47","08/21/14 00:00","CENTRAL FOOD FACILITY Common Name: CENTRAL FOOD FACILITY","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006183","UPD-140636","08/21/14 17:50","08/21/14 15:40","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006187","UPD","08/21/14 19:46","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 302","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006188","UPD","08/21/14 22:12","","48 EAST GREEN STREET Common Name: READ HALL Location Detail: ROOM 205","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006189","UPD","08/21/14 22:35","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 345","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006193","UPD","08/21/14 23:11","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 319","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006194","UPD-140637","08/21/14 23:15","08/21/14 23:15","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: FRONT OF MACKINNON","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006195","UPD","08/21/14 23:34","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @ BINGHAM HOUSE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-21-006196","UPD-140638","08/21/14 23:38","08/21/14 23:38","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: DAIRY LANE/OU INN","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006197","UPD","08/22/14 00:10","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 4TH FLOOR MEN'S RESTROOM","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006198","UPD","08/22/14 00:13","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: 3RD FLOOR BY 324","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006199","UPD","08/22/14 00:20","","124 SOUTH GREEN DRIVE Common Name: CADY Location Detail: MOD 3A","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006200","UPD","08/22/14 00:32","","122 SOUTH GREEN DRIVE Common Name: FENZEL HOUSE Location Detail: 438-439 AREA","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006202","UPD","08/22/14 01:46","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: ENT TO SUMMITT","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006203","UPD","08/22/14 02:15","","STATE ROUTE 682 Common Name: STATE ROUTE 682 Location Detail: @ TRAFFIC CIRCLE","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006208","UPD","08/22/14 08:18","","PARK PLACE Common Name: ALDEN LIBRARY","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006209","UPD-140640","08/22/14 09:33","08/22/14 09:33","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE","DRUG OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006211","UPD-140641","08/22/14 13:15","08/20/14 11:30","EAST GREEN Common Name: EAST GREEN","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006213","UPD","08/22/14 13:31","","OUTSIDE THE CONVO Common Name: PARKING LOT 128","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006216","UPD-140642","08/22/14 15:13","08/22/14 15:13","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 345","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006217","UPD-140643","08/22/14 15:48","08/22/14 15:48","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 220","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006223","UPD","08/22/14 16:45","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 426","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006224","UPD-140644","08/22/14 17:21","08/22/14 17:21","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006225","UPD","08/22/14 17:51","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 425","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006226","UPD","08/22/14 18:28","","35 SOUTH CONGRESS Common Name: BROMLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006231","UPD-140645","08/22/14 20:44","08/22/14 20:44","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 520","CONVERSION_JUSTICE & PUB. ADMIN. OBSTRUCTING JUSTICE 2921.32","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006234","UPD","08/22/14 22:32","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 345","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-22-006238","UPD","08/22/14 23:45","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 5TH FLOOR","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006239","UPD-140646","08/23/14 00:10","08/23/14 00:10","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: 334","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006240","UPD","08/23/14 00:12","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: MEZZANINE ROOMS 20-21 AREA","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006241","UPD","08/23/14 00:47","","STATE ROUTE 682 Common Name: STATE ROUTE 682 Location Detail: SOUTH OFTRAFFIC CIRCLE","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006242","UPD","08/23/14 01:06","","STEWART ST. Common Name: STEWART STREET","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006244","UPD","08/23/14 02:03","","STATE ROUTE 682 Common Name: STATE ROUTE 682 Location Detail: OUTBOUND","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006245","UPD","08/23/14 02:04","","100 RICHLAND AVE. Common Name: PEDEN STADIUM","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006248","UPD-140647","08/23/14 02:19","08/23/14 02:19","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006250","UPD-140648","08/23/14 02:32","08/23/14 02:32","46 EAST GREEN STREET Common Name: JEFFERSON HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006251","UPD","08/23/14 02:38","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: 314 OR 315","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006252","UPD-140649","08/23/14 02:40","08/23/14 02:40","SOUTH GREEN DR. AT OXBOW Common Name: EMERITI PARK Location Detail: GROVER/OXBOW AREA/RICHLAND AREA","CONVERSION_JUSTICE & PUB. ADMIN. OBSTRUCTING OFFICIAL BUSINESS 2921.31","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006254","UPD","08/23/14 02:57","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: AREA OF 342","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006264","UPD","08/23/14 11:43","","CHURCH ST. Common Name: SEIGFRED Location Detail: LOWER","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006265","UPD","08/23/14 12:23","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006273","UPD-140650","08/23/14 14:02","08/23/14 14:02","","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006274","UPD","08/23/14 14:18","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM # 309","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006275","UPD-140651","08/23/14 14:33","08/23/14 14:31","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: ROOM 213","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006287","UPD","08/23/14 16:19","","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: ROOM # 325","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-OTHER THAN PUBLIC ROAD 4549.021","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006291","UPD-140652","08/23/14 17:08","08/23/14 17:08","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 133","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006292","UPD","08/23/14 18:51","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM # 384","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006293","UPD","08/23/14 19:35","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM 310-311","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006300","UPD-140654","08/23/14 22:12","08/22/14 22:30","126 SOUTH GREEN DRIVE Common Name: BROUGH Location Detail: ROOM 224","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006301","UPD","08/23/14 22:16","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: 4TH FLOOR","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006303","UPD","08/23/14 22:57","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM #407","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006305","UPD","08/23/14 23:37","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: OUTSIDE ROOM 228","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006306","UPD","08/23/14 23:44","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: OUTSIDE ROOM 310","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006307","UPD","08/23/14 23:50","","STEWART STREET Common Name: PARKING LOT 104","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-23-006308","UPD-140655","08/23/14 23:56","08/23/14 23:56","STEWART ST. Common Name: STEWART STREET Location Detail: @ E UNION","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006310","UPD-140656","08/24/14 00:05","08/24/14 00:05","47 EAST GREEN STREET Common Name: JOHNSON HALL Location Detail: 1ST FLOOR MEN'S RESTROOM","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006311","UPD-140657","08/24/14 00:51","08/24/14 00:51","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 224","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006312","UPD-140659","08/24/14 01:00","08/24/14 01:00","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 525","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006313","UPD-140658","08/24/14 01:01","08/24/14 01:01","UNIVERSITY TERRACE Common Name: MCKEE HOUSE","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006315","UPD","08/24/14 01:05","","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: BY ARC","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006316","UPD","08/24/14 01:22","","STEWART ST. Common Name: STEWART STREET Location Detail: 72 STEWART ST","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006317","UPD-140660","08/24/14 01:29","08/24/14 01:29","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 342","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006318","UPD-140661","08/24/14 01:56","08/24/14 01:56","UNION STREET Common Name: UNION STREET Location Detail: @ STEWART ST.","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006319","UPD","08/24/14 02:15","","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: LOOP","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006320","UPD-140662","08/24/14 02:16","08/24/14 02:16","125 SOUTH GREEN DRIVE Common Name: FOSTER HOUSE Location Detail: ROOM 217","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006321","UPD-140663","08/24/14 02:26","08/24/14 02:26","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: LOBBY","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006335","UPD","08/24/14 12:58","","124 SOUTH GREEN DRIVE Common Name: CADY Location Detail: 4TH FLOOR","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006344","UPD","08/24/14 18:35","","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: ROOM 446","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006345","UPD","08/24/14 18:45","","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: ROOM 402","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006350","UPD-140664","08/24/14 20:21","08/24/14 20:21","PEDEN STADIUM Common Name: PARKING LOT 132","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006351","UPD","08/24/14 20:38","","50 EAST GREEN STREET Common Name: BUSH","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006353","UPD","08/24/14 21:24","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006354","UPD-140665","08/24/14 21:27","08/24/14 21:27","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: FRONT FOUR AREA","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-24-006356","UPD","08/24/14 21:55","","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: FIRST FLOOR HALLWAY","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-25-006382","UPD-140667","08/25/14 16:59","08/25/14 16:59","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 246","DRUG OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS14-08-25-006383","UPD-140668","08/25/14 17:59","08/25/14 18:02","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 409, ATHENS, OH 45701","DRUG OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
