"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-10-15-010855","UPD-171172","10/15/17 02:10","10/15/17 02:10","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 2ND FLOOR LOUNGE","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010864","UPD-171173","10/15/17 10:20","10/15/17 10:20","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010866","UPD","10/15/17 11:02","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING W/O PLATES 4549.10","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010881","UPD","10/15/17 16:37","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010883","UPD-171175","10/15/17 16:54","10/15/17 16:51","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010888","UPD-171174","10/15/17 17:15","10/15/17 17:15","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: SG DRIVE @ RUFUS (SPILLWAY), ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-15-010889","UPD","10/15/17 20:22","","46 EAST GREEN STREET Common Name: JEFFERSON HALL","CONVERSION PATROL FIELD INTERVIEW","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010897","UPD","10/16/17 00:42","","50 EAST GREEN STREET Common Name: BUSH Location Detail: ROOM 117, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010906","UPD-171176","10/16/17 08:26","10/16/17 08:26","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: ROOM 340, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010910","UPD","10/16/17 11:18","","Common Name: STIMSON AVENUE Location Detail: ROTARY, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010919","UPD-171177","10/16/17 16:44","10/16/17 16:44","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: RD OFFICE, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010924","UPD","10/16/17 18:14","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010926","UPD","10/16/17 21:03","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: 2ND FLOOR HALL AND STAIRWELL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010930","UPD","10/16/17 21:54","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: 431, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010932","UPD-171178","10/16/17 22:30","10/15/17 17:00","59 EAST GREEN DRIVE Common Name: SHIVELY HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010937","UPD-171179","10/16/17 23:12","10/16/17 23:12","SOUTH GREEN DRIVE Common Name: GOLF COURSE Location Detail: @BRIDGE","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010939","UPD","10/16/17 23:21","","Common Name: COURT STREET Location Detail: @WASHINGTON STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-16-010940","UPD-171180","10/16/17 23:54","10/16/17 23:54","Common Name: EDGEHILL DRIVE Location Detail: BEHIND LINCOLN, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010941","UPD-171181","10/17/17 00:01","10/17/17 00:01","47 EAST GREEN STREET Common Name: JOHNSON HALL Location Detail: 2ND FLOOR- ROOM 234, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010942","UPD-171182","10/17/17 00:16","10/17/17 00:16","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 260","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010944","UPD","10/17/17 00:51","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: SMOKE DETECTOR/ROOM 126A, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010960","UPD-171183","10/17/17 10:37","10/17/17 10:37","Common Name: RESEARCH AND TECHNOLOGY C Location Detail: PARKING LOT, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010962","UPD-171184","10/17/17 11:56","10/17/17 11:56","Common Name: PARKING LOT 127","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010977","UPD-171185","10/17/17 17:05","10/15/17 23:00","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 250, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010978","UPD","10/17/17 17:48","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: SMOKE DETECTOR ROOM 126A, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010981","UPD","10/17/17 19:13","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: SMOKE DETECTOR ROOM 310, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010982","UPD","10/17/17 20:29","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: SMOKE DETECTOR 420","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010983","UPD","10/17/17 20:51","","Common Name: UNION STREET Location Detail: NEAR STEWART ST","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010988","UPD","10/17/17 22:16","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-17-010991","UPD-171186","10/17/17 23:51","10/17/17 23:51","SOUTH GREEN DRIVE Common Name: RUGBY FIELD, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-010992","UPD-171187","10/18/17 00:10","10/18/17 00:10","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: MOD 1A, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-010993","UPD-171188","10/18/17 00:28","10/18/17 00:28","Common Name: RICHLAND AVENUE Location Detail: AT WEST GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-010994","UPD","10/18/17 00:47","","Common Name: COURT STREET Location Detail: AT UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-010995","UPD-171189","10/18/17 01:15","10/18/17 01:15","Common Name: CONGRESS STREET Location Detail: 9 S CONGRESS STREET, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011004","UPD-171190","10/18/17 05:00","10/18/17 05:00","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: MARIETTA HIGH SCHOOL","EDC DEPLOYMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011016","UPD-171191","10/18/17 08:31","10/17/17 07:30","","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011017","UPD-171192","10/18/17 09:38","09/04/17 21:00","N. MCKINLEY RESIDENTIAL LOT Common Name: PARKING LOT 50, ATHENS, OH 45701","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011018","UPD","10/18/17 09:52","","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER HOUSE Location Detail: ATTIC ZONE 6, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011019","UPD-171193","10/18/17 10:01","10/18/17 10:01","Common Name: PARKING LOT 38 Location Detail: IN FRONT OF MUSIC BUILDING","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011020","UPD-171194","10/18/17 10:18","10/18/17 10:18","Common Name: GENERAL CAMPUS LOCATION Location Detail: MULTIPLE LOCATIONS","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011025","UPD","10/18/17 11:04","","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER HOUSE Location Detail: ATTIC ZONE 6, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011030","UPD-171195","10/18/17 13:15","10/18/17 13:15","Common Name: GENERAL CAMPUS LOCATION","THREAT ASSESSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011031","UPD-171196","10/18/17 13:15","10/18/17 13:15","Common Name: GENERAL CAMPUS LOCATION","THREAT ASSESSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011032","UPD","10/18/17 13:42","","Common Name: BAKER GARAGE Location Detail: NEAR EXIT, ATHENS, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011044","UPD","10/18/17 17:35","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: SMOKE DETECTOR ROOM 126A, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011048","UPD-171198","10/18/17 18:51","10/18/17 18:51","SHAFER STREET Common Name: PARKING LOT 128 Location Detail: BEHIND METER SPACES, ATHENS, OH 45701","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011050","UPD","10/18/17 20:25","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: ROOM 126A, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011052","UPD","10/18/17 20:51","","Common Name: COLLEGE STREET Location Detail: AT MILL ST, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011053","UPD","10/18/17 20:57","","Common Name: MILL STREET Location Detail: AT STEWART ST","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-18-011061","UPD-171199","10/18/17 23:45","10/18/17 23:45","BROUGH HOUSE LOT Common Name: PARKING LOT 53, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011063","UPD","10/19/17 01:11","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011068","UPD","10/19/17 02:43","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011075","UPD-171200","10/19/17 07:00","10/19/17 07:00","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER HALL Location Detail: BOARD OF TRUSTEES, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011081","UPD","10/19/17 09:21","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: SMOKE DETECTOR ROOM 402, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011085","UPD","10/19/17 13:46","","Common Name: UNIVERSITY TERRACE Location Detail: 4 UNIVERSITY TERRACE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011089","UPD","10/19/17 14:56","","Common Name: OXBOW TRAIL/DRIVE Location Detail: BETWEEN BIRD ARENA AND AQUATIC CENTER","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011096","UPD-171201","10/19/17 17:36","10/19/17 17:36","Common Name: PARKING LOT 111 Location Detail: CORNER NEAR EQUIPMENT OUTBUILDING","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011098","UPD-171202","10/19/17 18:19","10/19/17 18:19","Common Name: PARKING LOT 111","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011102","UPD","10/19/17 19:57","","Common Name: RICHLAND AVENUE Location Detail: BRIDGE NEAR SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011104","UPD","10/19/17 21:32","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: ROOM 111, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011105","UPD-171203","10/19/17 21:44","10/19/17 21:44","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: 2ND FLOOR LOBBY","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011107","UPD","10/19/17 22:33","","49 EAST GREEN STREET Common Name: WASHINGTON HALL, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011108","UPD","10/19/17 22:54","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 402","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-19-011112","UPD-171204","10/19/17 23:24","10/19/17 23:24","Common Name: INTRAMURAL FIELDS","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011114","UPD","10/20/17 01:13","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: 247","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011115","UPD","10/20/17 02:06","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: IN FRONT OF HOOVER, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011119","UPD","10/20/17 03:57","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: SMOKE DETECTOR/ROOM 402, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011123","UPD","10/20/17 07:15","","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER HALL Location Detail: BOARD OF TRUSTEES, ATHENS, OH 45701","EDC DEPLOYMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011133","UPD","10/20/17 12:34","","EAST GREEN Common Name: EAST GREEN Location Detail: OUTSIDE LINCOLN HALL ON BENCH","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011135","UPD-171205","10/20/17 13:00","10/08/17 13:00","30 PARK PLACE Common Name: ALDEN LIBRARY, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011137","UPD-171206","10/20/17 13:11","08/22/17 00:00","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011140","UPD","10/20/17 14:23","","Common Name: PARKING LOT 104","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011142","UPD","10/20/17 14:53","","Common Name: PORTER HALL Location Detail: OUTSIDE RICHLAND AVE SIDE, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011148","UPD","10/20/17 17:12","","Common Name: MCGUFFEY LN Location Detail: 2ND FLOOR PULL STATION, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011149","UPD","10/20/17 17:35","","Common Name: FACTORY STREET Location Detail: 95 FACTORY ST","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011156","UPD","10/20/17 22:56","","60 E.GREEN DR. Common Name: TIFFIN HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011159","UPD","10/20/17 23:27","","Common Name: UNION STREET Location Detail: SMILING SKULL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-20-011160","UPD-171207","10/20/17 23:45","10/20/17 23:45","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011162","UPD","10/21/17 00:13","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011163","UPD","10/21/17 01:18","","Common Name: CONGRESS STREET Location Detail: AT W UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011164","UPD","10/21/17 01:32","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011165","UPD","10/21/17 02:03","","Common Name: PARKING LOT 109 Location Detail: STEPS LEADING DOWN FROM LOT 20","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011168","UPD","10/21/17 03:01","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011176","UPD-171208","10/21/17 08:58","10/21/17 08:55","100 Common Name: PEDEN STADIUM Location Detail: KENT ST FOOTBALL, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011184","UPD-171209","10/21/17 17:24","10/21/17 17:24","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: GAVIN DEGRAW CONCERT, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011188","UPD","10/21/17 20:29","","SOUTH GREEN DRIVE Common Name: ADAMS HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011192","UPD-171214","10/21/17 20:42","10/21/17 20:42","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: 463, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011189","UPD-171216","10/21/17 21:05","10/21/17 21:05","Common Name: PARKING LOT 104 Location Detail: N MCKINLEY AVENUE ARE","SEX OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011190","UPD","10/21/17 21:09","","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011191","UPD","10/21/17 21:15","","SOUTH GREEN DR Location Detail: SG DRIVE @ OXBOW TRAIL, ATHENS 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-10-21-011193","UPD-171210","10/21/17 21:41","10/21/17 21:41","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 118","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
