"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-07-28-008212","UPD-180813","07/28/18 01:42","07/28/18 01:42","Common Name: RICHLAND AVENUE Location Detail: ENTRANCE TO CARRIAGE HILL, ATHENS, OH 45701","TRAFFIC DRIVING UNDER SUSP-REINST. FEE 4510.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008219","UPD","07/28/18 08:35","","SOUTH GREEN DR Common Name: PARKING LOT 132","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008220","UPD","07/28/18 08:53","","Common Name: RIDGES BUILDING 23 - AUDITORIUM, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008221","UPD","07/28/18 09:43","","Common Name: PUTNAM HALL Location Detail: ROOM 132, HEAT DETECTOR/MECHANICAL ROOM, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008223","UPD","07/28/18 10:04","","Common Name: PUTNAM HALL Location Detail: ROOM 132/ MECHANICAL ROOM, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008234","UPD-180814","07/28/18 20:36","07/28/18 20:00","Common Name: WREN STADIUM","MENACING OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-28-008236","UPD","07/28/18 21:47","","Common Name: SHAFER STREET Location Detail: WREN STADIUM, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008241","UPD","07/29/18 02:00","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008245","UPD","07/29/18 02:49","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008246","UPD","07/29/18 03:09","","Common Name: SHAFER STREET Location Detail: & W. UNION STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008248","UPD","07/29/18 03:25","","135 SOUTH GREEN DRIVE Common Name: EWING HOUSE, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008253","UPD-180815","07/29/18 07:17","07/29/18 07:17","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-29-008263","UPD","07/29/18 17:40","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-30-008277","UPD","07/30/18 11:43","","Common Name: UNIVERSITY TERRACE Location Detail: AT BRYAN HALL, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-30-008280","UPD","07/30/18 16:02","","95 Common Name: CONVOCATION CENTER, ATHENS, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-30-008284","UPD","07/30/18 22:26","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008294","UPD-180816","07/31/18 08:18","07/31/18 08:18","SHAFER STREET Common Name: PARKING LOT 143","ASSAULT OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008301","UPD","07/31/18 12:30","","95 Common Name: CONVOCATION CENTER Location Detail: S211 740-608-6820, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008304","UPD-180817","07/31/18 13:01","07/31/18 13:01","Common Name: GENERAL CAMPUS LOCATION","THREAT ASSESSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008305","UPD-180820","07/31/18 13:08","05/05/18 17:00","129 SOUTH GREEN DRIVE Common Name: ARMBRUSTER HOUSE Location Detail: MOD 4B, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008319","UPD","07/31/18 17:49","","SOUTH GREEN DRIVE Common Name: PARKING LOT 87 Location Detail: BOOT REMOVAL, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008325","UPD","07/31/18 22:41","","Common Name: RICHLAND AVENUE Location Detail: AT SOUTH GREEN DR, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-07-31-008326","UPD-180818","07/31/18 22:51","07/31/18 22:51","Common Name: UNION STREET Location Detail: COLLEGE GATE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-01-008336","UPD-180819","08/01/18 08:17","08/01/18 08:17","90 Common Name: OHIO UNIVERSITY CREDIT UNION Location Detail: OU PARKING LOT 152, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-01-008337","UPD-180821","08/01/18 08:56","08/01/18 08:56","SOUTH GREEN DR Common Name: PARKING LOT 134 Location Detail: 2ND ROW OFF OXBOW TRAIL","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008356","UPD-180822","08/02/18 01:55","08/02/18 01:55","Common Name: COURT STREET Location Detail: AT CARPENTER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008358","UPD","08/02/18 03:07","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROTC NEAR TRASH CANS/HIGH STREET, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008359","UPD","08/02/18 03:38","","Common Name: SHAFER STREET Location Detail: AT RICHLAND AVENUE, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008361","UPD-180823","08/02/18 04:13","08/02/18 04:13","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: FOOTBALL HALL OF FAME","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008371","UPD","08/02/18 13:35","","Common Name: MULBERRY ST Location Detail: MORTON HILL","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008379","UPD","08/02/18 15:54","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: 100 G VESTIBULE AND ROOM 303 DUCT DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008386","UPD","08/02/18 22:39","","Common Name: UNION STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-02-008390","UPD","08/02/18 23:16","","Common Name: RADIO-TELEVISION, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-03-008407","UPD","08/03/18 08:21","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: ROOM 202 - 740-608-1471, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-03-008420","UPD","08/03/18 20:25","","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-03-008421","UPD-180824","08/03/18 20:57","08/03/18 20:57","Common Name: RACE STREET Location Detail: AT UNIVERSITY TERRACE","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-03-008423","UPD","08/03/18 21:06","","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT Location Detail: STEWART ST AT EDGEHILL DR, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-03-008427","UPD","08/03/18 23:50","","Common Name: CONGRESS STREET Location Detail: & STATE STREET, ATHENS, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008428","UPD","08/04/18 00:11","","Common Name: RICHLAND AVENUE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008429","UPD","08/04/18 00:21","","Common Name: RICHLAND AVENUE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008430","UPD","08/04/18 00:47","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008431","UPD","08/04/18 01:12","","Common Name: RICHLAND AVENUE Location Detail: & SHAFER STREET, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008433","UPD","08/04/18 01:43","","Common Name: SHAFER STREET Location Detail: @HOSPITAL DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008434","UPD","08/04/18 02:26","","Common Name: WASHINGTON STREET Location Detail: & COURT STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008439","UPD","08/04/18 09:01","","28 N MCKINLEY AVENUE Common Name: PICKERING HALL Location Detail: DUCT 2ND FLOOR STAIRWELL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008451","UPD-180826","08/04/18 19:22","08/04/18 19:22","E CIRCLE DR Common Name: RIDGES BUILDING 13, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008454","UPD","08/04/18 21:39","","Common Name: DAIRY LANE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008456","UPD","08/04/18 21:59","","Common Name: STATE ROUTE 682, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008457","UPD","08/04/18 22:38","","SHAFER STREET Common Name: PARKING LOT 128, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008459","UPD","08/04/18 22:47","","Common Name: CONGRESS STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-04-008458","UPD","08/04/18 22:47","","Common Name: COLLEGE STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008465","UPD","08/05/18 02:21","","Common Name: RICHLAND AVENUE Location Detail: @CONVOCATION CENTER, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008477","UPD-180827","08/05/18 17:41","08/05/18 17:41","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008478","UPD-180828","08/05/18 18:11","08/05/18 18:11","Common Name: STEWART STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008479","UPD","08/05/18 18:46","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008483","UPD-180830","08/05/18 21:42","08/05/18 21:42","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT Location Detail: EMERITI PARK, ATHENS, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-05-008486","UPD","08/05/18 23:04","","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER HALL Location Detail: ROOM 139/ SMOKE DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008495","UPD-180831","08/06/18 11:01","08/05/18 13:00","W UNION ST Common Name: PARKING LOT 154, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008497","UPD","08/06/18 11:48","","51 EAST GREEN STREET Common Name: BIDDLE HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008509","UPD","08/06/18 20:02","","Common Name: MILL STREET Location Detail: @SOUTH GREEN DRIVE","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008511","UPD-180834","08/06/18 22:58","08/06/18 22:58","Common Name: UNION STREET Location Detail: NEAR SHAFER","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008512","UPD","08/06/18 23:07","","Common Name: UNION STREET Location Detail: & CONGRESS STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008513","UPD","08/06/18 23:26","","E CIRCLE DR Common Name: RIDGES BUILDING 14, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-06-008514","UPD","08/06/18 23:56","","Common Name: SHAFER STREET Location Detail: @RICHLAND AVE., ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008515","UPD-180835","08/07/18 00:30","08/07/18 00:30","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","TRAFFIC DRIVING UNDER A 12 PT SUSPENSION 4510.037","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008516","UPD","08/07/18 01:02","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008520","UPD","08/07/18 05:19","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: ROOM 303, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008527","UPD-180836","08/07/18 08:03","07/26/18 23:40","Common Name: SEIGFRED Location Detail: 2ND FLOOR ARCHWAY AT THE TOP OF THE STAIRS, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008528","UPD","08/07/18 08:48","","60 E.GREEN DR. Common Name: TIFFIN HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008534","UPD","08/07/18 12:43","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008553","UPD","08/07/18 20:52","","SOUTH GREEN DRIVE Common Name: PARKING LOT 87, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008555","UPD","08/07/18 22:03","","Common Name: SHAFER STREET Location Detail: AT UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008557","UPD-180840","08/07/18 22:27","08/07/18 22:27","Common Name: UNION STREET Location Detail: NEAR FAIRGROUNDS","TRAFFIC DRIVING UNDER CHILD SUPPORT SUSP. 4510.111","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-07-008561","UPD","08/07/18 23:55","","Common Name: CONGRESS STREET Location Detail: AT HIGH STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-08-008562","UPD","08/08/18 00:09","","Common Name: COURT STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-08-008563","UPD","08/08/18 00:41","","Common Name: RICHLAND AVENUE Location Detail: AT CONVO, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008599","UPD","08/09/18 03:47","","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008610","UPD-180841","08/09/18 09:17","08/06/18 15:00","E CIRCLE DR Common Name: RIDGES BUILDING 13 Location Detail: 3RD FLOOR, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008611","UPD","08/09/18 09:43","","Common Name: CHUBB HALL, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-11-30-013577","UPD-181332","08/09/18 12:50","08/09/18 12:50","71 Common Name: COPELAND HALL, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008627","UPD","08/09/18 17:21","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT RICHLAND AVE, ATHENS, OH 45701","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008633","UPD","08/09/18 22:03","","Common Name: RICHLAND AVENUE Location Detail: OU INN, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-09-008638","UPD","08/09/18 23:24","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008640","UPD","08/10/18 01:56","","Common Name: UNION STREET Location Detail: JEFF HILL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008642","UPD","08/10/18 06:34","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008647","UPD","08/10/18 07:37","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008665","UPD","08/10/18 19:04","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008667","UPD","08/10/18 20:52","","EAST STATE STREET Common Name: EAST STATE STREET Location Detail: EAST STATE @ STIMSON","CONVERSION_TRAFFIC UNAUTH.PLATES/COUNTERFEIT 4549.08(A)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008671","UPD","08/10/18 21:40","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 133, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008674","UPD","08/10/18 23:05","","Common Name: CARPENTER STREET Location Detail: CARPENTER @ CONGRESS","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-10-008675","UPD","08/10/18 23:29","","Common Name: COURT STREET Location Detail: NEAR COPELAND, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-11-008676","UPD","08/11/18 00:31","","Common Name: WASHINGTON STREET Location Detail: WASHINGTON @ COLLEGE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-08-11-008691","UPD","08/11/18 18:55","","Common Name: UNION STREET Location Detail: AT SR 682","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
