"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-10-13-011347","UPD-190938","10/13/19 17:49","10/13/19 17:49","Common Name: TUPPER HALL, ATHENS, OH 45701","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-13-011350","UPD","10/13/19 19:52","","Common Name: CARPENTER STREET Location Detail: FAMILY DOLLAR PARKING LOT","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-13-011351","UPD","10/13/19 21:11","","Common Name: UNION STREET","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-13-011352","UPD","10/13/19 21:24","","RUFUS DR Common Name: RUFUS DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-13-011362","UPD","10/13/19 23:32","","51 OXBOW TRAIL Common Name: RYORS HALL Location Detail: SMOKE DETECTOR/ROOM 217, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011372","UPD","10/14/19 09:31","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: SMOKE DETECTOR/EXIT NEAR STAFF OFFICE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011375","UPD-190940","10/14/19 12:54","10/14/19 12:54","SOUTH GREEN DR Common Name: PARKING LOT 132 Location Detail: NEAR SOUTH TOWER","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011376","UPD-190941","10/14/19 12:55","10/14/19 12:55","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: OUTSIDE OF BUILDING, ATHENS, OH 45701","VIOLATION OF PROTECTION ORDER","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011380","UPD-190943","10/14/19 15:42","10/14/19 15:42","RIDGES PROPERTY Common Name: RIDGES Location Detail: WATER TOWER, ATHENS, OH 45701","DELIQUENT/UNRULY CHILD","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011382","UPD","10/14/19 16:15","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011384","UPD","10/14/19 16:41","","Common Name: UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC UNATTENDED MOTOR VEHICLE 4511.661","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011390","UPD","10/14/19 20:14","","Common Name: STATE ROUTE 682, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011391","UPD","10/14/19 20:42","","Common Name: BYARD STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011392","UPD","10/14/19 21:00","","Common Name: STEWART STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-14-011402","UPD-190946","10/14/19 23:27","10/14/19 23:27","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: LAUNDRY ROOM, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011418","UPD-190947","10/15/19 10:42","10/15/19 10:42","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011419","UPD-190948","10/15/19 12:08","10/15/19 12:08","29 PARK PLACE Common Name: 29 PARK PLACE, ATHENS, OH 45701","TRESPASSING OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011420","UPD","10/15/19 12:11","","Common Name: UNIVERSITY TERRACE Location Detail: AT PARK PLACE, ATHENS, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011434","UPD","10/15/19 18:23","","Common Name: WEST UNION ST OFFICE CTR, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011442","UPD-190951","10/15/19 21:16","10/15/19 21:16","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: GUEST SERVICES, ATHENS, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-15-011449","UPD","10/15/19 23:53","","Common Name: BOBCAT LANE Location Detail: OXBOW, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-16-011471","UPD-190952","10/16/19 12:34","10/16/19 12:34","Common Name: RESEARCH AND TECHNOLOGY C Location Detail: PARKING LOT ACROSS FROM BENTLEY ANNEX, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-16-011486","UPD","10/16/19 18:09","","111 SOUTH GREEN DRIVE Common Name: LIVING LEARNING CENTER Location Detail: FROM BOYD HALL","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-16-011488","UPD","10/16/19 19:40","","Common Name: MILL STREET Location Detail: AT COLLEGE ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-16-011489","UPD","10/16/19 19:40","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: SMOKE DETECTOR 426, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-16-011490","UPD-190954","10/16/19 19:57","09/16/19 20:02","59 EAST GREEN DRIVE Common Name: SHIVELY HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-17-011502","UPD-190958","10/17/19 01:52","10/17/19 01:52","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 273, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-17-011526","UPD-190959","10/17/19 12:31","10/17/19 12:31","Common Name: CHUBB HALL Location Detail: ROOM 10, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-17-011532","UPD-190961","10/17/19 16:00","10/17/19 16:00","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-17-011545","UPD","10/17/19 18:28","","RUFUS DR Common Name: PARKING LOT 55, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011560","UPD-190966","10/18/19 03:16","10/18/19 03:16","Common Name: BAKER GARAGE Location Detail: 3RD FLOOR, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011568","UPD","10/18/19 09:20","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: IN FRONT OF PICKERING HALL","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011574","UPD","10/18/19 10:29","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: OUTSIDE NEAR BIKE RACK, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011577","UPD","10/18/19 12:55","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011587","UPD","10/18/19 15:42","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: 1ST FLOOR/ MAU AIR HANDLER DUCT DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011592","UPD","10/18/19 18:13","","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: WALKING PATH NEAR BAKER, ATHENS, OH 45701","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011595","UPD","10/18/19 19:42","","Common Name: SHAFER STREET Location Detail: @RICHLAND AVE., ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-18-011598","UPD","10/18/19 21:07","","Common Name: RICHLAND AVENUE Location Detail: @682, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011608","UPD","10/19/19 01:08","","22 N MCKINLEY AVENUE Common Name: BROWN HALL Location Detail: ROOM 328","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011611","UPD","10/19/19 01:46","","Common Name: UNION STREET Location Detail: COLLEGE ST","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011612","UPD-190970","10/19/19 01:59","10/19/19 01:59","Common Name: MILL STREET Location Detail: NEAR COLLEGE STREET","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011619","UPD-190971","10/19/19 06:47","10/19/19 06:47","100 Common Name: PEDEN STADIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011623","UPD","10/19/19 07:12","","Common Name: UNION STREET Location Detail: AT EAST GREEN DR","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011638","UPD-190972","10/19/19 12:37","10/19/19 12:37","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011646","UPD-190973","10/19/19 17:38","10/19/19 17:38","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011647","UPD","10/19/19 17:39","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-19-011657","UPD","10/19/19 21:16","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: SMOKE DETECTOR/ROOM 341, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-20-011665","UPD","10/20/19 01:11","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: UPTOWN GRILL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-20-011690","UPD","10/20/19 17:09","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: P87 @ PING, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-20-011693","UPD","10/20/19 18:47","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-20-011697","UPD","10/20/19 21:59","","Common Name: DAIRY LANE, ATHENS, OH 45701","CONVERSION_TRAFFIC OPERATING W/PREVIOUS OWNER'S PLATES 4549.11","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-21-011706","UPD","10/21/19 04:59","","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: AND JEFFERSON","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-21-011716","UPD-190976","10/21/19 12:26","10/21/19 12:26","Common Name: NELSON DRIVE Location Detail: NEAR BROWN/PICKERING HALL","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-21-011717","UPD","10/21/19 13:05","","45 EAST GREEN STREET Common Name: LINCOLN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-21-011724","UPD-190977","10/21/19 16:30","10/21/19 16:30","Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-21-011736","UPD-190979","10/21/19 21:01","10/21/19 21:01","Common Name: SHAFER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011755","UPD-190980","10/22/19 10:39","10/22/19 10:39","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011757","UPD","10/22/19 11:09","","Common Name: CHUBB HALL Location Detail: ROOM 125C, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011771","UPD","10/22/19 17:39","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: 228, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011772","UPD-190981","10/22/19 17:45","10/22/19 17:45","98 WEST GREEN DRIVE Common Name: SARGENT HALL, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011775","UPD","10/22/19 18:39","","Common Name: 31 SOUTH COURT STREET, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011778","UPD","10/22/19 19:59","","4 UNIVERSITY TERRACE Common Name: 4 UNIVERSITY TERRACE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011781","UPD","10/22/19 21:24","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-22-011786","UPD","10/22/19 23:53","","49 EAST GREEN STREET Common Name: WASHINGTON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-23-011801","UPD-190982","10/23/19 09:32","10/23/19 09:32","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: 4TH FLOOR - GUEST SERVICES, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-23-011805","UPD","10/23/19 10:37","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-23-011808","UPD-190983","10/23/19 13:22","10/23/19 13:22","Common Name: WEST GREEN Location Detail: OUTSIDE PARKS HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-23-011816","UPD","10/23/19 16:12","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: SMOKE DETECTOR ROOM 126A, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-23-011824","UPD","10/23/19 20:45","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-24-011850","UPD","10/24/19 12:22","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 177, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-24-011851","UPD","10/24/19 12:55","","Common Name: UNIVERSITY GARAGE Location Detail: UNKNOWN LOCATION","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-24-011856","UPD","10/24/19 14:34","","RIDGES PROPERTY Common Name: RIDGES Location Detail: TOP OF ENTRANCE NEAR VOINOVICH CENTER, ATHENS, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-24-011865","UPD-190985","10/24/19 17:45","10/24/19 17:45","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: MARLON WAYANS CONCERT, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011883","UPD-190987","10/25/19 01:12","10/25/19 01:12","Common Name: PARKING LOT 40, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011887","UPD","10/25/19 03:13","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: BASEMENT NEXT TO LAUNDRY ROOM, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011888","UPD","10/25/19 03:42","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: 2ND FLOOR MENS RESTROOM, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011902","UPD","10/25/19 11:12","","Common Name: WEST UNION ST OFFICE CTR Location Detail: ROOM 250A, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011905","UPD-190990","10/25/19 12:28","10/25/19 12:28","Common Name: UNIVERSITY TERRACE Location Detail: BETWEEN CARR HALL AND CLIPPINGER ANNEX, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011910","UPD","10/25/19 13:14","","Common Name: UNIVERSITY TERRACE Location Detail: NEAR HUNGRY CAT FOOD TRUCK, ATHENS, OH 45701","RECKLESS DRIVER","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011915","UPD","10/25/19 15:00","","88 UNIVERSITY TERRACE Common Name: OHIO UNIVERSITY POLICE DEPT, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011918","UPD","10/25/19 15:12","","98 WEST GREEN DRIVE Common Name: SARGENT HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011919","UPD-190994","10/25/19 15:58","10/25/19 15:58","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: 120 PIKE STREET MARIETTA OHIO","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011924","UPD","10/25/19 17:12","","Common Name: LUCHS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011926","UPD","10/25/19 17:29","","98 WEST GREEN DRIVE Common Name: SARGENT HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011927","UPD","10/25/19 17:45","","Common Name: OXBOW TRAIL/DRIVE","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011930","UPD-190996","10/25/19 19:18","10/25/19 19:18","RUFUS DR Common Name: RUFUS DRIVE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011931","UPD","10/25/19 19:28","","16 Common Name: IRVINE HALL Location Detail: SMOKE DETECTOR/3RD FLOOR/EAST LOBBY, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011932","UPD","10/25/19 19:49","","Common Name: STEWART STREET Location Detail: & UNION STREET, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011934","UPD","10/25/19 19:56","","Common Name: PLAYGROUND DRIVE Location Detail: NEAR STEWART, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011936","UPD","10/25/19 20:24","","Common Name: PLAYGROUND DRIVE Location Detail: NEAR STEWART, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011937","UPD","10/25/19 20:53","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011938","UPD","10/25/19 20:56","","Common Name: RICHLAND AVENUE Location Detail: @ROUND ABOUT, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011939","UPD","10/25/19 21:10","","Common Name: UNION STREET Location Detail: @ EAST GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
