case_number,date_reported,time_reported,date_occurred,time_occurred,incident,location,university
15-2220,2015-06-16,NA,2015-06-16,NA,Ill Aided,NA,Ohio State University-Main Campus
15-2218,2015-06-16,NA,2015-06-12,NA,Theft,NA,Ohio State University-Main Campus
15-2216,2015-06-15,NA,2015-06-15,NA,Theft,NA,Ohio State University-Main Campus
15-2212,2015-06-15,NA,2015-06-15,NA,Theft,NA,Ohio State University-Main Campus
15-2203,2015-06-15,NA,2015-06-15,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
15-2202,2015-06-15,NA,2015-06-15,NA,Domestic Violence,NA,Ohio State University-Main Campus
15-2196,2015-06-14,NA,2015-06-12,NA,Rape,NA,Ohio State University-Main Campus
15-2196,2015-06-14,NA,2015-06-12,NA,Rape,NA,Ohio State University-Main Campus
15-2195,2015-06-14,NA,2015-06-14,NA,Theft (From Auto),NA,Ohio State University-Main Campus
15-2191,2015-06-14,NA,2015-06-14,NA,Missing Person Returned,NA,Ohio State University-Main Campus
15-2190,2015-06-13,NA,2015-06-12,NA,Theft,NA,Ohio State University-Main Campus
15-2189,2015-06-13,NA,2015-06-11,NA,Theft,NA,Ohio State University-Main Campus
15-2188,2015-06-12,NA,2015-06-12,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-2187,2015-06-13,NA,2015-06-06,NA,Theft,NA,Ohio State University-Main Campus
15-2185,2015-06-12,NA,2015-06-11,NA,Theft,NA,Ohio State University-Main Campus
15-2184,2015-06-12,NA,2015-06-12,NA,Criminal Mischief,NA,Ohio State University-Main Campus
15-2183,2015-06-12,NA,2015-06-12,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-2182,2015-06-12,NA,2015-06-12,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2172,2015-06-11,NA,2015-06-11,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-2170,2015-06-11,NA,2015-06-11,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2167,2015-06-11,NA,2015-06-10,NA,Theft,NA,Ohio State University-Main Campus
15-2167,2015-06-11,NA,2015-06-10,NA,Theft,NA,Ohio State University-Main Campus
15-2166,2015-06-11,NA,2015-06-11,NA,Theft,NA,Ohio State University-Main Campus
15-2162,2015-06-10,NA,2015-06-10,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15-2160,2015-06-10,NA,2015-06-10,NA,Obstructing Official Business,NA,Ohio State University-Main Campus
15-2159,2015-06-10,NA,2015-06-10,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-2156,2015-06-10,NA,2015-05-29,NA,Theft,NA,Ohio State University-Main Campus
15-2123,2015-06-10,NA,2015-06-10,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-2149,2015-06-10,NA,2015-06-10,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2146,2015-06-10,NA,2015-06-10,NA,Public Accident,NA,Ohio State University-Main Campus
15-2144,2015-06-10,NA,2015-06-08,NA,Theft,NA,Ohio State University-Main Campus
15-2143,2015-06-10,NA,2015-06-10,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2142,2015-06-09,NA,2015-06-09,NA,Criminal Mischief,NA,Ohio State University-Main Campus
15-2141,2015-06-09,NA,2015-06-09,NA,Theft,NA,Ohio State University-Main Campus
15-2141,2015-10-30,NA,2015-10-30,NA,Supplement,NA,Ohio State University-Main Campus
15-2140,2015-06-09,NA,2015-06-09,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2139,2015-06-09,NA,2015-06-09,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2139,2015-06-09,NA,2015-06-09,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2137,2015-06-09,NA,2015-06-09,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2135,2015-06-09,NA,2015-06-08,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
15-2134,2015-06-09,NA,2015-06-09,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2124,2015-06-08,NA,2015-05-22,NA,Theft,NA,Ohio State University-Main Campus
15-2123,2015-06-08,NA,2015-06-05,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2122,2015-06-08,NA,2015-06-08,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-2120,2015-06-07,NA,2015-06-07,NA,Property Impound,NA,Ohio State University-Main Campus
15-2119,2015-06-07,NA,2015-06-06,NA,Assault,NA,Ohio State University-Main Campus
15-2119,2015-06-16,NA,2015-06-06,NA,Supplement,NA,Ohio State University-Main Campus
15-2117,2015-06-07,NA,2015-06-07,NA,Driving Under Suspension,NA,Ohio State University-Main Campus
15-2115,2015-06-07,NA,2015-06-07,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-2114,2015-06-06,NA,2015-06-06,NA,Theft,NA,Ohio State University-Main Campus
15-2112,2015-06-06,NA,2015-06-06,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-2111,2015-06-06,NA,2015-06-06,NA,Theft,NA,Ohio State University-Main Campus
15-2110,2015-06-06,NA,2015-06-06,NA,Theft,NA,Ohio State University-Main Campus
15-2109,2015-06-06,NA,2015-06-06,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2106,2015-06-06,NA,2015-06-06,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15-2104,2015-06-05,NA,2015-06-05,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-2103,2015-06-05,NA,2015-06-05,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15 2093,2015-06-04,NA,2015-06-04,NA,Driving Under Suspension,NA,Ohio State University-Main Campus
15-2093,2015-07-05,NA,2015-07-05,NA,Supplement,NA,Ohio State University-Main Campus
15-2093,2015-08-14,NA,2015-08-14,NA,Supplement,NA,Ohio State University-Main Campus
15-2088,2015-06-04,NA,2015-06-04,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-2087,2015-06-04,NA,2015-06-04,NA,Theft,NA,Ohio State University-Main Campus
15-2086,2015-06-04,NA,2015-06-04,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2081,2015-06-04,NA,2015-06-04,NA,Ill Aided,NA,Ohio State University-Main Campus
15-2080,2015-06-04,NA,2015-05-31,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
15-2079,2015-06-04,NA,2015-06-04,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-2078,2015-06-04,NA,2015-05-07,NA,Theft,NA,Ohio State University-Main Campus
15-2077,2015-06-04,NA,2015-06-04,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2077,2015-06-04,NA,2015-06-04,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2076,2015-06-04,NA,2015-06-04,NA,Public Accident,NA,Ohio State University-Main Campus
15-2072,2015-06-03,NA,2015-06-03,NA,Ill Aided,NA,Ohio State University-Main Campus
15-2071,2015-06-03,NA,2015-06-03,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2068,2015-06-03,NA,2015-06-03,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2067,2015-06-03,NA,2015-06-02,NA,Theft,NA,Ohio State University-Main Campus
15-2066,2015-06-03,NA,2015-06-03,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2065,2015-06-03,NA,2015-05-29,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2059,2015-06-03,NA,2015-06-03,NA,Criminal Mischief,NA,Ohio State University-Main Campus
15-2057,2015-06-03,NA,2015-06-03,NA,Misuse of Credit Cards,NA,Ohio State University-Main Campus
15-2056,2015-06-03,NA,2015-06-03,NA,Driving Under Suspension,NA,Ohio State University-Main Campus
15-2043,2015-06-03,NA,2015-06-03,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-2037,2015-06-02,NA,2015-06-02,NA,Theft,NA,Ohio State University-Main Campus
15-2036,2015-06-02,NA,2015-06-02,NA,Assault,NA,Ohio State University-Main Campus
15-2030,2015-06-02,NA,2015-06-02,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2026,2015-06-02,NA,2015-06-02,NA,Administrative Information,NA,Ohio State University-Main Campus
15-2025,2015-06-03,NA,2015-06-03,NA,Supplement,NA,Ohio State University-Main Campus
15-2025,2015-06-02,NA,2015-06-02,NA,Theft,NA,Ohio State University-Main Campus
15- 2024,2015-06-02,NA,2015-06-02,NA,Theft,NA,Ohio State University-Main Campus
15-2019,2015-06-02,NA,2015-06-01,NA,Theft (From Auto),NA,Ohio State University-Main Campus
15-2017,2015-06-02,NA,2015-06-02,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-2005,2015-06-02,NA,2015-06-02,NA,Theft,NA,Ohio State University-Main Campus
15- 2004,2015-06-02,NA,2015-06-02,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-2001,2015-06-01,NA,2015-06-01,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-2000,2015-06-01,NA,2015-06-01,NA,Theft (From Auto),NA,Ohio State University-Main Campus
15-1999,2015-06-01,NA,2015-06-01,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1996,2015-06-01,NA,2015-06-01,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15-1994,2015-05-31,NA,2015-05-31,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1993,2015-05-31,NA,2015-05-31,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1992,2015-05-31,NA,2015-05-31,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1991,2015-05-31,NA,2015-05-30,NA,Theft,NA,Ohio State University-Main Campus
15-1990,2015-05-31,NA,2015-05-31,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1986,2015-05-31,NA,2015-05-31,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1984,2015-05-30,NA,2015-05-30,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1983,2015-05-30,NA,2015-05-30,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1982,2015-05-30,NA,2015-05-30,NA,Property Impound,NA,Ohio State University-Main Campus
15-1981,2015-05-30,NA,2015-05-30,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1980,2015-05-30,NA,2015-05-30,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1975,2015-05-30,NA,2015-05-27,NA,Theft,NA,Ohio State University-Main Campus
15-1974,2015-05-30,NA,2015-05-30,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1973,2015-05-30,NA,2015-05-27,NA,Theft,NA,Ohio State University-Main Campus
15-1965,2015-05-30,NA,2015-05-30,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1962,2015-05-30,NA,2015-05-30,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1962,2015-06-02,NA,2015-05-30,NA,Supplement,NA,Ohio State University-Main Campus
15-1962,2015-06-06,NA,2015-06-06,NA,Supplement,NA,Ohio State University-Main Campus
15-1962,2015-07-09,NA,2015-07-09,NA,Supplement,NA,Ohio State University-Main Campus
15-1962,2015-09-18,NA,2015-09-18,NA,Supplement,NA,Ohio State University-Main Campus
15-1958,2015-05-29,NA,2015-05-29,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1957,2015-05-29,NA,2015-05-29,NA,Receiving Stolen Property,NA,Ohio State University-Main Campus
15-1956,2015-05-29,NA,2015-05-29,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1955,2015-05-29,NA,2015-05-29,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1954,2015-05-29,NA,2015-05-29,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1951,2015-05-29,NA,2015-05-29,NA,Theft,NA,Ohio State University-Main Campus
15-1949,2015-05-29,NA,2015-05-28,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1948,2015-05-29,NA,2015-05-29,NA,Theft,NA,Ohio State University-Main Campus
15-1948,2015-05-29,NA,2015-05-29,NA,Theft,NA,Ohio State University-Main Campus
15-1942,2015-05-28,NA,2015-05-28,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1941,2015-05-28,NA,2015-05-27,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1938,2015-05-28,NA,2015-05-26,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1931,2015-05-28,NA,2015-05-25,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
15-1917,2015-05-28,NA,2015-05-19,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1911,2015-05-27,NA,2015-05-27,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1907,2015-05-27,NA,2015-05-27,NA,Vehicle Impound,NA,Ohio State University-Main Campus
15-1905,2015-05-27,NA,2015-05-27,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1903,2015-05-27,NA,2015-05-27,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1902,2015-05-27,NA,2015-05-26,NA,Theft,NA,Ohio State University-Main Campus
15-1901,2015-05-27,NA,2015-05-26,NA,Theft,NA,Ohio State University-Main Campus
15-1899,2015-06-02,NA,2015-05-27,NA,Supplement,NA,Ohio State University-Main Campus
15-1899,2015-06-06,NA,2015-06-06,NA,Supplement,NA,Ohio State University-Main Campus
15-1899,2015-07-09,NA,2015-07-09,NA,Supplement,NA,Ohio State University-Main Campus
15-1899,2015-09-18,NA,2015-09-18,NA,Supplement,NA,Ohio State University-Main Campus
15-1896,2015-05-26,NA,2015-05-26,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1895,2015-05-26,NA,2015-05-26,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1892,2015-05-26,NA,2015-05-22,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1891,2015-05-26,NA,2015-05-26,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1889,2015-05-26,NA,2015-05-26,NA,Theft,NA,Ohio State University-Main Campus
15-1888,2015-05-26,NA,2015-05-26,NA,Theft,NA,Ohio State University-Main Campus
15-1887,2015-05-26,NA,2015-05-26,NA,Carrying Concealed Weapon,NA,Ohio State University-Main Campus
15-1884,2015-05-25,NA,2015-05-25,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1877,2015-05-25,NA,2015-05-25,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1868,2015-05-24,NA,2015-05-24,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1865,2015-05-24,NA,2015-05-01,NA,Assault,NA,Ohio State University-Main Campus
15-1865,2015-05-24,NA,2015-05-01,NA,Gross Sexual Imposition,NA,Ohio State University-Main Campus
15-1862,2015-05-23,NA,2015-05-23,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1861,2015-05-23,NA,2015-05-23,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1860,2015-05-23,NA,2015-05-16,NA,Theft,NA,Ohio State University-Main Campus
15-1858,2015-05-23,NA,2015-05-23,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1855,2015-05-22,NA,2015-05-22,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1853,2015-05-22,NA,2015-05-20,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1852,2015-05-22,NA,2015-05-22,NA,Menacing,NA,Ohio State University-Main Campus
15-1850,2015-05-22,NA,2015-05-20,NA,Theft (From Auto),NA,Ohio State University-Main Campus
15-1849,2015-05-22,NA,2015-05-22,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1848,2015-05-22,NA,2015-05-22,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1838,2015-05-22,NA,2015-05-20,NA,Theft,NA,Ohio State University-Main Campus
15-1833,2015-05-22,NA,2015-05-22,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1830,2015-05-21,NA,2015-05-21,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1829,2015-05-21,NA,2015-05-21,NA,Theft,NA,Ohio State University-Main Campus
15-1823,2015-05-21,NA,2015-05-20,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1823,2015-05-21,NA,2015-05-20,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1801,2015-05-21,NA,2015-05-19,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1800,2015-05-20,NA,2015-05-20,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1799,2015-05-20,NA,2015-05-20,NA,Theft,NA,Ohio State University-Main Campus
15-1792,2015-05-20,NA,2015-05-20,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1791,2015-05-20,NA,2015-05-20,NA,Theft,NA,Ohio State University-Main Campus
15-1781,2015-04-23,NA,2015-01-07,NA,Telecommunications Fraud,NA,Ohio State University-Main Campus
15-1778,2015-05-16,NA,2015-05-16,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1777,2015-05-19,NA,2015-05-19,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1772,2015-05-19,NA,2015-05-19,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1770,2015-05-19,NA,2015-05-15,NA,Theft,NA,Ohio State University-Main Campus
15-1762,2015-05-18,NA,2015-05-18,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1757,2015-05-18,NA,2015-05-18,NA,Theft,NA,Ohio State University-Main Campus
15-1756,2015-05-18,NA,2015-05-12,NA,Theft,NA,Ohio State University-Main Campus
15-1755,2015-05-18,NA,2015-05-18,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
15-1754,2015-05-18,NA,2015-05-18,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1752,2015-05-17,NA,2015-05-17,NA,Sexual Imposition,NA,Ohio State University-Main Campus
15-1749,2015-05-17,NA,2015-05-17,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1746,2015-05-16,NA,2015-05-16,NA,Possessing Drug Abuse Instruments,NA,Ohio State University-Main Campus
15-1745,2015-05-16,NA,2015-05-16,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1744,2015-05-16,NA,2015-05-16,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1743,2015-05-16,NA,2015-05-16,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1739,2015-05-15,NA,2015-05-15,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1737,2015-05-15,NA,2015-05-15,NA,Theft,NA,Ohio State University-Main Campus
15-1737,2015-05-18,NA,2015-05-18,NA,Supplement,NA,Ohio State University-Main Campus
15-1734,2015-05-15,NA,2015-05-15,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1733,2015-05-15,NA,2015-05-06,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1730,2015-05-14,NA,2015-05-14,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1729,2015-05-14,NA,2015-05-14,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1727,2015-05-14,NA,2015-05-14,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1726,2015-05-14,NA,2015-04-23,NA,Theft,NA,Ohio State University-Main Campus
15-1724,2015-05-14,NA,2015-05-14,NA,Theft,NA,Ohio State University-Main Campus
15-1721,2015-05-14,NA,2015-05-14,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1715,2015-05-14,NA,2015-05-12,NA,Theft,NA,Ohio State University-Main Campus
15-1712,2015-05-14,NA,2015-05-14,NA,Traffic Crash-Injury,NA,Ohio State University-Main Campus
15 1712,2015-05-14,NA,2015-05-14,NA,Theft,NA,Ohio State University-Main Campus
15-1699,2015-05-14,NA,2015-05-14,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1697,2015-05-14,NA,2015-05-14,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1695,2015-05-13,NA,2015-05-13,NA,Theft,NA,Ohio State University-Main Campus
15-1695,2015-05-22,NA,2015-05-22,NA,Supplement,NA,Ohio State University-Main Campus
15-1694,2015-05-13,NA,2015-05-13,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1694,2015-05-13,NA,2015-05-13,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1693,2015-05-13,NA,2015-05-13,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1692,2015-05-13,NA,2015-05-13,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1691,2015-05-13,NA,2015-05-12,NA,Telecommunications Harassment,NA,Ohio State University-Main Campus
15-1686,2015-05-13,NA,2015-05-13,NA,Burglary,NA,Ohio State University-Main Campus
15-1683,2015-05-13,NA,2015-05-13,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1678,2015-05-12,NA,2015-05-12,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1675,2015-05-12,NA,2015-05-03,NA,Theft,NA,Ohio State University-Main Campus
15-1674,2015-05-12,NA,2015-05-12,NA,Property Impound,NA,Ohio State University-Main Campus
15-1673,2015-05-12,NA,2015-05-12,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1668,2015-05-07,NA,2015-04-17,NA,Endangering Children,NA,Ohio State University-Main Campus
15-1662,2015-05-12,NA,2015-05-11,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1661,2015-05-11,NA,2015-05-11,NA,Theft,NA,Ohio State University-Main Campus
15-1660,2015-05-12,NA,2015-05-09,NA,Supplement,NA,Ohio State University-Main Campus
15-1660,2015-05-11,NA,2015-05-09,NA,Theft (Of Auto),NA,Ohio State University-Main Campus
15-1659,2015-05-11,NA,2015-05-07,NA,Theft,NA,Ohio State University-Main Campus
15-1658,2015-05-11,NA,2015-05-11,NA,Vandalism,NA,Ohio State University-Main Campus
15-1657,2015-05-11,NA,2015-05-11,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1656,2015-05-11,NA,2015-05-04,NA,Theft,NA,Ohio State University-Main Campus
15-1655,2015-05-11,NA,2015-05-11,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1654,2015-05-11,NA,2015-05-11,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1653,2015-05-11,NA,2015-05-11,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1652,2015-05-11,NA,2015-05-11,NA,Assist Other Agency,NA,Ohio State University-Main Campus
15-1651,2015-05-11,NA,2015-05-09,NA,Criminal Simulation,NA,Ohio State University-Main Campus
15-1648,2015-05-10,NA,2015-05-10,NA,Assault,NA,Ohio State University-Main Campus
15-1648,2015-07-09,NA,2015-07-09,NA,Supplement,NA,Ohio State University-Main Campus
15-1647,2015-05-10,NA,2015-04-30,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1645,2015-05-10,NA,2015-05-10,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1639,2015-05-08,NA,2015-05-08,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1637,2015-05-08,NA,2015-05-08,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1636,2015-05-08,NA,2015-05-08,NA,Assault,NA,Ohio State University-Main Campus
15-1633,2015-05-08,NA,2015-04-17,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1632,2015-05-08,NA,2015-05-05,NA,Theft,NA,Ohio State University-Main Campus
15-1630,2015-05-08,NA,2015-05-08,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15-1628,2015-06-21,NA,2015-06-21,NA,Theft,NA,Ohio State University-Main Campus
15-1626,2015-05-08,NA,2015-05-08,NA,Criminal Trespass,NA,Ohio State University-Main Campus
15-1625,2015-05-07,NA,2015-05-07,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1614,2015-05-07,NA,2015-04-18,NA,Administrative Information,NA,Ohio State University-Main Campus
15-1608,2015-05-06,NA,2014-05-05,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1607,2015-05-06,NA,2015-05-06,NA,Theft,NA,Ohio State University-Main Campus
15-1600,2015-05-06,NA,2015-05-06,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1599,2015-05-06,NA,2015-05-06,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1596,2015-05-06,NA,2015-05-06,NA,Theft,NA,Ohio State University-Main Campus
15-1593,2015-05-06,NA,2015-05-06,NA,Assist Other Agency,NA,Ohio State University-Main Campus
151592,2015-05-06,NA,2015-05-06,NA,Offenses involving underage persons,NA,Ohio State University-Main Campus
15-1591,2015-05-06,NA,2015-05-06,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1588,2015-05-05,NA,2015-05-05,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1586,2015-05-05,NA,2015-05-05,NA,Disorderly Conduct,NA,Ohio State University-Main Campus
15-1585,2015-05-05,NA,2015-05-05,NA,Theft,NA,Ohio State University-Main Campus
15-1584,2015-05-05,NA,2015-05-05,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1583,2015-05-05,NA,2015-05-05,NA,Theft,NA,Ohio State University-Main Campus
15-1582,2015-05-05,NA,2015-05-05,NA,Theft,NA,Ohio State University-Main Campus
15-1581,2015-05-05,NA,2015-05-05,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1580,2015-05-05,NA,2015-05-05,NA,Theft,NA,Ohio State University-Main Campus
15-1579,2015-05-05,NA,2015-05-05,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1578,2015-05-05,NA,2015-05-03,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1577,2015-05-05,NA,2015-05-05,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1576,2015-05-05,NA,2015-05-05,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1575,NA,NA,2015-04-16,NA,Theft,NA,Ohio State University-Main Campus
15-1574,2015-05-05,NA,2015-05-05,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1573,2015-05-04,NA,2015-05-04,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1571,2015-05-04,NA,2015-05-04,NA,Criminal Damaging,NA,Ohio State University-Main Campus
15-1570,2015-05-04,NA,2015-05-04,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1569,2015-05-04,NA,2015-05-04,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1568,2015-05-04,NA,2015-05-04,NA,Drug Paraphernalia,NA,Ohio State University-Main Campus
15-1567,2015-05-04,NA,2015-05-04,NA,Theft (Of Bicycle),NA,Ohio State University-Main Campus
15-1566,2015-05-04,NA,2015-05-04,NA,Traffic Crash-Property Damage-Hit Skip,NA,Ohio State University-Main Campus
15-1563,2015-05-04,NA,2015-05-04,NA,Possession of Drugs,NA,Ohio State University-Main Campus
15-1560,2015-05-04,NA,2015-05-01,NA,Theft,NA,Ohio State University-Main Campus
15-1560,2015-06-05,NA,2015-06-05,NA,Supplement,NA,Ohio State University-Main Campus
15-1557,2015-05-04,NA,NA,NA,Traffic Crash-Property Damage,NA,Ohio State University-Main Campus
15-1556,2016-05-04,NA,2016-05-04,NA,Ill Aided,NA,Ohio State University-Main Campus
15-1552,2015-05-04,NA,2015-05-04,NA,Assist Other Agency,NA,Ohio State University-Main Campus
