Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Citizen Assist,2014-2938,4/24/14,1417,4/24/14,1417,Davis Center,Closed
Accident,2014-2939,4/24/14,1453,4/24/14,1453,Simpson Hall Loading Dock,Closed
Citizen Assist,2014-2941,4/24/14,1509,4/24/14,1509,Royal Tyler Theatre,Closed
Suspicious Behavior,2014-2943,4/24/14,1748,4/24/14,1748,Buckham Hall,Closed; unfounded
Agency Assist,2014-2946,4/24/14,1840,4/24/14,1840,"Main St, Burlington",Closed
Drugs,2014-2953,4/24/14,2205,4/24/14,2205,East Campus,Closed; report to CSES
Drugs,2014-2963,4/24/14,2329,4/24/14,2329,Marsh Hall,Closed; unfounded
K9 Assist,2014-2968,4/25/14,550,4/25/14,550,Burlington International Airport,Closed
Intrusion Alarm,2014-2969,4/25/14,640,4/25/14,640,Mann Hall,Closed
ATM Alarm,2014-2970,4/25/14,703,4/25/14,703,Davis Center,Closed
Drugs,2014-2971,4/25/14,745,4/25/14,745,Christie,Closed report to CSES
Drug Possession,2014-2972,4/25/14,843,4/25/14,843,H/M,Closed drugs and paraphernalia confiscated report to CSES
Motorist Assist,2014-2974,4/25/14,1130,4/25/14,1130,Jeanne Mance,Closed
Drug Possession,2014-2975,4/25/14,1237,4/25/14,1237,MAT,Closed drugs confiscated report to CSES
Agency Assist,2014-2983,4/25/14,1955,4/25/14,1955,354 Northgate Rd,Closed
Fire Alarm,2014-2984,4/25/14,1956,4/25/14,1956,Converse,Closed
Suspicious Behavior,2014-2985,4/25/14,2023,4/25/14,2023,Waterman,Closed gone on arrival
Medical,2014-2987,4/25/14,2218,4/25/14,2218,Gutterson,Closed referred to FAHC by UVM Rescue
Intoxication,2014-2989,4/25/14,2245,4/25/14,2245,Cook,Closed referred to ACT 1 for detox report to CSES
Drug Possession,2014-2990,4/25/14,2250,4/25/14,2250,Catholic Center Woods,Closed report to CSES
Drug Possession,2014-2993,4/25/14,2306,4/25/14,2306,Tupper,Closed report to CSES
Suspicious Motor Vehicle,2014-2994,4/25/14,2310,4/25/14,2310,55 Loomis St,Closed
Drug Possession /Alcohol Offense,2014-2996,4/25/14,2341,4/25/14,2341,University Hgts S,Closed alcohol and drugs confiscated report to CSES
Alcohol Offense,2014-2997,4/25/14,2351,4/25/14,2351,Cliff St / S Prospect St,Closed ticket for possession of alcohol
Alcohol Offense,2014-2999,4/26/14,1,4/26/14,1,315 Main St Burlington,Closed ticket issued for possession of alcohol  report to CSES
Alcohol Offense,2014-3001,4/26/14,24,4/26/14,24,Mason,Closed alcohol confiscated ticket issued for false id citation issued for  alcohol  consumption; report to CSES
Alcohol Offense,2014-3002,4/26/14,55,4/26/14,55,Maple  St / S Prospect St,Closed ticket for possession of alcohol report to CSES
Alcohol Offense,2014-3005,4/26/14,120,4/26/14,120,S Union St / Buell St Burlington,Closed ticket issued for possession of alcohol
Drugs Unfounded,2014-3006,4/26/14,122,4/26/14,122,Jeanne Mance,Closed Unfounded
 Larceny,2014-3007,4/26/14,128,4/26/14,128,Jeanne Mance,Open
Alcohol Offense,2014-3008,4/26/14,155,4/26/14,155,S Prospect St / College St,Closed
Agency Assist,2014-3009,4/26/14,156,4/26/14,156,27 W Allen St  Winooski,Closed
Alcohol Offense,2014-3010,4/26/14,233,4/26/13,233,Main St / University Ter.,Closed
Domestic Assault / Drugs,2014-3011,4/26/14,424,4/26/14,424,Wilks Hall,Closed; subject lodged at corrections for domestic assault & voyeurism &  issued a marijuana ticket.
Suspicious Behavior,2014-3013,4/26/14,1011,4/24/14,200,WDW,Closed
Alcohol Offense,2014-3017,4/26/14,1434,4/26/14,1434,Buckham,Closed  ticket issued for fake id report to CSES
Alcohol Offense,2014-3018,4/26/14,1507,4/26/14,1507,CBW,Closed report to CSES
Intoxication,2014-3019,4/26/14,1545,4/26/14,1545,WDW,Closed referred to FAHC by UVM Rescue then to  ACT 1 for detox report to CSES
Alcohol Offense,2014-3020,4/26/14,1548,4/26/14,1548,CBW,Closed report to CSES
Fire Alarm,2014-3021,4/26/14,1550,4/26/14,1550,Buckham,Closed
Intoxication,2014-3022,4/26/14,1602,4/26/14,1602,Cook,Closed referred to ACT1 for detox  report to CSES
Intoxication,2014-3023,4/26/14,1610,4/26/14,1610,CBW,Closed referred to FAHC by BFD then to Corrections for Detox  report to CSES
Medical,2014-3024,4/26/14,1654,4/26/14,1654,CBW,Closed
Alcohol Offense,2014-3025,4/26/14,1725,4/26/14,1725,CBW,Closed
Alcohol Offense,2014-3026,4/26/14,1744,4/26/14,1744,CBW,Closed report to CSES
Intoxication,2014-3027,4/26/14,1745,4/26/14,1745,CBW,Closed referred to ACT 1 then to Corrections for detox
Suspicious Behavior,2014-3028,4/26/14,1817,4/26/14,1817,CBW,Closed
Fire Alarm,2014-3029,4/26/14,2148,4/26/14,2148,U Hgts S,Closed
Drug Possession,2014-3031,4/26/14,2246,4/26/14,2246,Redstone Lofts N,Closed ticket issued for drugs  report to CSES
Suspicious Behavior,2014-3033,4/26/14,2341,4/26/14,2341,Buckham,Closed
Suspicious Behavior,2014-3034,4/26/14,2344,4/26/14,2344,Christie,Closed
Simple Assault,2014-3035,4/27/14,114,4/27/14,114,HM,Open
Blue Light Alarm,2014-3036,4/27/14,119,4/27/14,119,Aiken,Closed
Intoxication,2014-3037,4/27/14,150,4/27/14,150,University Hgts N,Closed referred to Act 1 then to  Corrections for detox report to CSES
Vandalism,2014-3038,4/27/14,210,4/27/14,210,Coolidge,Closed
Agency Assist,2014-3039,4/27/14,306,4/27/14,306,U Hgts N,Closed
Medical / Intoxication,2014-3040,4/27/14,524,4/27/14,524,Patterson,Closed  referred to FAHC   report to CSES
Motorist Assist,2014-3043,4/27/14,1215,4/27/14,1215,Centennial Court,Closed
Vandalism,2014-3044,4/27/14,1225,4/27/14,0830-1225,North 2,Open incident
Citizen Assist,2014-3045,4/27/14,1951,4/27/14,1951,Waterman,Closed
Property Damage,2014-3047,4/27/14,2012,4/27/14,0700-1940,Fleming Parking Lot,Closed
Intrusion Alarm,2014-3053,4/28/14,513,4/28/14,513,Waterman,Closed
Fire,2014-3056,4/28/14,1411,4/28/14,1411,Fleming Outside,Closed; unfounded
Anonymous Late Reported Sexual Assault,2014-3057,4/25/14,1431,4/19/14,Unk,UVM Main Campus,Open incident
Suspicious Behavior,2014-3058,4/28/14,1526,4/28/14,1526,Waterman,Closed
Citizen Assist,2014-3059,4/28/14,1636,4/28/14,1636,284 East Ave,Closed
Drugs,2014-3060,4/28/14,1711,4/28/14,1711,North 3,Closed; unfounded
Vandalism,2014-3062,4/28/14,1857,4/28/14,0700-1800,University Health Center,Open incident
Suspicious Vehicle,2014-3064,4/28/14,2217,4/28/14,2217,MAT Parking Lot,Closed; unfounded
Blue Light Alarm,2014-3074,4/28/14,2357,4/28/14,2357,UVM Bike Path,Closed
Vandalism,2014-3080,4/29/14,742,Unk,Unk,North 2,Open incident
Citizen Assist,2014-3085,4/29/14,942,4/29/14,942,UVM Main Campus,Closed
Domestic Assault,2014-3088,4/29/14,950,4/26/14,1300-1600,Living & Learning,Open incident
Suspicious Behavior,2014-3091,4/29/14,1140,4/29/14,1140,Aiken,Closed
Medical Assist / Driving While Suspended,2014-3092,4/29/14,1225,4/29/14,1225,Beaumont Ave / Carrigan Dr,Closed; subject referred to UVM Rescue & cited into court for Driving While Suspended
Larceny,2014-3094,4/29/14,1430,4/29/14,1315-1330,Simpson Hall,Open incident
Drugs,2014-3098,4/29/14,1920,4/29/14,1920,Marsh Hall,Closed; unfounded
Citizen Assist,2014-3100,4/29/14,2117,4/29/14,2117,Davis Center,Closed
Suspicious Behavior,2014-3102,4/30/14,900,4/30/14,900,MLS,Closed
Vandalism,2014-3103,4/30/14,935,4/30/14,935,U Hgts N,Closed
Fraud,2014-3104,4/30/14,1058,4/2/14,Unknown,El Cerrito CA,Open
Sexual Assault,2014-3105,4/30/14,1345,Apr-14,Unknown,Main Campus,Unfounded
Larceny,2014-3107,4/30/14,1505,04/23 to 04/27/2014,Unknown,HM Bike Rack,Open
Welfare Check,2014-3110,4/30/14,1753,4/30/14,1753,Living and Learning,Closed
Fire Alarm,2014-3111,4/30/14,1833,4/30/14,1833,McAuley,Closed
Alcohol Offense,2014-3113,4/30/14,1859,4/30/14,1859,Wilks,Closed alcohol confiscated report to CSES
Noise,2014-3114,4/30/14,1946,4/30/14,1946,Wilks,Closed report to CSES
Alcohol Offense,2014-3115,4/30/14,1950,4/30/14,1950,Wilks,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3116,4/30/14,1956,4/30/14,1956,HM,Closed alcohol confiscated report to CSES
Citizen Assist,2014-3117,4/30/14,2002,4/30/14,2002,Davis,Closed
Drug Possession,2014-3118,4/30/14,2004,4/30/14,2004,Mercy,Closed drugs and paraphernalia confiscated report to CSES
911 Hang up,2014-3119,4/30/14,2023,4/30/14,2023,Millis,Closed
Drug Possession,2014-3120,4/30/14,2024,4/30/14,2024,Tupper,Closed drugs and paraphernalia confiscated report to CSES
Alcohol Offense,2014-3121,4/30/14,2026,4/30/14,2026,PFG,Closed alcohol confiscated   report to CSES
Alcohol Offense,2014-3122,4/30/14,2028,4/30/14,2028,Davis,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3123,4/30/14,2032,4/30/14,2032,Davis,Closed report to CSES
Drug Possession / Alcohol Offense,2014-3124,4/30/14,2032,4/30/14,2032,Millis,Closed one cited for felony possession of marijuana drugs and alcohol confiscated report to CSES
Alcohol Offense,2014-3125,4/30/14,2042,4/30/14,2042,Mercy,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3126,4/30/14,2056,4/30/14,2056,Tupper,Closed alcohol confiscated  report to CSES
Alcohol Offense,2014-3127,4/30/14,2058,4/30/14,2058,Christie,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3128,4/30/14,2058,4/30/14,2058,Davis,Closed report to CSES
Alcohol Offense,2014-3129,4/30/14,2104,4/30/14,2104,Christie,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3130,4/30/14,2115,4/30/14,2115,Marsh,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3131,4/30/14,2120,4/30/14,2120,Davis,Closed alcohol confiscated report to CSES
Drug Possession,2014-3132,4/30/14,2135,4/30/14,2135,Davis,Closed report to CSES
Alcohol Offense,2014-3133,4/30/14,2145,4/30/14,2145,Davis,Closed  alcohol confiscated report to CSES
Alcohol Offense,2014-3134,4/30/14,2200,4/30/14,2200,Coolidge,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-3135,4/30/14,2211,4/30/14,2211,Coolidge,Closed alcohol confiscated  report to CSES
Alcohol Offense,2014-3136,4/30/14,2217,4/30/14,2217,Millis,Closed alcohol confiscated report to CSES
Drug Possession / Alcohol Offense,2014-3138,4/30/14,2228,4/30/14,2228,HM Parking Lot,Closed drugs and alcohol confiscated
Alcohol Offense,2014-3139,4/30/14,2239,4/30/14,2239,Living and Learning,Closed alchol confiscated report to CSES
Alcohol Offense,2014-3140,4/30/14,2244,4/30/14,2244,Harris,Closed alcohol confiscated report to CSES
,,,,,,,
