Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
DUI,2013-7611,9/15/13,206,9/15/13,206,Main St / Spear St,Closed; subject cited for driving under the influence
Assist Other,2013-7612,9/15/13,221,9/15/13,221,Harris,Closed
Vandalism-Graffiti,2013-7613,9/15/13,245,9/15/13,245,Coolidge,Closed
Larceny,2013-7616,9/15/13,1033,9/15/13,1033,Redstone Lofts,Open
Drug-Possession,2013-7619,9/15/13,1445,9/15/13,1445,Living and Learning,Closed ; paraphernalia confiscated from Health and safety checks
Trespassing,2013-1457,9/15/13,1457,9/15/13,1457,Centennial Field,Closed
Larceny,2013-7622,9/15/13,2040,9/15/13,2040,H/M,Open
Drug Possession,2013-7623,9/15/13,2052,9/15/13,2052,Hamilton,Closed drugs confiscated report to CSES
Drug Possession/ Alcohol ofense,2013-7626,9/15/13,2313,9/15/13,2313,Tupper,Closed drugs and alcohol confiscated report to CSES
Larceny,2013-7616,9/15/13,1033,9/15/13,1033,Redstone Lofts,Open
Drug-Possession,2013-7619,9/15/13,1445,9/15/13,1445,Living and Learning,Closed ; paraphernalia confiscated from Health and safety checks
Trespassing,2013-1457,9/15/13,1457,9/15/13,1457,Centennial Field,Closed
Larceny,2013-7622,9/15/13,2040,9/15/13,2040,H/M,Open
Drug Possession,2013-7623,9/15/13,2052,9/15/13,2052,Hamilton,Closed drugs confiscated report to CSES
Drug Possession/ Alcohol Offense,2013-7626,9/15/13,2313,9/15/13,2313,Tupper,Closed drugs and alcohol confiscated report to CSES
Intrusion Alarm,2013-7628,9/16/13,728,9/16/13,728,Southwick,Closed
Suspicious Person,2013-7632,9/16/13,1012,9/16/13,1012,Redstone Lofts,Closed
Property Damage,2013-7634,9/16/13,1030,9/14/13,16,Wright Hall,Closed
Larceny,2013-7636,9/16/13,1046,9/16/13,1046,Wills Hall,Open incident
Citizen Assist,2013-7637,9/16/13,1132,9/16/13,1132,Waterman Parking Lot,Closed
Fire Alarm,2013-7638,9/16/13,1540,9/16/13,1540,Harris Millis,Closed
Drugs,2013-7639,9/16/13,1521,9/16/13,1521,Redstone Green,Closed
Attempted Burglary,2013-7641,9/16/13,1701,9/16/13,1625,Chittenden Hall,Open incident
Noise,2013-7643,9/16/13,1815,9/16/13,1815,Redstone Lofts S164,Closed
Suspicious Person,2013-7644,9/16/13,2101,9/16/13,2101,MAT,Closed; unfounded
Citizen Assist,2013-7645,9/16/13,2115,9/16/13,2115,Living & Learning,Closed
Welfare Check,2013-7647,9/16/13,2334,9/16/13,2329,Centennial Field,Closed
Welfare Check,2013-7648,9/16/13,2335,9/16/13,2335,Living & Learning,Closed; subject located
Vandalism,2013-7657,9/17/13,916,Unk,Unk,PFG,Open incident
Graffiti,2013-7659,9/17/13,931,Unk,Unk,Royal Tyler Theater,Open incident
Citizen Assist,2013-7661,9/17/13,1349,9/17/13,1349,Perkins,Closed
Anonymous Reported Sexual Assault,2013-7663,9/17/13,1507,9/11/13,Unk,284 East Ave,Open incident
Drugs,2013-7664,9/17/13,1822,9/17/13,1822,HM Amphitheatre,Closed; unfounded
Fire,2013-7666,9/17/13,1858,9/17/13,1858,Given,Closed
Blue Light Alarm,2013-7668,9/17/13,2045,9/17/13,2045,Mann Hall,Closed; unfounded
Suspicious Event,2013-7669,9/17/13,2114,9/17/13,2114,Hamilton Hall,Closed
Drugs,2013-7671,9/17/13,2308,9/17/13,2308,Chittenden Hall,Closed; report to CSES
Drugs,2013-7672,9/17/13,2348,9/17/13,2348,McCann,Closed; report to CSES
Suspicious Event,2013-7679,9/18/13,754,9/18/13,754,Colchester Research Facility,Closed
Theft of Service,2013-7680,9/18/13,820,9/18/13,820,Davis Hall Parking Lot,Closed; report to CSES
Animal Problem,2013-7689,9/18/13,1216,9/18/13,1216,PFG Parking Garage,Closed
Suspicious Event,2013-7690,9/18/13,1253,9/18/13,1253,Davis Center,Closed
Noise,2013-7691,9/18/13,1433,9/18/13,1433,Bailey Howe Green,Closed
Larceny,2013-7692,9/18/13,1510,9/14/13,Unk,Patrick Gym,Open incident
Trespassing,2013-7696,9/18/13,1840,9/18/13,1840,Williams Hall,Closed
Trespassing,2013-7697,9/18/13,1909,9/18/13,1909,Williams Hall,Closed
Motor Vehicle Complaint,2013-7698,9/18/13,2055,9/18/13,2055,UVM Campus,Closed
Drugs,2013-7700,9/18/13,2325,9/18/13,2325,Austin Hall,Closed
Medical Assist,2013-7702,9/19/13,47,9/18/13,47,Harris Millis,Closed; referred to UVM Rescue
Suspicious Person,2013-7712,9/19/13,1025,9/19/13,1025,Votey,Closed
Larceny,2013-7713,9/19/13,1118,9/16/13,2230,Jeanne Mance,Open
Suspicious Event/Noise,2013-7714,9/19/13,1134,9/19/13,1134,Davis Center,Closed
Medical,2013-7715,9/19/13,1252,9/19/13,1252,Christie,Closed referred to FAHC by UVM rescue
Vandalism-Graffiti,2013-7718,9/19/13,1510,Unknown,Unknown,Bailey Howe,Closed
Medical,2013-7719,9/19/13,1512,9/19/13,1512,Harris,Closed
Suspicious Person,2013-7720,9/19/13,1940,9/19/13,1940,University Hgts,Closed-Unfounded
Drugs-Unfounded,2013-7721,9/19/13,2003,9/19/13,2003,CWP,Closed- Unfounded
Larceny,2013-7722,9/19/13,2112,9/19/13,2112,Centennial Field,Open
K9 Assist,2013-7723,9/19/13,2119,9/19/13,2119,17 Main St  Essex,Closed
Drugs-Possession/ Alcohol Offense,2013-7724,9/19/13,2154,9/19/13,2154,Tupper,"Closed confiscated alcohol, drugs and paraphernalia report to CSES"
Fire Alarm,2013-7726,9/19/13,2253,9/19/13,2253,Davis Hall,Closed
Drugs-Possession / Alcohol Offense,2013-7728,9/19/13,2312,9/19/13,2312,University Hgts,"Closed  alcohol , drugs and paraphernalia confiscated , report to CSES"
K9 Assist,2013-7730,9/19/13,2328,9/19/13,2328,3570 Roosevelt Highway,Closed
Drugs-Unfounded,2013-7731,9/19/13,2353,9/19/13,2353,H/M,Closed-Unfounded
Drugs-Possession,2013-7733,9/20/13,29,9/20/13,29,University Hgts/Main St,Closed paraphernalia confiscated report to CSES
K9 Assist,2013-7734,9/20/13,44,9/20/13,44,Battery St / Pearl St,Closed
Alcohol Offense,2013-7738,9/20/13,231,9/20/13,231,Harris,Closed; Report to CSES
Agency Assist,2013-7740,9/20/13,300,9/20/13,300,Williston Rd / I89   S Burlington,Closed
Alarm,2013-7743,9/20/13,716,9/20/13,716,Davis Center,Closed
Alarm,2013-7745,9/20/13,730,9/20/13,730,Waterman,Closed
Fire Alarm,2013-7750,9/20/13,1043,9/20/13,1043,Cottages,Closed
Motor Vehicle Complaint,2013-7751,9/20/13,1210,9/20/13,1210,UHC,Closed - Unfounded
Alarm,2013-7757,9/20/13,1558,9/20/13,1558,Training and Compliance,Closed
Motorist Assist,2013-7758,9/20/13,1647,9/20/13,1647,I89 / Exit 14 W,Closed
Drugs-Possession/Alcohol Offense,2013-7765,9/20/13,2011,9/20/13,2011,McAuley,Closed; paraphernalia drugs and alchol confiscated  report to CSES
Alcohol Offense,2013-7768,9/20/13,2249,9/20/13,2249,Champlain Farms  S Burlington,Closed ticket issued for fake ID alcohol confiscated and report to CSES
911 Hang up,2013-7773,9/20/13,2322,9/20/13,2322,University Hgts North,Closed
Intoxication,2013-7775,9/20/13,2342,9/20/13,2342,Living and Learning,Closed referred to corrections for detox report to CSES
Intoxication,2013-7776,9/20/13,2357,9/20/13,2357,Univeristy Hgts,Closed referred to Act1 for detox report to CSES
Alcohol Offense,2013-7781,9/21/13,55,9/21/13,55,CWP,Closed alcohol confiscated report to CSES
K9 Assist,2013-7782,9/21/13,56,9/21/13,56,108 Dorset St,Closed
Drugs-Possession,2013-7783,9/21/13,107,9/21/13,107,Simpson,Closed drugs confiscated report to CSES
Agency Assist,2013-7784,9/21/13,109,9/21/13,109,Hungerford Ter / Bradley St,Closed
Agency Assist,2013-7785,9/21/13,112,9/21/13,112,Colchester Ave/ Mansfield Ave,Closed
Intoxication,2013-7787,9/21/13,129,9/21/13,129,Harris,Closed referred to FAHC  report to CSES
Drugs-Possession,2013-7788,9/21/13,137,9/21/13,137,University Hgts,Closed one arrested for possession  and distribution of drugs report to CSES
Larceny,2013-7789,9/21/13,142,9/21/13,142,Redstone Quad,Open
Drug-Possession/ Alcohol Offense,2013-7790,9/21/13,147,9/21/13,147,Simpson,Closed parpahernalia alcohol and drugs confiscated  report to CSES
Agency Assist,2013-7791,9/21/13,149,9/21/13,149,Mercy Hall,Closed
DUI,2013-7792,9/21/13,218,9/21/13,218,Williston Rd / Hinesburg Rd S Burlington,Closed citation issued for driving under the influence
Intoxication,2013-7793,9/21/13,312,9/21/13,312,Jeanne Mance,Closed report to CSES
Medical,2013-7797,9/21/13,1140,9/21/13,1140,Living and Learning,"Closed , referred to FAHC"
Suspicious Event,2013-7798,9/21/13,1213,9/21/13,1213,Centennial Field,Closed
Larceny,2013-7799,9/21/13,1355,Unknown,Unknown,University Heights,Open
Larceny,2013-7801,9/21/13,1446,9/21/13,1446,PFG,Open
Vandalism,2013-7802,9/21/13,1550,9/21/13,Unknown,CBW,Closed
Larceny,2013-7803,9/21/13,1553,09/09/2013 - 09/21/2013,Unknown,Jeanne Mance,Open
Alarm,2013-7804,9/21/13,1954,9/21/13,1954,Fleming,Closed
Intoxication,2013-7805,9/21/13,2306,9/21/13,2306,Hamilton,Closed referred to FAHC report to CSES
Drug-Possession/Alcohol Offense,2013-7806,9/21/13,2308,9/21/13,2308,Wilks,"Closed alcohol drugs and paraphernalia confiscated , report to CSES"
Drug-Possession,2013-7807,9/21/13,2319,9/21/13,2319,Marsh,Closed  drugs and paraphernalia confiscated report to CSES
Alcohol Offense,2013-7808,9/21/13,2339,9/21/13,2339,Univeristy Hgts / Davis Rd,Closed report to CSES
Noise,2013-7809,9/21/13,2347,9/21/13,2347,Redstone Apts,Closed warned for noise report to CSES
Medical/Intoxication,2013-7810,9/22/13,108,9/22/13,108,University Hgts,Closed referred to FAHC By BFD report to CSES
Intoxication,2013-7811,9/22/13,108,9/22/13,108,Millis,Closed  referred to FAHC report to CSES
Fire Alarm,2013-7812,9/22/13,136,9/22/13,136,Wheeler House,Closed
Intoxication,2013-7813,9/22/13,138,9/22/13,138,Millis,Closed
Medical/Intoxication,2013-7814,9/22/13,157,9/22/13,157,University Hgts,Closed referred to FAHC report to CSES
Noise,2013-7816,9/22/13,223,9/22/13,223,Redstone Quad,Closed
Intoxication,2013-7817,9/22/13,314,9/22/13,314,H/M,Closed referred to Act 1 doe detox report to CSES
Animal Problem,2013-7819,9/22/13,359,9/22/13,359,Redstone Lofts,Closed
Assist,2013-7828,9/22/13,1122,9/22/13,1122,Bailey Howe,Closed
Fire Alarm,2013-7830,9/22/13,1335,9/22/13,1335,University Hgts,Closed
Medical,2013-7831,9/22/13,1345,9/22/13,1345,Hamilton,Closed referred to FAHC
Medical,2013-7832,9/22/13,1440,9/22/13,1440,Centennial Field,Closed referred to FAHC
Intrusion Alarm,2013-7834,9/22/13,1700,9/22/13,1700,Living and Learning,Closed
Fire Alarm,2013-7835,9/22/13,1743,9/22/13,1743,Slade,Closed
Vandalism,2013-7836,9/22/13,1907,9/22/13,1907,Nolan House,Closed
Agency Assist,2013-7837,9/22/13,1921,9/22/13,1921,Timber Ln   S Burlington,Closed
Agency Assist,2013-7838,9/22/13,1935,9/22/13,1935,Hinesburg Rd,Closed
Drugs-Unfounded,2013-7843,9/22/13,2313,9/22/13,2313,Coolidge,Closed Unfounded
Intoxication,2013-7844,9/23/13,12,9/23/13,12,McAuley,Closed referred to FAHC then Act 1 for detox report to CSES
Open Door,2013-7846,9/23/13,644,9/23/13,644,Admissions,Closed
Medical Assist,2013-7847,9/23/13,721,9/23/13,721,Harris Hall,Closed; referred to UVM Rescue
Vandalism,2013-7848,9/23/13,821,09/22-23/2013,2040-0821,Centennial Field,Open incident
Intrusion Alarm,2013-7849,9/23/13,828,9/23/13,828,Fleming,Closed
Welfare Check,2013-7850,9/23/13,847,9/23/13,847,University Health Center,Closed; subject located
Fire Alarm,2013-7851,9/23/13,1040,9/23/13,1040,Trinity Villa,Closed
Elevator Emergency,2013-7852,9/23/13,1120,9/23/13,1120,HSRF,Closed
Larceny,2013-7855,9/23/13,1357,9/20/13,0800-1330,Davis Center,Open incident
Suspicious Event,2013-7857,9/23/13,1439,9/23/13,1439,South 2,Closed
Larceny / Fraud,2013-7858,9/23/13,1601,9/23/13,1601,Parking Services,"Closed; subject arrested on warrant & charged with petit larceny, unlawful mischief, & false pretenses"
Fire Alarm,2013-7860,9/23/13,1836,9/23/13,1836,McAuley Hall,Closed
Drugs,2013-7861,9/23/13,2018,9/23/13,2018,Redstone Green,Closed; unfounded
Harassment,2013-7862,9/23/13,2037,9/23/13,2037,Waterman,Closed
Fire Alarm,2013-7863,9/23/13,2221,9/23/13,2221,South 2,Closed
Agency Assist,2013-7868,9/24/13,558,9/24/13,558,"Main St, Burlington",Closed
Trespassing,2013-7870,9/24/13,647,9/24/13,647,Williams Hall,Closed
ATM Alarm,2013-7871,9/24/13,704,9/24/13,704,Davis Center,Closed
Fire Alarm,2013-7873,9/24/13,756,9/24/13,756,Given,Closed
Traffic / DLS,2013-7877,9/24/13,946,9/24/13,946,"Spear St / Barstow Rd, Shelburne",Closed; subject cited for driving while suspended
Vandalism,2013-7880,9/24/13,1023,9/24/13,1023,Davis Center,Open incident
Agency Assist,2013-7882,9/24/13,1230,9/24/13,1230,"Spear St / Irish Hill Rd, Shelburne",Closed
Animal Problem,2013-7886,9/24/13,1354,9/24/13,1354,70 S. Williams St.,Closed
Vandalism,2013-7887,9/24/13,1415,9/24/13,1415,Davis Center,Open incident
Agency Assist,2013-7889,9/24/13,1453,9/24/13,1453,Jeanne Mance,Closed
Burglary,2013-7890,9/24/13,1459,09/20-24/2013,1400-1400,Waterman,Open incident
Drugs,2013-7892,9/24/13,1554,9/24/13,1554,Coolidge Hall,Closed
Drugs,2013-7893,9/24/13,1625,9/24/13,1625,Coolidge Hall,Closed
Graffiti,2013-7894,9/24/13,1652,9/23/13,830,Davis Center,Open incident
Drugs,2013-7897,9/24/13,1817,9/24/13,1817,Austin Hall,Closed; report to CSES
Larceny,2013-7899,9/24/13,1911,9/24/13,Unk,PFG,Open incident
Drugs,2013-7902,9/24/13,2055,9/24/13,2055,Redstone Quad,Closed; unfounded
Suspicious Vehicle,2013-7903,9/24/13,2056,9/24/13,2056,Waterman,Closed
Suspicious Event,2013-7906,9/24/13,2342,9/24/13,2342,Simpson Hall,Closed
Medical Assist,2013-7908,9/25/13,105,9/25/13,105,Davis Center,Closed; referred to UVM Rescue
Suspicious Person,2013-7909,9/25/13,109,9/25/13,109,Richardson Hall,Closed; unfounded
Agency Assist,2013-7913,9/25/13,420,9/25/13,420,"Williston Rd / Dorset St, S. Burlington",Closed
Accident,2013-7915,9/25/13,1021,9/25/13,1021,PFG Parking Garage,Closed; referred to UVM Rescue & subject cited for Careless & Negligent Operation
ATM Alarm,2013-7918,9/25/13,1211,9/25/13,1211,Davis Center,Closed
Accident,2013-7920,9/25/13,1422,9/25/13,1422,University Health Center,Closed
Citizen Assist,2013-7921,9/25/13,1440,9/25/13,1440,Main Campus,Closed
Burglary,2013-7923,9/25/13,1807,9/25/13,1807,Tupper Hall,Open incident
Fire Alarm,2013-7925,9/25/13,2000,9/25/13,2000,Mason Simpson Hamilton,Closed
Blue Light Alarm,2013-7935,9/26/13,410,9/26/13,410,PFG Parking Garage,Closed
ATM Alarm,2013-7936,9/26/13,727,9/26/13,727,Davis Center,Closed
Intrusion Alarm,2013-7937,9/26/13,746,9/26/13,746,Morrill Hall,Closed
Mental Health Issue,2013-7938,9/26/13,919,9/26/13,919,Wheeler House,Closed
Threatening,2013-7942,9/26/13,1156,9/25/13,1145-1235,Kalkin Hall,Closed
Accident,2013-7943,9/26/13,1241,9/26/13,1241,University Hgts / Davis Rd,Closed; referred to UVM Rescue
Suspicious Event,2013-7947,9/26/13,1539,9/26/13,1539,Main St / University Hgts,Closed; unfounded
Motorist Assist,2013-7948,9/26/13,1545,9/26/13,1545,Main St / S. Prospect St.,Closed
Drugs,2013-7950,9/26/13,1903,9/26/13,1903,Millis Hall,Closed; report to CSES
Larceny,2013-7951,9/26/13,1905,Unk,Unk,Votey Hall,Open incident
Agency Assist,2013-7952,9/26/13,2015,9/26/13,2015,South 2,Closed
Larceny,2013-7953,9/26/13,2058,Unk,Unk,Slade Hall,Open incident
Drugs,2013-7954,9/26/13,2117,9/26/13,2117,South 2,Closed; report to CSES
Suspicious Event,2013-7957,9/26/13,2334,9/26/13,2334,"Williston Rd, S. Burlington",Closed
Drugs,2013-7959,9/27/13,12,9/27/13,12,Harris Millis,Closed; report to CSES
Vandalism,2013-7963,9/27/13,121,9/27/13,121,Living & Learning,Open incident
DUI,2013-7965,9/27/13,140,9/27/13,140,"Williston Rd, S. Burlington",Closed; subject cited for DUI
Citizen Assist,2013-7967,9/27/13,516,9/27/13,516,Waterman,Closed
Alcohol Offense,2013-7969,9/27/13,835,9/27/13,835,Coolidge,Closed report to CSES
Burglary,2013-7971,9/27/13,924,9/26/13,Overnight,Waterman,Open
Agency Assist,2013-7973,9/27/13,1158,9/27/13,1158,Main St / University Hgts,Closed
Blue Light Alarm,2013-7975,9/27/13,1340,9/27/13,1340,Delehanty,Closed
Intrusion Alarm,2013-7978,9/27/13,1847,9/27/13,1847,460 S Prospect St,Closed
Drug Possession,2013-7979,9/27/13,1920,9/27/13,1920,WDW,Closed drugs confiscated report to CSES
Motor Vehicle Assist,2013-7980,9/27/13,2011,9/27/13,2011,RTT,Closed
Drug Possession,2013-7983,9/27/13,2109,9/27/13,2109,WDW,Closed drugs and paraphernalia confiscated report to CSES
Noise,2013-7985,9/27/13,2137,9/27/13,2137,MAT,Closed - Unfounded
Larceny,2013-7986,9/27/13,2144,9/27/13,2144,Cottages Parking Lot,Open
Alcohol Offense,2013-7988,9/27/13,2223,9/27/13,2223,Coolidge,"Closed alcohol confiscated , report to CSES"
Motor Vehicle Complaint,2013-7991,9/27/13,2250,9/27/13,2250,Ready,"Closed, Unfounded"
Drug Possession,2013-7992,9/27/13,2257,9/27/13,2257,Hunt,Closed report to CSES
Alcohol Offense,2013-7993,9/27/13,2301,9/27/13,2301,Main St / S Prospect St,Closed report to CSES
Drugs-Unfounded,2013-7995,9/27/13,2313,9/27/13,2313,Jeanne Mance,Closed Unfounded
Alcohol Offense,2013-7996,9/27/13,2321,9/27/13,2321,Main St / Davis Rd,Closed alcohol confiscated ticket issued  and report to CSES
K9 Assist,2013-7997,9/27/13,2322,9/27/13,2322,311 Weaver St Winooski,Closed
Noise,2013-7998,9/27/13,2342,9/27/13,2342,Redstone,Closed
Agency Assist,2013-7999,9/28/13,15,9/28/13,15,Patchen Rd /Queensbury Rd     S Burlington,Closed
Trespass,2013-8000,9/28/13,25,9/28/13,25,Redstone Water Tower,Closed  report to CSES
Intoxication,2013-8001,9/28/13,32,9/28/13,32,Main St / University Hgts,Closed  referred to corrections for detox report to CSES
Alcohol Offense,2013-8002,9/28/13,52,9/28/13,52,Main St / University Pl,Closed report to CSES
Intoxication,2013-8003,9/28/13,54,9/28/13,54,Buckham,Closed transported by UVM Rescue to FAHC  report to CSES
Disorderly Conduct / Intoxication,2013-8004,9/28/13,120,9/28/13,120,S Prospect St / Cliff St,Closed one arrested for disorderly conduct  and brought to Corrections for detox report to CSES
Suspicious Event,2013-8005,9/28/13,132,9/28/13,132,Mercy,Open
Theft of Service,2013-8006,9/28/13,135,9/28/13,135,Coolidge,Closed report to CSES
Assault,2013-8007,9/28/13,206,9/28/13,206,Living and Learning,Closed one cited for simple assault
Intoxication,2013-8008,9/28/13,238,9/28/13,238,Redstone Lofts,Closed referred to FAHC by UVM Rescue then to Act 1 for detox report to CSES
Alcohol Offense / Drug Possession,2013-8009,9/28/13,239,9/28/13,239,Living and Learning,Closed ticket issued for possession of Marijuana  report to CSES
Alcohol Offense,2013-8016,9/28/13,1354,9/28/13,1354,Alcohol Offense,Closed ticket issued and report to CSES
Citizen Assist,2013-8017,9/28/13,1443,9/28/13,1443,East Commuter Lot,Closed
Fire Alarm,2013-8018,9/28/13,1604,9/28/13,1604,University Hgts,Closed
Alcohol Offense,2013-8022,9/28/13,1909,9/28/13,1909,Davis Hall,Closed alcohol confiscated report to CSES
Drugs Unfounded,2013-8023,9/28/13,1933,9/28/13,1933,Harris,Closed Unfounded
Intoxication,2013-8024,9/28/13,1937,9/28/13,1937,PFG,Closed referred to Corrections for detox report to CSES
Alcohol Offense,2013-8025,9/28/13,2045,9/28/13,2045,University Hgts,Closed alcohol confiscated report to CSES
Intoxication,2013-8027,9/28/13,2110,9/28/13,2110,PFG,Closed referred to ACT1 for detox report to CSES
Alcohol Offense,2013-8028,9/28/13,2139,9/28/13,2139,PFG,Closed ticket issued for alcohol male trespassed from UVM property
Public Urnation,2013-8029,9/28/13,2143,9/28/13,2143,Gutterson,Closed
Alcohol Offense,2013-8031,9/28/13,2204,9/28/13,2204,PFG,Closed  report to CSES
Intoxication,2013-8032,9/28/13,2214,9/28/13,2214,PFG,Closed referred to FAHC by UVM rescue report to CSES
Alcohol Offense,2013-8033,9/28/13,2215,9/28/13,2215,MAT,Closed report to CSES
Alcohol Offense,2013-8034,9/28/13,2221,9/28/13,2221,PFG,Closed report to CSES
Intoxication,2013-8035,9/28/13,2239,09/28//2013,2239,PFG,Closed referred to ACT 1 for detox
Intoxication,2013-8036,9/28/13,2245,9/28/13,2245,PFG,Closed transported to Corrections for detox report to CSES
Blue Light Alarm,2013-8037,9/28/13,2308,9/28/13,2308,Davis Center,Closed
Motorist Assist,2013-8038,9/28/13,2327,9/28/13,2327,Trinity Campus,Closed
Suspicious Event,2013-8039,9/28/13,2330,9/28/13,2330,Southwick,Closed
Intoxication,2013-8040,9/28/13,2337,9/28/13,2337,PFG,Closed transported to Corrections for detox  report to CSES
Suspicious Event,2013-8042,9/29/13,5,9/29/13,5,Redstone Lofts,Closed
Noise,2013-8043,9/29/13,21,9/29/13,21,University Hgts,Closed
K9 Assist,2013-8044,9/29/13,33,9/29/13,33,79 Forest St Burlington,Closed
Noise,2013-8046,9/29/13,359,9/29/13,359,Redstone Apts,Closed report to CSES
Medical,2013-8047,9/29/13,421,9/29/13,421,Wright,Closed transported to FAHC by UVM rescue
Suspicious Event,2013-8048,9/29/13,442,9/29/13,442,Redstone Lofts,Closed
Noise,2013-8049,9/29/13,518,9/29/13,518,Redstone Apts,Closed  warning for noise report to CSES
Fire Alarm,2013-8051,9/29/13,924,9/29/13,924,Mercy,Closed
Agency Assist,2013-8053,9/29/13,1128,9/29/13,1128,East Ave / Carrigan Dr,Closed
Intrusion Alarm,2013-8056,9/29/13,1227,9/29/13,1227,UHC,Closed
Suspicious Event,2013-8057,9/29/13,1229,9/29/13,1229,MAT,Closed
Larceny,2013-8060,9/29/13,1442,9/29/13,1442,Williams,Open
Graffiti,2013-8061,9/29/13,1445,9/29/13,1445,Gutterson,Closed
Simple Assault,2013-8063,9/29/13,1854,09/29/213,1854,Bailey Howe,Closed one arrest and lodged for simple assault
Welfare Check,2013-8064,9/29/13,2146,9/29/13,2146,UHC,Closed
Drugs,2013-8073,9/30/13,1218,9/30/13,1218,Simpson Hall,Closed
Blue Light Alarm,2013-8076,9/30/13,1413,9/30/13,1413,Converse Hall,Closed
Juvenile Problem,2013-8078,9/30/13,1520,9/30/13,1520,University Health Center,Closed
Medical Assist,2013-8079,9/30/13,1537,9/30/13,1537,MAT Parking Lot,Closed; referred to UVM Rescue
Fire Alarm,2013-8082,9/30/13,1846,9/30/13,1846,Chittenden Buckham Wills,Closed
Drugs,2013-8085,9/30/13,1930,9/30/13,1930,North 2,Closed; unfounded
Intrusion Alarm,2013-8087,9/30/13,2034,9/30/13,2034,Fleming,Closed
Drugs,2013-8089,9/30/13,2318,9/30/13,2318,Harris Hall,Closed; unfounded
Drugs,2013-8090,9/30/13,2332,9/30/13,2332,Millis,Closed; unfounded
