Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Fire Alarm,2013-2801,3/31/13,40,3/31/13,40,Jeanne Mance,Closed
Public Urination,2013-2803,3/31/13,106,3/31/13,106,John Dewey,Closed; Report to CSES
Drug Offense,2013-2804,3/31/13,107,3/31/13,107,Coolidge,Closed; Report to CSES
Alcohol Offense,2013-2805,3/31/13,130,3/31/13,130,Pomeroy,Closed; Report to CSES
Alcohol Offense,2013-2808,3/31/13,203,3/31/13,203,Living and Learning,Closed; Report to CSES
K9 Assist,2013-2809,3/31/13,226,3/31/13,226,43 Starr Farm Rd,Closed
Intoxication,2013-2810,3/31/13,227,3/31/13,227,S Prospect St / College St,Closed; Transported to ACT 1
Fire Alarm,2013-2811,3/31/13,315,3/31/13,315,Jeanne Mance,Closed
Suspicious Person,2013-2819,3/31/13,1351,3/31/13,1351,Redstone Path,Closed
Intrusion Alarm,2013-2823,3/31/13,2253,3/31/13,2253,Living and Learning,Closed
