Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Larceny,2013-8732,10/22/13,1935,10/22/13,1935,PFG,Open
Fire Alarm,2013-8734,10/22/13,2024,10/22/13,2024,Living and Learning,Closed
Drug Possession,2013-8735,10/22/13,2102,10/22/13,2102,Mason,Closed drugs and paraphernalia confiscated report to CSES
Drug Possession,2013-8736,10/22/13,2132,10/22/13,2132,Marsh,Closed report to CSES
Medical,2013-8737,10/22/13,2138,10/22/13,2138,Living and Learning,Closed referred to FAHC by UVM rescue 
Medical/Alcohol Offense,2013-8738,10/22/13,2230,10/22/13,2230,Mercy,Closed referred to FAHC by UVM Rescue  report to CSES
Drug Possession,2013-8740,10/22/13,2256,10/22/13,2256,Jeanne Mance,Closed drugs confiscated  report to CSES
Medical,2013-8742,10/22/13,2359,10/22/13,2359,University Hgts N2,Closed referred to FAHC by UVM Rescue
Suspicious Event,2013-8747,10/23/13,207,10/23/13,207,Main Green,Closed
Blue Light Alarm,2013-8753,10/23/13,827,10/23/13,827,Ira Allen School,Closed
Medical Assist,2013-8758,10/23/13,1143,10/23/13,1143,Bailey Howe Library,Closed; referred to UVM Rescue
Citizen Assist,2013-8762,10/23/13,1444,10/23/13,1444,Redstone Lofts,Closed
Drugs / Alcohol Offense,2013-8763,10/23/13,1919,10/23/13,1919,McCann Hall,Closed; report to CSES
Fire,2013-8764,10/23/13,1924,10/23/13,1924,Converse Hall Outside,Closed
Suspicious Event,2013-8765,10/23/13,2015,10/23/13,2015,12 Colchester Ave.,Closed
Blue Light Alarm,2013-8772,10/24/13,558,10/24/13,558,PFG,Closed
Trespassing,2013-8773,10/24/13,805,10/24/13,805,Centennial Field,Closed; subject located
Fraud,2013-8775,10/24/13,1128,10/23/13,1506,Redstone Apts,Open incident
Welfare Check,2013-8776,10/24/13,1433,10/24/13,1433,Harris Hall,Closed; subject located
Vandalism,2013-8777,10/24/13,1522,Unk,Unk,Wright Hall,Open incident
Fire,2013-8778,10/24/13,1651,10/24/13,1651,McAuley Hall Outside,Closed
Larceny,2013-8780,10/24/13,1805,10/24/13,1745,Marsh Austin Tupper,Open incident
Drugs,2013-8781,10/24/13,1930,10/24/13,1930,Marsh Hall,Closed; unfounded
Drugs,2013-8782,10/24/13,1938,10/24/13,1938,Coolidge Hall,Closed; unfounded
Drugs,2013-8791,10/24/13,2311,10/24/13,2311,Austin Hall,Closed; unfounded
Motorist Assist,2013-8803,10/25/201,102,10/25/13,102,Main St / University Ter.,Closed
Citizen Assist,2013-8806,10/25/13,155,10/25/13,155,Bailey Howe,Closed
Intoxication,2013-8807,10/25/13,204,10/25/13,204,Main St / University Ter.,Closed; subject detoxed at corrections
Suspicious Event,2013-8820,10/25/13,1500,10/25/13,1500,Chittenden Hall,Closed
Property Damage,2013-8821,10/25/13,1538,10/25/13,1538,Redstone Apts.,Closed
Larceny,2013-8824,10/25/13,1633,Oct-13,Unk,Living & Learning,Open incident
Drugs,2013-8825,10/25/13,1640,10/25/13,1640,Jeanne Mance,Closed; report to CSES
Citizen Assist,2013-8826,10/25/13,1745,10/25/13,1745,Continuing Education,Closed
Agency Assist,2013-8827,10/25/13,1754,10/25/13,1754,"School St, Burlington",Closed
Vandalism-Graffiti,2013-8828,10/25/13,1824,10/25/13,Unk,Mason Hall,Open incident
Medical Assist,2013-8830,10/25/13,2020,10/25/13,2020,PFG,Closed; referred to UVM Rescue
Intoxication / Drug Offense,2013-8835,10/25/13,2320,10/25/13,2320,Mercy Hall,Closed; subject detoxed at Corrections & report to CSES
Drugs,2013-8837,10/25/13,2349,10/25/13,2349,Millis Hall,Closed; report to CSES
Alcohol Offense,2013-8839,10/26/13,11,10/26/13,11,Wills Hall,Closed; report to CSES
Intoxication,2013-8840,10/26/13,22,10/26/13,22,Mason Hall,Closed; referred to Burlington Rescue & report to CSES
Intoxication,2013-8843,10/26/13,44,10/26/13,44,Millis Hall,Closed; referred to UVM Rescue & report to CSES
Alcohol Offense,2013-8845,10/26/13,109,10/26/13,109,Mercy Hall,Closed; alcohol ticket issued
Alcohol Offense,2013-8846,10/26/13,113,10/26/13,113,Marsh Hall,Closed; report to CSES
Blue Light Alarm,2013-8847,10/26/13,124,10/26/13,124,Bailey Howe,Closed
Alcohol Offense,2013-8849,10/26/13,149,10/26/13,149,Millis Hall,Closed; report to CSES
Trespassing/Intoxication,2013-8851,10/26/13,227,10/26/13,227,Wills Hall,Closed; subject trespassed from campus and detoxed at Corrections
Intrusion Alarm,2013-8852,10/26/13,230,10/26/13,230,Fleming,Closed
Intrusion Alarm,2013-8854,10/26/13,304,10/26/13,304,Fleming,Closed
Alcohol Offense,2013-8855,10/26/13,304,10/26/13,304,Patterson,Closed; report to CSES
Larceny/Vandalism,2013-8858,10/26/13,959,10/26/13,215,Hamilton Hall,Open incident
Threats/Harassment,2013-8860,10/26/13,1420,10/24/13,Unk,Living & Learning,Closed
Larceny/Vandalism,2013-8861,10/26/13,1527,Unk,Unk,Tupper Hall Parking Lot,Open incident
Larceny/Vandalism,2013-8862,10/26/13,1547,10/26/13,0100-1530,South 1,Open incident
Medical Assist,2013-8863,10/26/13,1810,10/26/13,1810,Harris Millis,Closed; referred to UVM Rescue
Suspicious Event,2013-8865,10/26/13,1915,10/26/13,1915,Kalkin Hall,Closed
Drugs,2013-8866,10/26/13,1917,10/26/13,1917,Marsh Hall,Closed; unfounded
Drugs,2013-8867,10/26/13,1919,10/26/13,1919,South 1,Closed; unfounded
Drugs,2013-8868,10/26/13,1929,10/26/13,1929,North 3,Closed; unfounded
Suspicious Event,2013-8869,10/26/13,1932,10/26/13,1932,PFG Parking Garage,Closed
Drugs,2013-8870,10/26/13,1936,10/26/13,1936,Marsh Hall,Closed; unfounded
Drugs,2013-8871,10/26/13,1943,10/26/13,1943,Hamilton Hall,Closed; unfounded
Welfare Check,2013-8872,10/26/13,2018,10/26/13,2018,Wing Hall,Closed; subject located
Blue Light Alarm,2013-8874,10/26/13,2121,10/26/13,2121,Fleming,Closed
Blue Light Alarm,2013-8875,10/26/13,2125,10/26/13,2125,Mann Hall,Closed
Agency Assist,2013-8877,10/26/13,2301,10/26/13,2301,Redstone Apts,Closed
Graffiti,2013-8878,10/26/13,2311,10/26/13,2311,Coolidge Hall,Open incident
Drugs,2013-8879,10/26/13,2323,10/26/13,2323,Millis Hall,Closed; report to CSES
Vandalism,2013-8880,10/26/13,2332,10/26/13,2332,Simpson Hall,Open incident
Intoxication,2013-8881,10/26/13,2349,10/26/13,2349,University Health Center,Closed; subject detoxed at ACT 1
Drugs / Alcohol Offense,2013-8882,10/26/13,2350,10/26/13,2350,Mason Hall,Closed; report to CSES
Intoxication,2013-8883,10/26/13,2355,10/26/13,2355,Mercy Hall,Closed; subject detoxed at ACT 1 & report to CSES
Ordinance Violation,2013-8884,10/27/13,23,10/27/13,23,University Health Center,Closed; warning issued for public urination
Noise,2013-8885,10/27/13,103,10/27/13,103,Redstone Apts 4-23,Closed; warning issued for excessive noise
Intoxication,2013-8888,10/27/13,148,10/27/13,148,Mercy Hall,Closed; subject detoxed at corrections & report to CSES
Fire Alarm,2013-8891,10/27/13,313,10/27/13,313,Redstone Lofts,Closed
Agency Assist,2013-8892,10/27/13,736,10/27/13,736,Blasberg  S Burlington,Closed
Suspicious Behavior,2013-8896,10/27/13,1911,10/27/13,1911,Mary Fletcher / Beaumont Ave,Closed
Property Damage,2013-8897,10/27/13,2227,10/27/13,2227,PFG,Closed
Larceny,2013-8899,10/28/13,24,10/28/13,24,RTT Parking Area,Open
Agency Assist,2013-8901,10/28/13,834,10/28/13,834,Colchester Research,Closed
Accident,2013-8902,10/28/13,913,10/28/13,913,UHC Pk Lot,Closed
Suspicious Behavior,2013-8903,10/28/13,1014,10/28/13,1014,Jeffords,Closed
Vandalism,2013-8906,10/28/13,1147,10/28/13,Unknown,Tupper,Open
Larceny,2013-8909,10/28/13,1829,10/28/13,1829,PFG,Open
Drugs,2013-8912,10/28/13,2302,10/26/13,2302,East Ave / Colchester Ave,Closed; civil drug ticket issued
DUI,2013-8913,10/29/13,13,10/29/13,13,College St / N Willard St Burlington,Closed subject cited into district court for driving under the influence
ATM Alarm,2013-8915,10/29/13,313,10/29/13,313,MSH,Closed
Agency Assist,2013-8916,10/29/13,334,10/29/13,334,East Ave  / Carrigan Dr Burlington,Closed
Bicycle Larceny,2013-8918,10/28/13,2218,10/28/13,1800,Living and Learning,Open
Medical,2013-8920,10/29/13,1028,10/29/13,1028,Lafayette,Closed transported to FAHC by UVM Rescue
Larceny,2013-8921,10/29/13,1043,10/28/13,Unknown,UHC,Closed subject cited into district court for possession of stolen property
Harassment,2013-8928,10/29/13,1634,10/29/13,1634,Redstone Apts  10-70,Closed report to CSES
Citizen Assist/ Welfare Check,2013-8930,10/29/13,1826,10/29/13,1826,Carrigan Dr / Beaumont Ave,Closed
Drugs - Unfounded,2013-8932,10/29/13,2124,10/29/13,2124,Millis,Closed-Unfounded
Welfare Check,2013-8934,10/29/13,2214,10/29/13,2214,Christie,Closed report to CSES
Drug-Possession,2013-8935,10/29/13,2340,10/29/13,2340,Davis,Closed paraphernalia confiscated report to CSES
Agency Assist,2013-8936,10/30/13,55,10/30/13,55,Main St / East Ave Burlington,Closed
Alarm,2013-8938,10/30/13,502,10/30/13,502,460 S Prospect St,Closed
Trespassing,2013-8944,10/30/13,1229,10/30/13,1229,Given,Closed; subject located
Citizen Assist,2013-8945,10/30/13,1516,10/30/13,1516,David Center,Closed
Intoxication,2013-8946,10/30/13,1638,10/30/13,1638,University Health Center,Closed; referred to UVM Rescue
Drugs,2013-8950,10/30/13,1927,10/30/13,1927,South 3,Closed; unfounded
911 Hang Up,2013-8952,10/30/13,2030,10/30/13,2030,Stafford Hall,Closed
Recovered Stolen Property,2013-8954,10/30/13,2300,10/30/13,2300,Votey Hall,Open incident
Arson / Untimely Death,2013-8955,10/30/13,2327,10/30/13,2327,448 S. Prospect St.,Open incident
Noise,2013-8956,10/30/13,2344,10/30/13,2344,Redstone Quad,Closed
Drugs,2013-8957,10/31/13,110,10/31/13,110,Mason Hall,Closed; report to CSES
Larceny,2013-8960,10/31/13,1000,10/25/2013 to 10/28/2013,Unknown,Waterman,Open
Suspicious Behavior,2013-8961,10/31/13,1014,10/31/13,1014,Bailey Howe,Closed
Motor vehicle Assist,2013-8962,10/31/13,1109,10/31/13,1109,Delehanty,Closed
Citizen Assist,2013-8963,10/31/13,1514,10/31/13,1514,McAuley,Closed
Larceny,2013-8964,10/31/13,1527,10/31/13,1430-1506,Harris Millis,Open
Welfare Check,2013-8966,10/31/13,1655,10/31/13,1655,Harris,Closed report to CSES
Drugs Unfounded,2013-8967,10/31/13,1710,10/31/13,1710,Buckham,Closed unfounded
Suspicious Behavior,2013-8969,10/31/13,1906,10/31/13,1906,Redstone Apts,Closed
Medical,2013-8970,10/31/13,1937,10/31/13,1937,Redstone Green,Closed transported to FAHC 
Drugs Unfounded,2013-8971,10/31/13,1938,10/31/13,1938,Wilks,Closed unfounded
Welfare Check,2013-8972,10/31/13,2028,10/31/13,2028,Harris,Closed report to CSES
Fire Alarm,2013-8973,10/31/13,2053,10/31/13,2053,U Hgts N 2,Closed
Suspicious Behavior,2013-8974,10/31/13,2057,10/31/13,2057,Aiken,Closed  Gone on Arrival
Drugs Unfounded,2013-8976,10/31/13,2132,10/31/13,2132,Living and Learning D,Closed unfounded
Medical,2013-8977,10/31/13,2210,10/31/13,2210,Wills,Closed report to CSES referred to FAHC by UVM Rescue
Graffiti,2013-8978,10/31/13,2215,10/31/13,2215,University Hgts N 2,Closed
Alcohol Offense,2013-8979,10/31/13,2239,10/31/13,2239,Williams,Closed report to CSES
Blue Light Alarm,2013-8980,10/31/13,2252,10/31/13,2252,Slade,Closed
Intrusion Alarm,2013-8981,10/31/13,2302,10/31/13,2302,Waterman,Closed
Fire Alarm,2013-8982,10/31/13,2303,10/31/13,2303,McAuley,Closed
Drugs Unfounded,2013-8983,10/31/13,2312,10/31/13,2312,Millis,Closed unfounded
Intoxication,2013-8984,10/31/13,2313,10/31/13,2313,Waterman,Closed referred to ACT 1 for detox  report to CSES
Threats /Harassment,2013-8986,10/31/13,2321,10/31/13,2321,Living and Learning E,Open
Drugs Unfounded,2013-8987,10/31/13,2323,10/31/13,2323,U Hgts N2,Closed unfounded
Intrusion Alarm,2013-8989,10/31/13,2344,10/31/13,2344,Waterman,Closed
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
