Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Larceny,2015-2666,4/29/15,1411,04/27-28/2015,1500-0600,Living and Learning,Open
Suspicious Behavior,2015-2669,4/29/15,1910,4/29/15,1910,Austin Hall,Closed
Alcohol Offense,2015-2670,4/29/15,1950,4/29/15,1950,Coolidge,Closed alcohol confiscated report to CSES
Policy Violation / Blocking Egress,2015-2671,4/29/15,2006,4/29/15,2006,Williams Hall  Fire Escape,Closed
Stalking,2015-2672,4/29/15,2006,Unknown,Unknown,Wills,Closed referred to title 9 coordinator
Alcohol Offense,2015-2673,4/29/15,2036,4/29/15,2036,Hamilton,Closed alcohol confiscated  report to CSES
Alcohol Offense,2015-2674,4/29/15,2037,4/29/15,2037,Hamilton,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2675,4/29/15,2113,4/29/15,2113,Wills,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2676,4/29/15,2122,4/29/15,2122,Wills,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2677,4/29/15,2123,4/29/15,2123,Wills,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2678,4/29/15,2142,4/29/15,2142,PFG Garage,Closed alcohol confiscated    report to CSES
Alcohol Offense,2015-2679,4/29/15,2150,4/29/15,2150,Buckham,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2680,4/29/15,2151,4/29/15,2151,Jeanne Mance,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2681,4/29/15,2155,4/29/15,2155,Davis Hall,Closed alcohol confiscated report to CSES
Alcohol Offense,2015-2682,4/29/15,2220,4/29/15,2220,Redstone Lofts,Closed alcohol confiscated one alcohol ticket issued to the non affiliated subject  report to CSES
Intoxication,2015-2683,4/30/15,23,04/0/2015,23,Bailey Howe,Closed one referred to ACT 1 for detox report to CSES
Intoxication,2015-2684,4/30/15,25,4/30/15,25,PFG Rd / Davis Rd,Closed  Referred to Act 1 for detox then to corrections for detox report to CSES
Fire Alarm,2015-2685,4/30/15,26,4/30/15,26,Living and Learning,Closed
Intoxication,2015-2686,4/30/15,35,4/30/15,35,PFG Outside,Closed transported to UVM Med Center by UVM Rescue
Alcohol Offense,2015-2687,4/30/15,37,4/30/15,37,PFG Rd / Davis Rd,Closed report to CSES
Larceny,2015-2688,4/30/15,42,Unknown,Unknown,U Hgts North,Open
Intoxication,2015-2689,4/30/15,56,4/30/15,56,U Hgts South,Closed referred to UVM Med Ctr by UVM rescue then ACT 1 for detox report to CSES
Intoxication,2015-2690,4/30/15,57,4/30/15,57,Living and Learning Directors Circle,Closed  referred to ACT 1 for Detox report to CSES
Vandalism,2015-2691,4/30/15,59,Unknown,Unknown,U Hgts North,Open
Intoxication,2015-2692,4/30/15,128,4/30/15,128,Mason,Closed referred to ACT1 for detox
Intoxication,2015-2693,4/30/15,141,4/30/15,141,Living and Learning,Closed  referred to UVM Med Ctr then  ACT1 then Corrections for Detox; report to CSES
Noise,2015-2695,4/30/15,251,4/30/15,251,Redstone Lofts,Closed
Medical,2015-2696,4/30/15,438,4/30/15,438,Tupper,Closed referred to UVM Medical Ctr
Fire Alarm,2105-2697,4/30/15,848,4/30/15,848,Womens Center,Closed
Simple Assault,2015-2706,4/30/15,1320,4/29/15,2330,Austin,Open
Elevator Alarm,2015-2707,4/30/15,1438,4/30/15,1438,Living and Learning,Closed
Noise / Motor Vehicle Complaint,2015-2708,4/30/15,1456,4/30/15,1456,Royal Tyler Theatre,Closed
Larceny,2015-2710,4/30/15,1605,4/30/15,1400-1530,Austin Laundry Room,Open
Blue Light Alarm,2015-2711,4/30/15,1743,4/30/15,1743,McAuley,Closed
Vandalism,2015-2713,4/30/15,2030,4/30/15,0100-0300,Jeanne Mance,Closed
Suspicious Behavior,2015-2714,4/30/15,2251,4/30/15,2251,Redstone Apts,Closed
Fire Alarm,2015-2716,4/30/15,2333,4/30/15,2333,McAuley,Closed
Agency Assist,2015-2717,4/30/15,2345,4/30/15,2345,Police Services,Closed
,,,,,,,
   ,,,,,,,
