Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist / Alcohol Offense,2017-8561,10/22/17,259,10/22/17,259,Living & Learning,Closed; referred to UVM Rescue & report to CSC
Suspicious Event,2017-8562,10/22/17,323,10/22/17,323,CCRH Outside,Closed
Agency Assist,2017-8564,10/22/17,531,10/22/17,531,"Grandview Dr, So. Burlington",Closed; assist to So. Burlington Police
Vandalism,2017-8569,10/22/17,1213,Unk,Unk,Jeanne Mance,Open
Vandalism,2017-8571,10/22/17,1324,10/20-22/2017,0430-1100,Gutterson Garage,Open
Agency Assist,2017-8573,10/22/17,1516,10/22/17,1516,Spear St / PFG Rd,Closed; Assist to SBPD
Medical Assist,2017-8574,10/22/17,1547,10/22/17,1547,Gutterson Fieldhouse,Closed; UVM Rescue transported to UVM MC
Welfare Check,2017-8575,10/22/17,1813,10/22/17,1813,University Heights North 2,Closed; Subject located
Agency Assist / Domestic Disturbance,2017-8577,10/22/17,2023,10/22/17,2023,"Mallets Bay Ave, Winooski",Clsoed; Assist to WPD
UVM Policy Violation,2017-8584,10/23/17,136,10/23/17,136,Redstone Pines,Closed
Medical Assist,2017-8585,10/23/17,150,10/23/17,150,Living and Learning,Closed; UVM Rescue transported to UVM MC
UVM Policy Violation,2017-8586,10/23/17,209,10/23/17,209,University Heights Outside,Closed; Report to CSC
Assist Other,2017-8593,10/23/17,1113,10/23/17,1113,Tupper,Closed
First Amendment Event,2017-8595,10/23/17,1150,10/23/17,1150,Bailey Howe Green,Closed
Assist Other,2017-8597,10/23/17,1630,10/23/17,1630,Carrigan Dr / Beaumont Ave,Closed
Bicycle Larceny,2017-8598,10/23/17,1633,10/20-21/2017,Unk,PFG Outside,Open
Anonymous Sexual Assault,2017-8599,10/23/17,1741,10/20/17,Unk,Off Campus Location,Closed; Referred to Title IX
Fire Alarm,2017-8600,10/23/17,1901,10/23/17,1901,Living and Learning,Closed
Vandalism,2017-8607,10/23/17,2028,Unk,Unk,CCRH,Open
Drugs,2017-8609,10/23/17,2245,10/23/17,2245,Wing,Closed; Report to CSC
Drugs,2017-8612,10/23/17,2319,10/23/17,2319,284 East Ave,Open
Assist Other,2017-8615,10/23/17,2342,10/23/17,2342,Millis,Closed; Assist to Res Life
Drugs,2017-8616,10/23/17,2351,10/23/17,2351,Hunt,Closed; Report to CSC
Motorist Assist,2017-8623,10/24/17,640,10/24/17,640,Williston Rd / Dorset St,Closed
Intrusion Alarm,2017-8625,10/24/17,748,10/24/17,748,1 S Prospect St,Closed
Vandalism,2017-8627,10/24/17,1151,10/22/17,Unk,Hunt,Open
Medical Assist,2017-8628,10/24/17,1201,10/24/17,1201,Discovery,Closed; UVM Rescue transported to UVM MC
Medical Assist,2017-8629,10/24/17,1312,10/24/17,1312,Given Outside,Closed; UVM Rescue transported to UVM MC
Anonymous Sexual Assault,2017-8630,10/24/17,1407,Spring 2017,Unk,Spain,Closed; Report to Title IX
Medical Assist,2017-8632,10/24/17,1846,10/24/17,1846,Pomeroy Hall,Closed; UVM Rescue evaluated on scene
Medical Assist,2017-8633,10/24/17,1854,10/24/17,1854,Millis,Closed; BFD Rescue evaluated on scene
Traffic / DLS,2017-8636,10/24/17,2050,10/24/17,2050,Riverside Ave / N Prospect St,Closed; Non affiliate cited into court for Criminal DLS
Traffic / DLS,2017-8657,10/25/17,248,10/25/17,248,Williston Rd / Midas Dr,Closed; Non affiliate cited into court for Criminal DLS
Intrusion Alarm,2017-8659,10/25/17,530,10/25/17,530,Southwick,Closed
Agency Assist,2017-8662,10/25/17,1431,10/25/17,1431,Mann Hall,Closed; assist to Burlington Police
Lewd & Lascivious Conduct,2017-8664,10/25/17,1821,10/25/17,1821,Bailey Howe Library,Closed; non affiliate lodged at corrections for 3 counts of Lewd & Lascivious Conduct
Drugs / Recovered Stolen Property / Alcohol Offense,2017-8666,10/25/17,2141,10/25/17,2141,Millis Hall,Closed; report to CSC
Agency Assist,2017-8670,10/25/17,2343,10/25/17,2343,"Roosevelt Highway, Colchester",Closed; assist to Colchester Police
Drugs,2017-8671,10/25/17,2349,10/25/17,2349,Simpson Hall Outside,Closed; report to CSC
Traffic / Attempting to Elude / Gross Negligent Operation / Violation Conditions of Release / Drugs,2017-8674,10/26/17,135,10/26/17,135,North St / N Union St,"Closed; non affiliate cited into court for Attempting to Elude, Gross Negligent Operation, & Violation of Conditions of Release, Poss of Hallucinogens"
Intrusion Alarm,2017-8678,10/26/17,1002,10/26/17,1002,Large Animal Facility,Closed
Vandalism,2017-8680,10/26/17,1103,10/25/17,1900-0000,University Hgts South 2 Parking Lot,Open incident
Fire Alarm,2017-8682,10/26/17,1326,10/26/17,1326,Aiken Hall,Closed
Suspicious Behavior,2017-8683,10/26/17,1512,Unk,Unk,Wright Hall,Closed
Suspicious Activity,2017-8684,10/26/17,1553,10/26/17,1553,Redstone Lofts Outside,Closed
Medical Assist,2017-8685,10/26/17,1649,10/26/17,1649,CCRH,Closed; affiliate transported to UVM MC ER via UVM Rescue
Larceny,2017-8686,10/26/17,1736,Unk,Unk,University Hgts North 1,Open incident
Alarm,2017-8691,10/26/17,2325,10/26/17,2325,Davis Center,Closed
Fire Alarm,2017-8692,10/26/17,2331,10/26/17,2331,McCann Hall,Closed
Motor Vehicle Complaint,2017-8701,10/27/17,143,10/27/17,143,Harris Millis Parking Lot,Closed
Arrest on Warrant / Trespassing,2017-8702,10/27/17,202,10/27/17,202,"Williston Rd, So. Burlington",Closed; non affiliate lodged at corrections on warrant & cited into court for trespassing
Welfare Check,2017-8703,10/27/17,256,10/27/17,256,Bailey Howe & Harris Millis,Closed; affiliate referred to UVM CARES
Citizen Assist,2017-8704,10/27/17,312,10/27/17,312,Wing Davis Wilks,Closed
Agency Assist,2017-8706,10/27/17,756,10/27/17,756,UVM Medical Center Outside,Closed; assist to Burlington Police
Fire Alarm,2017-8707,10/27/17,821,10/27/17,821,Given,Closed
911 Hang Up,2017-8709,10/27/17,1157,10/27/17,1157,PFG Fitness Center,Closed
Property Damage,2017-8712,10/27/17,1553,10/27/17,1130- 1410,PFG Parking Lot,Closed
Agency Assist,2017-8715,10/27/17,2009,10/27/17,2009,Tupper Hall,Closed; assist to So. Burlington Police
Search Warrant,2017-8716,10/27/17,2036,10/27/17,2036,"Gregory Dr, So. Burlington",Closed
Fire Alarm,2017-8718,10/27/17,2103,10/27/17,2103,Mercy Hall,Closed
Motor Vehicle Complaint,2017-8720,10/27/17,2130,10/27/17,2130,Recital Hall Parking Lot,Closed
Arrest on Warrant,2017-8727,10/27/17,2231,10/27/17,2231,"Riverside Ave, Burlington",Closed; non affiliate lodged at corrections on Arrest Warrant
Medical Assist / Intoxication,2017-8730,10/27/17,2300,10/27/17,2300,Jeanne Mance,Closed; non affiliate transported to UVM MC ER via UVM Rescue
Drugs,2017-8732,10/27/17,2323,10/27/17,2323,University Hgts South 2,Closed; report to CSC
Drugs,2017-8733,10/27/17,2335,10/27/17,2335,Mercy Hall,Closed; report to CSC
Drugs,2017-8734,10/27/17,2339,10/27/17,2339,Farrell Hall Parking Lot,Closed; report to CSC
Suspicious Behavior,2017-8735,10/28/17,3,10/28/17,3,Mercy Hall Bus Stop,Closed
Agency Assist,2017-8736,10/28/17,28,10/28/17,28,"University Ter, Burlington",Closed; assist to Burlington Police
Traffic / DUI,2017-8739,10/28/17,48,10/28/17,48,"Pearl St / N Union St, Burlington",Closed; non affiliate cited into court for DUI
Agency Assist / Assault,2017-8740,10/28/17,55,10/28/17,55,"UVM Police Services & Buell St, Burlington",Closed; assist to Burlington Police & report to CSC
Property Damage,2017-8741,10/28/17,56,10/28/17,56,Jeanne Mance,Closed
Alcohol Offense,2017-8742,10/28/17,109,10/28/17,109,Millis Hall,Closed; report to CSC
Motorist Assist,2017-8744,10/28/17,129,10/28/17,129,Main St / S Prospect St,Closed
Welfare Check,2017-8747,10/28/17,141,10/28/17,141,Amphitheater,Closed; subjects located
Drugs,2017-8748,10/28/17,148,10/28/17,148,Wing Hall,Closed; report to CSC
Blue Light Alarm,2017-8750,10/28/17,238,10/28/17,238,Jeanne Mance Outside,Closed
Welfare Check,2017-8752,10/28/17,308,10/28/17,308,University Hgts Outside,Closed; subject located
Suspicious Behavior / Alcohol Offense,2017-8753,10/28/17,437,10/28/17,422,McAuley Hall,Closed; Report to CSC
Drugs,2017-8755,10/28/17,1159,10/28/17,1159,Hamilton Hall,Closed; report to CSC
Citizen Assist,2017-8758,10/28/17,1314,10/28/17,1314,UVM Farm,Closed
Intrusion Alarm,2017-8760,10/28/17,1522,10/28/17,1522,"Training & Compliance Office, Ryan St, Essex",Closed
Fire Alarm,2017-8761,10/28/17,1549,10/28/17,1549,University Hgts South 1,Closed
Unsecured Premise,2017-8763,10/28/17,1903,10/28/17,1903,Coolidge Hall,Closed
Drugs,2017-8767,10/28/17,2029,10/28/17,2029,Hamilton Hall,Closed; non substantiated
Blue Light Alarm,2017-8771,10/28/17,2253,10/28/17,2253,Trinity Campus Cottages Outside,Closed
Vandalism,2017-8772,10/28/17,2255,10/28/17,2255,Wilks Hall,Closed; report to CSC
Ordinance Violation / Alcohol Offense,2017-8773,10/28/17,2258,10/28/17,2258,Colchester Ave,Closed; ordinance ticket issued
Alcohol Offense,2017-8776,10/28/17,2326,10/28/17,2326,Christie Hall,Closed; report to CSC
Suspicious Behavior,2017-8777,10/28/17,2333,10/28/17,2333,S Prospect St,Closed
Drugs,2017-8778,10/28/17,2333,10/28/17,2333,University Hgts South 3,Closed; report to CSC
Motorist Assist,2017-8781,10/28/17,2359,10/28/17,2359,Colchester Ave / University Pl,Closed
Alcohol Offense,2017-8783,10/29/17,8,10/29/17,8,Wheeler House Outside,Closed; report to CSC
Alcohol Offense,2017-8784,10/29/17,26,10/29/17,26,Main St /  S Prospect St,Closed; report to CSC
Blue Light Alarm,2017-8785,10/29/17,27,10/29/17,27,Jeanne Mance Outside,Closed
Alcohol Offense,2017-8786,10/29/17,31,10/29/17,31,S. Prospect St,Closed; report to CSC
Fire Alarm / Drugs,2017-8787,10/29/17,121,10/29/17,121,Tupper Hall,Closed; report to CSC
Suspicious Behavior,2017-8789,10/29/17,150,10/29/17,150,Pearl St / N Prospect St,Closed
Drugs / Alcohol Offense,2017-8790,10/29/17,157,10/29/17,157,Wilks Hall,Closed; report to CSC
Agency Assist / Intoxication,2017-8791,10/29/17,200,10/29/17,200,S Prospect St / Robinson Pkwy,Closed; assist to Burlington Police
Blue Light Alarm,2017-8792,10/29/17,215,10/29/17,215,Jeanne Mance Outside,Closed
Medical Assist,2017-8793,10/29/17,221,10/29/17,221,Wright Hall,Closed
Suspicious Activity / Unsecured Premise,2017-8795,10/29/17,240,10/29/17,240,Mason Hall,Closed
Fire Alarm,2017-8796,10/29/17,257,10/29/17,257,Christie Hall,Closed
Traffic / Driving While Suspended / Drugs,2017-8800,10/29/17,455,10/29/17,455,Williston Rd @ Staples Plaza,Closed; non affiliate cited into court for driving while suspended
Citizen Assist,2017-8801,10/29/17,504,10/29/17,504,Williston Rd @ Staples Plaza,Closed
Medical Assist,2017-8806,10/29/17,1318,10/29/17,1318,Living and Learning,Closed; Transported by BFD Rescue to UVM MC
Simple Assault,2017-8808,10/29/17,1932,10/29/17,30,Harris,Closed; Report to Title IX
Welfare Check / Medical / Drugs,2017-8809,10/29/17,2103,10/29/17,2103,University Heights North,Closed; Transported by UVM Rescue to UVM MC; Report to CSC
Drugs,2017-8812,10/29/17,2252,10/29/17,2252,Coolidge,Closed; Report to CSC
Traffic / DLS,2017-8813,10/29/17,2327,10/29/17,2327,E Allen St / Main St,Closed; non affiliate cited into court for Criminal DLS
Fire Alarm,2017-8814,10/30/17,241,10/30/17,241,Harris Millis,Closed
Fire Alarm,2017-8815,10/30/17,345,10/30/17,345,Fleming,Closed
Citizen Assist,2017-8816,10/30/17,433,10/30/17,433,61 Summit St,Closed
Property Damage,2017-8817,10/30/17,515,10/30/17,515,MSH Outside,Closed
ATM Alarm,2017-8818,10/30/17,731,10/30/17,731,University Health Center,Closed
Agency Assist,2017-8821,10/30/17,1035,10/30/17,1035,Colchester Ave,Closed; assist to Burlington Police
Citizen Assist,2017-8825,10/30/17,1318,10/30/17,1318,Davis Center,Closed
Elevator Alarm,2017-8826,10/30/17,1446,10/30/17,1446,Living & Learning,Closed
Fire Alarm,2017-8827,10/30/17,1552,10/30/17,1552,Living & Learning,Closed
Anonymous Late Reported Sexual Assault,2017-8841,10/30/17,2340,10/28-29/2017,Unk,Unknown Off Campus Location,Closed; referred to Title IX Coordinator
Traffic / DUI,2017-8844,10/31/17,12,10/31/17,12,Colchester Ave / University Pl,Closed; non affiliate cited into court DUI
Medical Assist / Drugs,2017-8849,10/31/17,135,10/31/17,135,Christie Hall,Closed; affiliate transported to UVM MC ER via UVM Rescue & report to CSC
Medical Assist,2017-8859,10/31/17,847,10/31/17,847,1 S Prospect St,Closed; UVM Rescue transported to UVM MC
Animal Problem,2017-8860,10/31/17,901,10/31/17,901,Gutterson Garage,Closed
Citizen Assist,2017-8861,10/31/17,935,10/31/17,935,Davis Center,Closed
Suspicious Event,2017-8862,10/31/17,1230,10/31/17,1230,284 East Ave,Closed
Vandalism,2017-8864,10/31/17,1448,Unk,Unk,439 College St,Open
Motorist Assist,2017-8866,10/31/17,1755,10/31/17,1755,University Rd / Davis Rd,Closed
Drugs,2017-8873,10/31/17,2140,10/31/17,2140,University Heights North Outside,Closed; Unable to locate
Alcohol Offense / Recovered Stolen Property,2017-8876,10/31/17,2212,10/31/17,2212,Millis,Closed; Report to CSC
Drugs,2017-8880,10/31/17,2244,10/31/17,2244,Wilks,Closed; Report to CSC
Traffic / Drugs,2017-8881,10/31/17,2311,10/31/17,2311,861 Williston Rd,Closed; Ticket issued
