Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist,2013-1862,2/27/13,1233,2/27/13,1233,Waterman,Closed; UVM Rescue transported to FAHC
Fire Alarm,2013-1863,2/27/13,1240,2/27/13,1240,University Heights South 3,Closed
Vandalism,2013-1865,2/27/13,1733,02/23-02/27/2013,Unk,Jeffords,Open
Drugs / Alcohol Offense,2013-1866,2/27/13,2320,2/27/13,2320,Wright,Closed; Report to CSES
Trespass,2013-1893,2/28/13,1157,2/28/13,1157,Williams,Closed
Civil Dispute,2013-1899,2/28/13,1505,2/27/13,1200,500 S Prospect St,Closed
Motorist Assist,2013-1902,2/28/13,1621,2/28/13,1621,111 Colchester Av,Closed
Agency Assist,2013-1903,2/28/13,1629,2/28/13,1629,Shelburne Rd / Holmes Rd,Closed
Accident,2013-1904,2/28/13,1647,2/28/13,1647,97 Spear St Lot,Closed
Motorist Assist,2013-1905,2/28/13,1736,2/28/13,1736,Carrigan Dr / Beaumont Av,Closed
Agency Assist,2013-1907,2/28/13,1916,2/28/13,1916,Chittenden,Closed
Drugs,2013-1908,2/28/13,1952,2/28/13,1952,Living and Learning,Closed
Drugs,2013-1912,2/28/13,2332,2/28/13,2332,Christie,Closed; Report to CSES
Noise,2013-1915,2/28/13,2351,2/28/13,2351,500 S Prospect St 7-46,Closed; Warning Issued
