Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Drugs,2016-6645,9/21/16,1916,9/21/16,1916,Richardson Hall,Closed
Fire Alarm,2016-6647,9/21/16,2016,9/21/16,2016,Mason Simpson Hamilton,Closed
Citizen Assist,2016-6649,9/21/16,2118,9/21/16,2118,Trinity Cottages,Closed
Citizen Assist,2016-6650,9/21/16,2138,9/21/16,2138,Trinity Cottages,Closed
Drugs,2016-6651,9/21/16,2205,9/21/16,2205,Jeanne Mance Parking Lot,Closed; non substantiated
Unsecured Premise,2016-6654,9/21/16,2357,9/21/16,2357,Perkins Building,Closed
Unsecured Premise,2016-6660,9/22/16,324,9/22/16,324,Williams Hall,Closed
Intrusion Alarm,2016-6662,9/22/16,947,9/22/16,947,Large Animal Facility,Closed
Citizen Assist,2016-6665,9/22/16,1003,9/22/16,1003,Davis Center Outside,Closed
Accident - Property Damage,2016-6666,9/22/16,1026,9/21/16,Unk,Trinity Campus Parking Lot,Closed
Suspicious Event,2016-6668,9/22/16,1213,9/22/16,1213,Converse Hall Outside,Closed
Motor Vehicle Complaint,2016-6670,9/22/16,1545,9/22/16,1545,University Pl @ Royal Tyler Theatre,Closed
Intrusion Alarm,2016-6673,9/22/16,1909,9/22/16,1909,Waterman,Closed
Medical Assist,2016-6676,9/22/16,1947,9/22/16,1947,Wing Hall,Closed; affiliate referred to UVM Medical Center via UVM Rescue
Unsecured Premise,2016-6677,9/22/16,1952,9/22/16,1952,Mason Simpson Hamilton,Closed
Larceny,2016-6678,9/22/16,2007,9/22/16,Unk,PFG Parking Lot,Open incident
Drugs,2016-6681,9/22/16,2038,9/22/16,2038,Tupper Hall,Closed; report to CSC
Drugs,2016-6682,9/22/16,2047,9/22/16,2047,Marsh Austin Tupper Outside,Closed; report to CSC
Motor Vehicle Complaint,2016-6684,9/22/16,2108,9/22/16,2108,Living & Learning,Closed
Agency Assist,2016-6692,9/22/16,2307,9/22/16,2307,East Ave / University Rd,Closed; assist to Burlington Police
Traffic / DUI,2016-6700,9/23/16,214,9/23/16,214,"Dorset St / San Remo Dr, S. Burlington",Closed; subject cited into court for DUI
Agency Assist,2016-6701,9/23/16,321,9/23/16,321,Willard St / Loomis St,Closed; assist to Burlington Police
Motorist Assist,2016-6702,9/23/16,707,9/23/16,707,Carrigan Dr / Beaumont Ave,Closed
Vandalism,2016-6705,9/23/16,911,9/23/16,911,1 S Prospect St,Open
Sexual Assault,2016-6710,9/23/16,1058,9/23/16,1058,146 S Williams St,Closed; Refered to CUSI
Agency Assist,2016-6714,9/23/16,1327,9/23/16,1327,284 East Ave,Closed; Assist to Green Mountain CISM
Medical Assist,2016-6716,9/23/16,1649,9/23/16,1649,1 S Prospect St,Closed; UVM Rescue transported to UVM MC
Citizen Assist,2016-6717,9/23/16,1800,9/23/16,1800,284 East Ave,Open
Drugs,2016-6722,9/23/16,2229,9/23/16,2229,Ampitheater,Closed; Unable to locate
Drugs / Alcohol Offense,2016-6727,9/23/16,2339,9/23/16,2339,633 Main St,Closed; Report to CSC
Drugs,2016-6729,9/24/16,47,9/24/16,47,Living and Learning,Closed; Unable to locate
Drugs / Alcohol Offense,2016-6730,9/24/16,106,9/24/16,106,Hunt,Closed; Report to CSC
Vandalism,2016-6731,9/24/16,117,Unk,Unk,Jeanne Mance,Open
Suspicious Vehicle,2016-6734,9/24/16,211,9/24/16,211,Centennial Field,Closed
Fire Alarm,2016-6737,9/24/16,246,9/24/16,246,Wing,Closed
Intoxication,2016-6738,9/24/16,300,9/24/16,300,Harris,Closed; UVM Rescue transported to UVM MC
Medical Assist,2016-6743,9/24/16,911,9/24/16,911,Living & Learning,Closed; affiliate referred to UVM Rescue
Agency Assist,2016-6747,9/24/16,1247,9/24/16,1247,Given Parking Lot,Closed; assist to Shelburne Police & Rescue
Citizen Assist,2016-6748,9/24/16,1257,9/24/16,1257,"Follett St / W. Canal St, Winooski",Closed
Medical Assist,2016-6750,9/24/16,1314,9/24/16,1314,UVM Rugby Field,Closed; referred to UVM Rescue
Accident - Leaving the Scene,2016-6751,9/24/16,1504,9/24/16,1345-1500,PFG Parking Lot,Closed
Agency Assist / Burglary Alarm,2016-6752,9/24/16,1535,9/24/16,1535,"Spruce St, Burlington",Closed; assist to Burlington Police
Medical Assist,2016-6753,9/24/16,1630,9/24/16,1630,Virtue Field,Closed; non affiliate referred to UVM Rescue
Citizen Assist,2016-6754,9/24/16,1742,9/24/16,1742,Fleming,Closed
Traffic / DUI,2016-6760,9/24/16,2150,9/24/16,2150,S Prospect St  / Cliff St,Closed; affiliate cited into court for DUI & report to CSC
Welfare Check,2016-6763,9/24/16,2225,9/24/16,2225,Old Mill & Centennial Field,Closed; subject located
Agency Assist,2016-6766,9/24/16,2246,9/24/16,2246,Williston Rd,Closed; assist to S. Burlington Police
Fire Alarm,2016-6767,9/24/16,2255,9/24/16,2255,University Hgts North 2,Closed; report to CSC
Alcohol Offense,2016-6769,9/24/16,2313,9/24/16,2313,Living & Learning,Closed; report to CSC
Alcohol / Drug Offense,2016-6771,9/24/16,2342,9/24/16,2342,Main St / S Prospect St,"Closed; alcohol, marijuana, & fake license tickets issued to non affiliate"
Alcohol Offense,2016-6773,9/25/16,28,9/25/16,28,S Prospect St @ Admissions,Closed; report to CSC
Traffic / DUI,2016-6774,9/25/16,36,9/25/16,36,Main St / Summit St,Closed; affiliate cited into court for DUI & report to CSC
Noise,2016-6776,9/25/16,107,9/25/16,107,Redstone Apts,Closed noise warning issued
Unsecured Premise,2016-6779,9/25/16,151,9/25/16,151,Living & Learning,Closed
Larceny,2016-6785,9/25/16,853,9/25/16,0330-0853,Davis Center Outside,Closed; Report to CSC
Intrusion Alarm,2016-6790,9/25/16,1736,9/25/16,1736,Blundell,Closed
Agency Assist,2016-6800,9/26/16,302,9/26/16,302,"30 Main St, Winooski",Closed; Assist to WPD
Intrusion Alarm,2016-6801,9/26/16,601,9/26/16,601,Large Animal Facility,Closed
Medical Assist,2016-6804,9/26/16,912,9/26/16,912,Redstone Hall,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Agency Assist / Lewd & Lascivious Conduct,2016-6812,9/26/16,1114,9/26/16,1114,East Ave / Main St & Main St / S Prospect St,Closed; assist to Burlington Police with locating & arresting a non affiliate for Lewd & Lascivious Conduct
Blue Light Alarm,2016-6813,9/26/16,1548,9/26/16,1548,Jacobs House,Closed
Intrusion Alarm,2016-6815,9/26/16,1714,9/26/16,1714,University Health Center,Closed
Citizen Assist,2016-6816,9/26/16,1747,9/26/16,1747,Parking Garage,Closed
Medical Assist / Drugs,2016-6817,9/26/16,1817,9/26/16,1817,Harris Hall,Closed; affiliate referred to UVM Rescue & UVM Medical Center ER; report to CSC
Agency Assist,2016-6820,9/26/16,1945,9/26/16,1945,"River St, Winooski",Closed; assist to Winooski Police
Citizen Assist,2016-6824,9/26/16,2339,9/26/16,2339,Hunt Hall Outside,Closed
Agency Assist,2016-6828,9/27/16,217,9/27/16,217,Main St / University Hgts,Closed; assist to Burlington Police
Suspicious Behavior,2016-6833,9/27/16,1202,9/23/16,2245,Davis Center,Closed
Animal Problem,2016-6834,9/27/16,1212,9/27/16,1212,Jeffords Hall Parking Lot,Closed
Fire Alarm / Drugs,2016-6835,9/27/16,1430,9/27/16,1430,University Hgts South 3,Closed; report to CSC
Drugs,2016-6837,9/27/16,1437,9/27/16,1437,Wing Hall,Closed; non substantiated
Fire Alarm,2016-6842,9/27/16,1846,9/27/16,1846,Trinity Cottages,Closed
Medical Assist,2016-6843,9/27/16,2059,9/27/16,2059,Mercy Hall,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Drugs,2016-6845,9/27/16,2130,9/27/16,2130,Amphitheater,Closed
Accident - Property Damage,2016-6846,9/27/16,2205,9/27/16,2205,Harris Millis Parking Lot,Closed
Medical Assist,2016-6850,9/28/16,138,9/28/16,138,Millis Hall,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Unsecured Premise / Trespassing,2016-6852,9/28/16,154,9/28/16,154,Old Mill,Closed; non affiliate escorted out of the building
Suspicious Behavior,2016-6861,9/28/16,1714,9/26/16,Unk,Wing Davis Wilks,Closed
Suspicious Activity,2016-6866,9/28/16,2054,9/28/16,2054,East Commuter Parking Lot,Closed
Drugs,2016-6872,9/28/16,2307,9/28/16,2307,Amphitheater,Closed; report to CSC
Suspicious Vehicle,2016-6876,9/28/16,2352,9/28/16,2352,East Commuter Parking Lot,Closed
Lost & Found / Drugs,2016-6878,9/29/16,113,9/29/16,113,Living & Learning,Closed; report to CSC
Blue Light Alarm,2016-6879,9/29/16,153,9/29/16,153,Colchester Ave,Closed
Citizen Assist,2016-6881,9/29/16,611,9/29/16,611,Waterman,Closed
Larceny,2016-6882,9/29/16,721,09/28-29/2016,1930-0700,Jeanne Mance Bike Rack,Open incident
Larceny,2016-6886,9/29/16,1143,9/29/16,0030-0930,Tupper Hall Bike Rack,Open incident
Panic Alarm,2016-6887,9/29/16,1151,9/29/16,1151,Waterman,Closed
Welfare Check,2016-6889,9/29/16,1526,9/29/16,1526,Living & Learning Outside,Closed; Unable to locate
Blue Light Alarm,2016-6890,9/29/16,1601,9/29/16,1601,Jacobs House,Closed
Blue Light Alarm,2016-6893,9/29/16,1710,9/29/16,1710,Ira Allen School,Closed
Noise,2016-6901,9/30/16,0,9/30/16,0,Redstone Apts,Closed; non substantiated
Intoxication,2016-6905,9/30/16,110,9/30/16,110,Millis Hall,Closed; affiliate referred to ACT 1 & Corrections for Detox; report to CSC
Alarm,2016-6906,9/30/16,523,9/30/16,523,Waterman Parking Lot,Closed; Unsubstantiated
Fire Alarm,2016-6909,9/30/16,812,9/30/16,812,Rowell,Closed
Property Damage,2016-6915,9/30/16,1148,9/30/16,1100-1145,Living and Learning Loading Dock,Closed
Fraud,2016-6919,9/30/16,1447,09/12-16-2016,Unk,284 East Ave,Open
Welfare Check,2016-6920,9/30/16,1618,9/30/16,1618,Sheraton,Closed
Alcohol Offense,2016-6927,9/30/16,2135,9/30/16,2135,Amiptheater,Closed; Report to CSC
Suspicious Event,2016-6931,9/30/16,2232,9/30/16,2232,WDW,Open
Motor Vehicle Complaint,2016-6932,9/30/16,2233,9/30/16,2233,Catholic Center,Closed
Drugs,2016-6936,9/30/16,2318,9/30/16,2318,Redstone Lofts,Closed; Report to CSC
Drugs,2016-6937,9/30/16,2319,9/30/16,2319,Simpson,Closed; Report to CSC
Alcohol Offense,2016-6938,9/30/16,2327,9/30/16,2327,WDW,Closed; Report to CSC
Alcohol Offense,2016-6939,9/30/16,2343,9/30/16,2343,"91 N Winooski Ave, Burlington",Closed; Report to CSC
