Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Drugs,2014-1493,2/28/14,115,2/28/14,115,Marsh Hall,Closed; unfounded
Accident,2014-1494,2/28/14,820,2/28/14,820,Redstone Lofts,Closed
Fire Alarm,2014-1496,2/28/14,838,2/28/14,838,Blasberg Farm,Closed
Alarm,2014-1497,2/28/14,920,2/28/14,920,"Technology Park, S. Burlington",Closed
Citizen Assist,2014-1498,2/28/14,929,2/28/14,929,Harris Millis,Closed
Missing Person,2014-1501,2/28/14,1100,Feb-14,Unk,UVM Campus,Closed
Drugs,2014-1502,2/28/14,1345,Unk,Unk,Tupper Hall,Open incident
Mental Health Issue,2014-1503,2/28/14,1401,2/28/14,1401,Given,Closed; unfounded
Suspicious Behavior,2014-1504,2/28/14,1530,2/28/14,1430,Converse Hall,Closed
Larceny,2014-1506,2/28/14,1614,2/25/14,Unk,Redstone Apts Laundry Room,Open incident
Larceny,2014-1508,2/28/14,1913,2/28/14,Unk,Living & Learning,Open incident
Drugs,2014-1509,2/28/14,1923,2/28/14,1923,Converse Hall,Closed; unfounded
Drugs,2014-1511,2/28/14,2115,2/28/14,2115,Hamilton Hall,Closed; report to CSES
