Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist,2016-7602,10/23/16,654,10/23/16,654,Redstone Lofts,Closed; UVM Rescue transported to UVM MC
Medical Assist,2016-7603,10/23/16,836,10/23/16,836,Harris,Closed; UVM Rescue transported to UVM MC
Intrusion Alarm,2016-7608,10/23/16,1216,10/23/16,1216,Nolan House,Closed
Suspicious Person,2016-7609,10/23/16,1353,10/23/16,1353,Jeffords Lot,Closed; Unable to Locate
Drugs / Alcohol Offense / University Policy Violation,2016-7618,10/23/16,1641,10/23/16,1641,Wilks,Closed; Report to CSC
Motor Vehicle Complaint,2016-7619,10/23/16,2236,10/23/16,2236,University Heights Lot,Closed
Burglary,2016-7623,10/24/16,604,10/24/16,604,University Heights South 3,Open
Intrusion Alarm,2016-7624,10/24/16,718,10/24/16,718,Southwick,Closed
Intrusion Alarm,2016-7626,10/24/16,1237,10/24/16,1237,Living and Learning,Closed
Agency Assist / Larceny,2016-7629,10/24/16,1546,10/24/16,1546,284 East Ave / Colchester VT,Closed; Assist to CPD
Drugs / Alcohol Offense,2016-7643,10/24/16,2346,10/24/16,2346,Wilks,Closed; Report to CSC
Drugs,2016-7644,10/25/16,43,10/25/16,43,Wing,Closed; Report to CSC
Agency Assist,2016-7647,10/25/16,122,10/25/16,122,Williston Rd / Patchen Rd,Closed; Assist to SBPD
Intrusion Alarm,2016-7652,10/25/16,539,10/25/16,539,"321 Ryan St, Essex",Closed
Burglary,2016-7658,10/25/16,1616,10/25/16,300,University Heights South,Open
Threats / Harassment,2016-7659,10/25/16,1655,10/22-23/2016,Unk,Living and Learning,Closed; Non affiliate trespassed from campus
Welfare Check,2016-7660,10/25/16,1737,10/25/16,1737,Wright,Closed; Transport to UVM MC
Intrusion Alarm,2016-7662,10/25/16,1815,10/25/16,1815,1 S Prospect St,Closed
Fire Alarm,2016-7663,10/25/16,1907,10/25/16,1907,Wright,Closed
Suspicious Event,2016-7664,10/25/16,2206,10/25/16,2206,Trinity Campus,Closed; Not substantiated
Fire Alarm,2016-7665,10/25/16,2236,10/25/16,2236,Hunt,Closed
Medical Assist,2016-7669,10/26/16,1047,10/26/16,1047,Jeffords Hall,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue
Burglary,2016-7672,10/26/16,1346,10/26/16,0645-1000,Harris Hall,Open incident
Theft Of Service,2016-7674,10/26/16,1438,10/26/16,1438,John Dewey Hall Parking Lot,Closed; report to CSC
Drugs,2016-7675,10/26/16,1448,10/26/16,1448,Living & Learning,Closed; report to CSC
Suspicious Odor,2016-7680,10/26/16,2048,10/26/16,2048,Millis Hall,Closed
Medical Assist,2016-7682,10/27/16,22,10/27/16,22,Wright Hall,Closed; affiliate referred to UVM Rescue
Citizen Assist,2016-7684,10/27/16,206,10/27/16,206,Training & Compliance Office,Closed
Larceny / Recovered Stolen Property,2016-7685,10/27/16,426,10/27/16,426,Wing Hall Parking Lot,"Closed; non affiliate located, referred to alternative justice & trespassed from UVM Campus for six months"
Anonymous Reported Sexual Assault,2016-7692,10/27/16,1351,Aug-16,Unk,Off Campus Location,Closed; referred to Title IX Coordinator
Citizen Assist,2016-7693,10/27/16,1415,10/27/16,1415,Cook,Closed
Motorist Assist,2016-7701,10/28/16,57,10/28/16,57,UVM Parking Garage,Closed
Drugs,2016-7703,10/28/16,154,10/28/16,154,Wilks Hall,Closed; report to CSC
Medical Assist / Alcohol Offense,2016-7704,10/28/16,212,10/28/16,212,Marsh Hall,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue & Report to CSC
Fire Alarm,2016-7711,10/28/16,1424,10/28/16,1424,Given,Closed
Drugs,2016-7713,10/28/16,1715,10/28/16,1715,Slade Hall Outside,Closed; report to CSC
Elevator Alarm,2016-7714,10/28/16,1807,10/28/16,1807,University Hgts South 1,Closed
Fire Alarm,2016-7716,10/28/16,1838,10/28/16,1838,Wilks Hall,Closed
Accident / Alcohol Offense,2016-7717,10/28/16,1840,10/28/16,1840,PFG Parking Lot,Closed; tickets issued for open containers & report to CSC
Motorist Assist,2016-7720,10/28/16,2118,10/28/16,2118,PFG Parking Garage,Closed
Drugs,2016-7726,10/28/16,2236,10/28/16,2236,Wilks Hall,Closed; report to CSC
Alcohol Offense,2016-7727,10/28/16,2304,10/28/16,2304,Wing Hall,Closed; report to CSC
Alcohol Offense,2016-7728,10/28/16,2326,10/28/16,2326,Mercy Hall,Closed; report to CSC
Agency Assist,2016-7729,10/28/16,2331,10/28/16,2331,Spear St / Quarry Hill Rd,Closed; assist to So. Burlington Police
Suspicious Activity,2016-7732,10/28/16,2351,10/28/16,2351,S Prospect St / Pearl St,Closed
Medical Assist / Intoxication,2016-7733,10/28/16,2358,10/28/16,2358,University Hgts North 2,Closed; affiliate transported to UVM Medical Center ER Via UVM Rescue & detoxed at ACT 1; report to CSC
Suspicious Activity,2016-7735,10/29/16,28,10/29/16,28,Mercy Hall,Closed
Agency Assist,2016-7737,10/29/16,44,10/29/16,44,UVM Police Services,Closed; assist to UVM Medical Center
Alcohol Offense,2016-7738,10/29/16,101,10/29/16,101,Main St / University Hgts,Closed; report to CSC
Medical Assist / Alcohol Offense,2016-7740,10/29/16,120,10/29/16,120,Converse Hall,Closed; affiliate referred to UVM Rescue & report to CSC
Alarm,2016-7741,10/29/16,125,10/29/16,125,Tupper Hall,Closed
Alcohol Offense / Ordinance Violation,2016-7747,10/29/16,239,10/29/16,239,Main St / University Hgts,Closed; report to CSC
Missing Person Located,2016-7748,10/29/16,256,10/29/16,256,Main St / University Hgts,Closed
Medical Assist,2016-7750,10/29/16,420,10/29/16,420,Mercy Hall,Closed; affiliate transported to UVM Medical Center ER via UVM rescue
Domestic Disturbance,2016-7751,10/29/16,428,10/29/16,428,Coolidge Hall,Closed; referred to Title IX coordinator
Accident - Property Damage,2016-7769,10/29/16,2225,10/29/16,2225,"Williston Rd @ Staples Plaza, So. Burlington",Closed
Suspicious Behavior,2016-7771,10/29/16,2248,10/29/16,2248,Christie Hall Parking Lot,Closed
Citizen Assist,2016-7773,10/29/16,2302,10/29/16,2302,University Hgts South 1,Closed
Drugs,2016-7777,10/29/16,2320,10/29/16,2320,Amphitheater,Closed; report to CSC
Medical Assist / Intoxication,2016-7782,10/29/16,2335,10/29/16,2335,University Heights Outside,Closed; affiliate transferred to UVM Medical Center via UVM Rescue & ACT 1 for Detox; report to CSC
Medical Assist / Intoxication,2016-7786,10/30/16,49,10/30/16,49,Spear St / PFG Rd,Closed; affiliate transferred to UVM Medical Center via UVM Rescue & ACT 1 for Detox; report to CSC
Noise / Alcohol Offense,2016-7787,10/30/16,58,10/30/16,58,"Spear St, So. Burlington",Closed; report to CSC
Alcohol Offense,2016-7788,10/30/16,59,10/30/16,59,Spear St / East Ter.,Closed; report to CSC
Medical Assist,2016-7789,10/30/16,115,10/30/16,115,Jeanne Mance,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue
Welfare Check,2016-7790,10/30/16,122,10/30/16,122,Redstone Hall Outside,Closed; non substantiated
Alcohol Offense,2016-7791,10/30/16,126,10/30/16,126,Wing Hall,Closed; report to CSC
Drugs,2016-7792,10/30/16,142,10/30/16,142,Living & Learning,Closed; report to CSC
Medical Assist / Alcohol Offense,2016-7793,10/30/16,144,10/30/16,144,Jeanne Mance,Closed; referred to UVM Rescue & report to CSC
Suspicious Behavior,2016-7794,10/30/16,149,10/30/16,149,Trinity Campus,Closed
Medical Assist / Intoxication,2016-7795,10/30/16,204,10/30/16,204,Harris Hall,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue & report to CSC
Medical Assist / Alcohol Offense,2016-7796,10/30/16,210,10/30/16,210,Harris Millis,Closed; affiliate referred to UVM Rescue & report to CSC
Agency Assist / Drugs,2016-7797,10/30/16,235,10/30/16,235,"Spear St, So. Burlington",Closed; assist to So. Burlington Police & report to CSC
Suspicious Vehicle,2016-7798,10/30/16,242,10/30/16,242,Harris Millis Parking Lot,Closed
Suspicious Behavior,2016-7799,10/30/16,256,10/30/16,226,University Heights Outside,Closed
Traffic / DUI,2016-7801,10/30/16,346,10/30/16,346,Williston Rd / I89 On Ramp,Closed; non affiliate cited into court for DUI
Fire Alarm,2016-7802,10/30/16,431,10/30/16,431,Redstone Lofts,Closed
Burglary,2016-7808,10/30/16,1326,10/30/16,0300-0400,Coolidge,Open
Welfare Check,2016-7809,10/30/16,1419,10/30/16,1419,Wilks,Closed; Referred to Res Life; Report to CARES
911 Hang Up,2016-7810,10/30/16,1457,10/30/16,1457,Redstone Campus,Closed; Unable to Locate
Medical Assist,2016-7811,10/30/16,1603,10/30/16,1603,Ice Rink,Closed; UVM Rescue transported to UVM MC
Agency Assist / Domestic,2016-7812,10/30/16,1640,10/30/16,1640,"155 Dorset St, S Burlington",Closed; Assist to SBPD
Agency Assist,2016-7814,10/30/16,2020,10/30/16,2020,Wing,Closed; Assist to SBPD
Drugs,2016-7815,10/30/16,2317,10/30/16,2317,Living and Learning,Closed; Report to CSC
Welfare Check,2016-7818,10/31/16,7,10/31/16,7,Jeanne Mance,Closed; Report to CARES
Agency Assist / Blue Light Alarm,2016-7828,10/31/16,917,10/31/16,917,Dewey,Closed; Assist to BPD
Citizen Assist,2016-7832,10/31/16,1048,10/31/16,1048,Dewey,Closed
Medical Assist,2016-7835,10/31/16,1231,10/31/16,1231,Williston Rd / I89 Overpass,Closed; UVM Rescue transported to UVM MC
Fire Alarm / Drugs / Tampering with Fire Devices,2016-7839,10/31/16,1629,10/31/16,1629,University Heights North 1,Closed; Report to CSC
Fire Alarm,2016-7840,10/31/16,1635,10/31/16,1635,Waterman,Closed
Medical Assist / Drugs,2016-7844,10/31/16,2054,10/31/16,2054,Jeanne Mance,Closed; UVM Rescue transported to UVM MC; Report to CSC
Drugs,2016-7846,10/31/16,2222,10/31/16,2222,Amiptheater,Closed; Unable to Locate
