Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Agency Assist / Intrusion Alarm,2017-1589,2/27/17,157,2/27/17,157,861 Williston Rd,Closed
Intrusion Alarm,2017-1591,2/27/17,227,2/27/17,227,460 S Prospect St,Closed
Vandalism - Graffiti,2017-1593,2/27/16,714,02/26-27/2016,Unk,IMF Lot,Open
Medical Assist,2017-1598,2/27/16,1035,2/27/16,1035,Davis,Closed; SB Rescue transported to UVM MC
Citizen Assist,2017-1599,2/27/16,1135,2/27/16,1135,Davis Center,Closed
Fire Alarm,2017-1601,2/27/16,1422,2/27/16,1422,Hamilton,Closed
Sexual Assault,2017-1602,2/27/16,1439,2/25/16,Unk,Redstone Campus,Closed; Referred to Title IX
Motorist Assist,2017-1605,2/27/16,1732,2/27/16,1732,IMF Lot,Closed
Medical Assist,2017-1606,2/27/17,1948,2/27/17,1948,Davis,Closed; UVM Rescue transported to UVM MC
Fire Alarm,2017-1614,2/27/17,2329,2/27/17,2329,MAT,Closed
Vandalism - Graffiti,2017-1622,2/28/17,754,Unk,Unk,1 S Prospect St,Open
Motorist Assist,2017-1624,2/28/17,1212,2/28/17,1212,East Ave / Catamount Dr,Closed
Agency Assist,2017-1627,2/28/17,1503,2/28/17,1503,284 East Ave,Closed; Assist to Liquor Control
Welfare Check,2017-1628,2/28/17,1551,2/28/17,1551,Mason,Closed; Referred to Res Life
Vandalism - Graffiti,2017-1630,2/28/17,1620,Unk,Unk,University Pl / Colchester Ave,Open
Welfare Check,2017-1639,2/28/17,2130,2/28/17,2130,Simpson,Closed; Nothing found
Unsecure Premise,2017-1640,2/28/17,2140,2/28/17,2140,Centennial Field Gate,Closed
