Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Alcohol Offense,2013-9560,11/23/13,50,11/23/13,50,Bradley St / Hungeford Terr.,Closed; subject cited for underage possession of alcohol
Motorist Assist,2013-9561,11/23/13,55,11/23/13,55,East Ave / Bilodeau Ct,Closed
Motorist Assist,2013-9564,11/23/13,228,11/23/13,228,Williston Rd / I89,Closed
Citizen Assist,2013-9565,11/23/13,941,11/23/13,941,Mason Hall,Closed
Agency Assist,2013-9567,11/23/13,1058,11/23/13,1058,University Health Center,Closed
Agency Assist,2013-9569,11/23/13,1638,11/23/13,1638,Williston Rd,Closed
Motorist Assist,2013-9571,11/23/13,1842,11/23/13,1842,Main St / East Ave,Closed
Motorist Assist,2013-9572,11/23/13,1901,11/23/13,1901,Main St / University Pl,Closed
Motorist Assist,2013-9573,11/23/13,1902,11/23/13,1902,PFG Parking Lot,Closed
Agency Assist,2013-9574,11/23/13,2123,11/23/13,2123,"Main St, Winooski",Closed
Agency Assist,2013-9575,11/23/13,2351,11/23/13,2351,284 East Ave,Closed
Intrusion Alarm,2013-9577,11/24/13,706,11/24/13,706,University Health Center,Closed
Fire Alarm,2013-9582,11/24/13,2317,11/24/13,2317,16 Colchester Ave.,Closed
Intrusion Alarm,2013-9583,11/25/13,200,11/25/13,200,Fleming,Closed
Mental Health Issue,2013-9584,11/25/13,920,11/25/13,920,Bailey Howe,Closed subject trespassed from UVM Campus
Panic Alarm,2013-9590,11/25/13,1348,11/25/13,1348,Bailey Howe,Closed Accidental
Intrusion Alarm,2013-9591,11/25/13,1730,11/25/13,1730,460 S Prospect St,Closed
Intrusion Alarm,2013-9592,11/25/13,1805,11/25/13,1805,460 S Prospect St,Closed
Suspicious Behavior,2013-9593,11/25/13,1841,11/25/13,1841,Moulton Winder Field,Closed
Assist Motorist,2013-9595,11/25/13,2238,11/25/13,2238,Williston Rd / Dorset St  S Burlington,Closed
Vandalism Graffiti,2013-9599,11/26/13,744,11/26/13,744,284 East Ave,Closed
Medical,2013-9602,11/26/13,907,11/26/13,907,UHC,Closed one transported to FAHC
Fire Alarm,2013-9603,11/26/13,936,11/26/13,936,Dana Medical,Closed
Fire Alarm,2013-9604,11/26/13,1222,11/26/13,1222,Cottages 258,Closed
Larceny,2013-9606,11/26/13,1336,11/26/13,1336,Training and Compliance,Open
Suspicious Behavior,2013-9614,11/27/13,1027,11/27/13,1027,Cottages,Closed
Disturbance,2013-9616,11/27/13,1056,11/27/13,1056,Nicholson House Bus Stop,Closed
Welfare Check,2013-9617,11/27/13,1149,11/27/13,1149,Police Services / Pearl St Burlington,Closed
Fire Alarm,2013-9632,11/28/13,1130,11/28/13,1130,Central Heating Plant,Closed
Blue Light Alarm,2013-9634,11/28/13,2232,11/28/13,2232,South 1,Closed
Intrusion Alarm,2013-9641,11/29/13,746,11/29/13,746,University Health Center,Closed
ATM Alarm,2013-9643,11/29/13,1017,11/29/13,1017,Davis Center,Closed
Property Damage,2013-9651,11/29/13,1754,11/29/13,1754,IMF Building Parking Lot,Closed
Drugs/Alcohol Offense,2013-9660,11/29/13,2327,11/29/13,2327,Main St / S Prospect St,Closed; Alternative justice paperwork & alcohol ticket  issued
Citizen Assist,2013-9665,11/30/13,29,11/30/13,29,S Prospect St / Main St,Closed
Agency Assist,2013-9667,11/30/13,135,11/30/13,135,"College Parkway / Limekiln Rd, Colchester",Closed
DUI,2013-9672,11/30/13,330,11/30/13,330,I89 NB Exit 14,Closed; subject cited for DUI
Intrusion Alarm,2013-9677,11/30/13,1721,11/30/13,1721,460 S Prospect St,Closed
