Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Suspicious Behavior,2015-6908,10/29/15,2115,10/29/15,2115,Harris Millis Amphitheater,Closed; non substantiated
Suspicious Behavior,2015-6909,10/29/15,2135,10/29/15,2135,Waterman,Closed; non substantiated
Suspicious Behavior,2015-6912,10/29/15,2221,10/29/15,2221,"Williston Rd, S. Burlington",Closed
Suspicious Behavior,2015-6914,10/29/15,2312,10/29/15,2312,Redstone Apts Outside,Closed; non substantiated
Drugs,2015-6915,10/29/15,2322,10/29/15,2322,Davis Hall,Closed; report to CSES
Alcohol Offense / City Ordinance Violation,2015-6916,10/29/15,2325,10/29/15,2325,"Isham St, Burlington",Closed; ticket issued & report to CSES
Alcohol Offense / City Ordinance Violation,2015-6919,10/30/15,12,10/30/15,12,"South Union St, Burlington",Closed; ticket issued & report to CSES
Alcohol Offense / City Ordinance Violation,2015-6922,10/30/15,123,10/30/15,123,"S Union St / Buell St, Burlington",Closed; ticket issued & report to CSES
Alcohol Offense / City Ordinance Violation,2015-6923,10/30/15,253,10/30/15,36,"N Union St, Burlington",Closed; ticket issued & report to CSES
Medical Assist,2015-6924,10/30/15,640,10/30/15,640,University Hgts South 2,Closed; referred to UVM Medical Center via UVM Rescue
Panic Alarm,2015-6931,10/30/15,946,10/30/15,946,UVM Student Health Services,Closed
Accident - Property Damage,2015-6933,10/30/15,1126,10/30/15,1126,Simpson Hall Parking Lot,Closed
Citizen Assist,2015-6934,10/30/15,1156,10/30/15,1156,Redstone Lofts Parking Lot,Closed
Medical Assist,2015-6935,10/30/15,1214,10/30/15,1214,Davis Center Outside,Closed; referred to UVM Medical Center via UVM Rescue
Citizen Assist,2015-6936,10/30/15,1318,10/30/15,1318,Bailey Howe Bike Rack,Closed
Citizen Assist,2015-6937,10/30/15,1348,10/30/15,1348,Wilks Hall,Closed; referred to UVM Residential Life
Stalking / Drugs,2015-6938,10/30/15,1626,10/27/15,Unk,Marsh Hall,Open incident; referred to Title IX Coordinator
Fire Alarm,2015-6940,10/30/15,1813,10/30/15,1813,University Hgts North 1,Closed
Fire Alarm,2015-6941,10/30/15,1907,10/30/15,1907,Royal Tyler Theatre,Closed
Alcohol Offense,2015-6944,10/30/15,1941,10/30/15,1941,Redstone Green,Closed; report to CSES
Medical Assist,2015-6945,10/30/15,1949,10/30/15,1949,Redstone Green,Closed; referred to UVM Medical Center via UVM Rescue
Agency Assist,2015-6946,10/30/15,1957,10/30/15,1957,"Williston Rd, S. Burlington",Closed; assist to South Burlington Police
Alcohol Offense,2015-6947,10/30/15,2011,10/30/15,2011,Christie Wright Patterson Green,Closed; report to CSES
Alcohol Offense,2015-6951,10/30/15,2259,10/30/15,2259,Christie Wright Patterson Outside,Closed; report to CSES
Noise / Alcohol Offense,2015-6952,10/30/15,2310,10/30/15,2310,Wing Hall,Closed; report to CSES
Alcohol Offense,2015-6954,10/30/15,2317,10/30/15,2317,Harris Millis Amphitheater,Closed; report to CSES
Alcohol Offense / Medical Assist,2015-6956,10/30/15,2333,10/30/15,2333,Jeanne Mance,Closed; referred to UVM Rescue & report to CSES
University Policy Violation,2015-6957,10/30/15,2336,10/30/15,2336,Williams Hall Fire Escape,Closed; report to CSES
Intoxication / Medical Assist,2015-6958,10/30/15,2351,10/30/15,2351,Wilks Hall,Closed; referred to UVM Rescue & ACT 1 for detox; report to CSES
Fire Alarm,2015-6959,10/30/15,2353,10/30/15,2353,Royal Tyler Theatre,Closed
Traffic / DUI,2015-6962,10/31/15,18,10/31/15,18,Main St / Spear St,Closed; non affiliate cited into court for DUI
Vandalism,2015-6963,10/31/15,29,10/31/15,Unk,Davis Hall,Open incident
Domestic Assault / Alcohol Offense,2015-6964,10/31/15,54,10/31/15,54,Mercy Hall,"Closed; non affiliate cited into court for Domestic Assault, issued an Alcohol Ticket, & Trespassed from UVM Campus; Victim referred to Campus Victim Advocate"
Suspicious Behavior,2015-6965,10/31/15,117,10/31/15,117,Wilks Hall,Closed
Missing Person,2015-6966,10/31/15,204,10/31/15,204,Living & Learning,Closed; non affiliate located
Fire Alarm,2015-6968,10/31/15,608,10/31/15,608,UVM Outing Club,Closed
Aggravated Domestic Assault / Unlawful Restraint,2015-6976,10/31/15,1502,10/29/15,0000-0300,University Hgts South 1,Closed; affiliate arrested & lodged at corrections for Agg. Domestic Assault & Unlawful Restrain; report to CSES
Intrusion Alarm,2015-6977,10/31/15,1529,10/31/15,1529,Large Animal Facility,Closed
Vandalism,2015-6978,10/31/15,1614,10/31/15,Unk,Waterman Parking Lot,Open incident
Fire Alarm,2015-6980,10/31/15,1806,10/31/15,1806,University Hgts South 2,Closed
Larceny,2015-6981,10/31/15,1812,10/23/15,Unk,Jeffords Hall Bike Rack,Open incident
Vandalism,2015-6982,10/31/15,1923,10/31/15,Unk,Mason Hall,Open incident
Alcohol Offense,2015-6983,10/31/15,1927,10/31/15,1927,PFG,Closed; report to CSES
Suspicious Behavior,2015-6985,10/31/15,2014,10/31/15,2014,PFG,Closed
Agency Assist,2015-6997,10/31/15,2324,10/31/15,2324,Main St / University Terr,Closed; assist to Burlington Police
Vandalism,2015-6998,10/31/15,2331,10/31/15,1900-2331,Coolidge Hall,Open incident
Unsecured Premise,2015-7001,10/31/15,2354,10/31/15,2354,Wilks Hall,Closed
