Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Alcohol Offense,2014-8218,10/25/14,219,10/25/14,219,McAuley Hall,Closed; referred to UVM Rescue & report to CSES
Blue Light Alarm,2014-8220,10/25/14,348,10/25/14,348,460 S Prospect St,Closed
Vandalism,2014-8227,10/25/14,1017,Unk,Unk,Living & Learning,Open incident
Vandalism,2014-8231,10/25/14,1210,Unk,Unk,Hills Building,Open incident
Animal Problem,2014-8235,10/25/14,1506,10/25/14,1506,Parking Garage,Closed
Fire Alarm,2014-8236,10/25/14,1509,10/25/14,1509,South 2,Closed
Suspicious Event,2014-8237,10/25/14,1537,10/25/14,1537,University Hgts / Main St,Closed
Alcohol Offense,2014-8239,10/25/14,1801,10/25/14,1801,North 1,Closed; report to CSES
Disorderly Conduct,2014-8240,10/25/14,1921,10/25/14,1921,Gutterson,Closed; report to CSES
Disorderly Conduct,2014-8241,10/25/14,1929,10/25/14,1929,Gutterson,Closed; report to CSES
Disorderly Conduct,2014-8242,10/25/14,1932,10/25/14,1932,Gutterson,Closed; report to CSES
Fire Alarm,2014-8244,10/25/14,2243,10/25/14,2243,McAuley Hall,Closed; report to CSES
Drugs,2014-8246,10/25/14,2335,10/25/14,2335,Millis Hall,Closed; report to CSES
Assault / Drugs / Medical Assist,2014-8247,10/25/14,2350,10/25/14,2350,South 2,"Closed; subject lodged at corrections for simple assault, victim referred to UVM Rescue & report to CSES"
Vandalism,2014-8248,10/26/14,2,10/26/14,2,North 2,Open incident
Intoxication / Medical Assist,2014-8249,10/26/14,8,10/26/14,8,North 2,"Closed; referred to UVM Rescue, Flether Allen ER, & ACT 1 for detox; report to CSES"
Noise,2014-8250,10/26/14,115,10/26/14,115,Chittenden Buckham Wills,Closed
Suspicious Activity,2014-8251,10/26/14,144,10/26/14,144,Spear St / Davis Rd,Closed
Alcohol Offense,2014-8252,10/26/14,147,10/26/14,147,Patterson Hall,Closed; report to CSES
Blue Light Alarm,2014-8253,10/26/14,220,10/26/14,220,Fleming,Closed
Vandalism,2014-8255,10/26/14,643,10/26/14,643,Living and Learning Marche,Closed
Vandalism,2014-8259,10/26/14,956,Unknown,Unknown,Christie,Closed
Vandalism,2014-8266,10/26/14,1335,10/26/14,1335,Wilks,Closed
Burglary,2014-8267,10/26/14,1337,10/26/14,0100-1200,Redstone Apts,Open
Suspicious Behavior,2014-8269,10/26/14,1518,10/26/14,1518,U Hgts S1,Closed
Larceny,2014-8270,10/26/14,1643,10/25/14,Unknown,Coolidge,Open
Fire Alarm,2014-8271,10/26/14,1716,10/26/14,1716,CBW,Closed
Larceny,2014-8272,10/26/14,1834,10/25/14,Unknown,Jeffords,Open
Medical,2014-8273,10/26/14,2027,10/26/14,2027,PFG Rd / University Hgts Rd,Closed subject referred to FAHC by UVM Rescue
Fire Alarm,2014-8275,10/26/14,2233,10/26/14,2233,U Hgts S1,Closed
Anonymous Sexual Assault,2014-8279,10/27/14,731,Unknown,Unknown,Main Campus,Closed
Burglary,2014-8280,10/27/14,736,10/27/14,736,Waterman,"Closed , subject arrested and  lodged for burglary"
Intrusion Alarm,2014-8282,10/27/14,748,10/27/14,748,Waterman,Closed
Larceny,2014-8283,10/27/14,0330-1330,10/24/14,Unknown,Waterman,Open
Burglary,2014-8284,10/27/14,839,10/25/14,Unknown,Waterman,"Closed , subject arrested and  lodged for burglary - Related to 14UV008280"
Burglary,2014-8286,10/27/14,1021,10/25/14,Unknown,Waterman,"Closed , subject arrested and  lodged for burglary - Related to 14UV008280"
Vandalism,2014-8288,10/27/14,1134,Unknown,Unknown,CBW,Closed
Suspicious Behavior,2014-8289,10/27/14,1204,10/27/14,1204,Jeffords,Closed
Medical,2014-8290,10/27/14,1229,10/27/14,1229,Williams,Closed subject transported to FAHC
Larceny,2014-8291,10/27/14,1344,10/12/2014 to 12/18/2014,Unknown,Cook,Open
Agency Assist,2014-8292,10/27/14,1351,10/27/14,1351,Lafayette,Closed
Citizen Assist,2014-8294,10/27/14,1543,10/27/14,1400-1515,Dana Medical,Closed
Intrusion Alarm,2014-8295,10/27/14,1547,10/27/14,1547,UHC,Closed
Fraud,2014-8296,10/27/14,1715,10/27/14,1715,56 Student Ln Colchester,Open
Agency Assist,2014-8297,10/27/14,1747,10/27/14,1747,Farm / Spear St,Closed
Blue Light Alarm,2014-8298,10/27/14,1748,10/27/14,1748,Mann,Closed
Citizen Assist,2014-8299,10/27/14,1756,10/27/14,1756,Fletcher Allen,Closed
Suspicious Behavior,2014-8300,10/27/14,1841,10/27/14,1841,Living and Learning,Closed
Drug Possession,2014-8301,10/27/14,1935,10/27/14,1935,Harris,Closed report to CSES
Larceny,2014-8302,10/27/14,2101,10/27/14,2040-2050,UVM Rescue,Open
Fire Alarm,2014-8303,10/27/14,2144,10/27/14,2144,U Hgts S2,Closed`
Citizen Assist,2014-8304,10/27/14,2206,10/27/14,2206,Mann,Closed
Citizen Assist,2014-8308,10/27/14,2256,10/27/14,2256,Living and Learning,Closed
Elevator Alarm,2014-8312,10/28/14,226,10/28/14,226,Living and Learning,Closed
Accident,2014-0554,10/28/14,554,10/28/14,554,Beaumont Ext,Closed
Alarm,2014-8316,10/28/14,845,10/28/14,845,Waterman,Closed
Gas Odor,2014-8320,10/28/14,1341,10/28/14,1341,Lafayette / Old Mill,Closed
Vandalism,2014-8321,10/28/14,1411,10/28/14,1411,U  Hgts N2,Unfounded
Larceny,2014-8323,10/28/14,1531,10/28/14,1520,Bailey Howe,Open
Agency Assist,2014-8326,10/28/14,1722,10/28/14,1722,15 University Terrace,Closed
Medical,2014-8327,10/28/14,1740,10/28/14,1740,McAuley,Closed referred to FAHC by UVM Rescue
Drugs Unfounded,2014-8329,10/28/14,1920,10/28/14,1920,Harris,Closed Unfounded
Medical,2014-8330,10/28/14,1956,10/28/14,1956,PFG,Closed
Suspicious Behavior,2014-8331,10/28/14,2210,10/28/14,2210,Davis Center,Closed
Intrusion Alarm,2014-8336,10/29/14,656,10/29/14,656,Waterman,Closed
Fire Alarm,2014-8337,10/29/14,824,10/29/14,824,North 2,Closed
Recovered Stolen License Plates,2014-8342,10/29/14,1154,10/29/14,1154,Bailey Howe Parking,Closed; ticket issued
Elevator Alarm,2014-8343,10/29/14,1313,10/29/14,1313,Mason Hall,Closed
Drugs,2014-8346,10/29/14,1521,10/29/14,1521,Simpson Hall,Closed
Larceny,2014-8347,10/29/14,1721,10/29/14,1721,Bailey Howe,Open incident
Suspicious Activity,2014-8351,10/29/14,1957,Unk,Unk,Living & Learning,Closed
Intoxication,2014-8355,10/29/14,2303,10/29/14,2303,Main St / S Prospect St,Closed; unfounded
Intoxication,2014-8360,10/30/14,26,10/30/14,26,Christie Hall,Closed; referred to ACT 1 for detox; report to CSES
Medical Assist,2014-8365,10/30/14,1046,10/30/14,1046,Living & Learning,Closed; referred to UVM Rescue
Drugs,2014-8367,10/30/14,1144,10/30/14,1144,Millis,Closed; report to CSES
Agency Assist,2014-8368,10/30/14,1301,10/30/14,1301,Center for Student Ethics & Standards,Closed
Larceny,2014-8369,10/30/14,1356,10/30/14,1351,Bailey Howe,Open incident
Violation Conditions of Release,2014-8379,10/28/14,2225,10/28/14,1300,Bailey Howe,Closed; subject cited for violating conditions of release; report to CSES
Intoxication,2014-8386,10/30/14,2327,10/30/14,2327,University Hgts,Closed; unfounded
Agency Assist,2014-8387,10/30/14,2338,10/30/14,2338,S Willard St / College St,Closed
Medical Assist,2014-8388,10/31/14,16,10/31/14,16,Christie Hall,Closed; referred to UVM Rescue
Alcohol Offense,2014-8389,10/31/14,59,10/31/14,59,UVM Main Green,Closed; report to CSES
Blue Light Alarm,2014-8390,10/31/14,200,10/31/14,200,North 1,Closed
Alcohol Offense / Medical Assist,2014-8391,10/31/14,216,10/31/14,216,Buckham Hall,Closed; referred to UVM Rescue & report to CSES
Suspicious Behavior,2014-8392,10/31/14,522,10/31/14,522,Billings,Closed
Suspicious Behavior,2014-8402,10/31/14,1123,10/31/14,1123,Catholic Center,Closed
Suspicious Activity,2014-8403,10/31/14,1148,10/31/14,1148,Health Science Research Facility,Closed
Theft of Service,2014-8405,10/31/14,1231,10/31/14,1231,Parking Garage,Closed; report to CSES
Accident-Property Damage,2014-8406,10/31/14,1239,10/31/14,1239,PFG Rd / Spear St,Closed
Larceny,2014-8407,10/31/14,1246,10/31/14,1241,Bailey Howe,Open incident
Drugs,2014-8408,10/31/14,1316,10/31/14,1316,South 1,Closed; report to CSES
Medical Assist,2014-8410,10/31/14,1417,10/31/14,1417,PFG,Closed; referred to UVM Rescue
Vandalism-Graffiti,2014-8411,10/31/14,1425,Unk,Unk,Hamilton Hall,Open incident
Noise,2014-8420,10/31/14,2035,10/31/14,2035,Redstone Quad,Closed
Alcohol Offense,2014-8421,10/31/14,2054,10/31/14,2054,University Hgts,Closed; report to CSES
Welfare Check,2014-8422,10/31/14,2059,10/31/14,2059,Austin Hall,Closed; subject located
Drugs,2014-8425,10/31/14,2210,10/31/14,2210,Harris Millis,Closed; unfounded
Vandalism,2014-8429,10/31/14,2238,Unk,Unk,Living & Learning,Open incident
Drugs,2014-8432,10/31/14,2252,10/31/14,2252,Coolidge Hall,Closed; report to CSES
Alcohol Offense,2014-8438,10/31/14,2359,10/31/14,2359,S Prospect St / Main St,Closed; report to CSES
