Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Larceny,2017-7566,9/21/17,855,9/7/17,Unk,Redstone Lofts South Outside,Open incident
Agency Assist / Panic Alarm,2017-7569,9/21/17,1132,9/21/17,1132,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Agency Assist / Trespass,2017-7571,9/21/17,1247,9/21/17,1247,Hunt Hall,Closed; assist to Champlain College Security & affiliate referred to UVM CARES
Welfare Check,2017-7572,9/21/17,1314,9/21/17,1000,University Health Center,Closed; non affiliate located
Accident - Property Damage,2017-7574,9/21/17,1439,9/21/17,1439,Simpson Hall Parking Lot,Closed
Medical Assist,2017-7577,9/21/17,1506,9/21/17,1506,Patterson Hall Outside,Closed; affiliate transported to UVM MC ER via UVM Rescue & referred to UVM CARES
Animal Problem / Medical Assist,2017-7579,9/21/17,1742,9/21/17,1742,CCRH,Closed; affiliate transported to UVM MC ER via Burlington Rescue
Citizen Assist,2017-7580,9/21/17,1755,9/21/17,1755,UVM Police Services,Closed; referred to UVM CARES
Animal Problem,2017-7584,9/21/17,2054,9/21/17,2054,Davis Center Outside,Closed
Drugs,2017-7590,9/21/17,2227,9/21/17,2227,Interfaith Center Outside,Closed; report to CSC
Drugs,2017-7592,9/21/17,2241,9/21/17,2241,Mercy Hall Outside,Closed; report to CSC
Drugs,2017-7595,9/21/17,2342,9/21/17,2342,Mercy Hall,Closed; report to CSC
Drugs,2017-7602,9/21/17,2342,9/21/17,2342,Mercy Hall,Closed; report to CSC
Medical Assist / Intoxication / Alcohol Offense,2017-7596,9/22/17,13,9/22/17,13,Jeanne Mance,Closed; affiliate transported to UVM MC ER via Burlington Rescue & referred to ACT 1 for detox; report to CSC
Welfare Check,2017-7600,9/22/17,535,9/22/17,535,Hills Building Outside,Closed; non affiliate located
Computer Crime,2017-7603,9/22/17,838,9/22/17,838,284 East Ave,Closed; non affiliate cited into court for Luring a child
Larceny,2017-7606,9/22/17,1309,09/20-22/2017,Unk,University Heights Lot,Open
Fraud,2017-7607,9/22/17,1322,09/08-21/2017,Unk,Ready,Open
Accident,2017-7609,9/22/17,1528,9/22/17,1528,Waterman Lot,Closed
Drugs,2017-7612,9/22/17,1932,9/22/17,1932,Harris,Closed; Report to CSC
Medical Assist,2017-7614,9/22/17,2103,9/22/17,2103,Harris Millis,Closed; UVM Rescue transported to UVM MC
Unsecure Premise,2017-7615,9/22/17,2232,9/22/17,2232,Main Campus Construction Gate,Closed
Alcohol Offense,2017-7618,9/22/17,2355,9/21/17,2355,Davis Center,Closed; Report to CSC
Drugs,2017-7620,9/23/17,25,9/23/17,25,Redstone Bike Path,Closed; Report to CSC
Drugs,2017-7621,9/23/17,38,9/23/17,38,Redstone Woods,Closed; Report to CSC
Medical Assist / Intoxication,2017-7623,9/23/17,51,9/23/17,51,Harris,Closed; UVM Rescue transported to UVM MC; Report to CSC
Suspicious Event,2017-7624,9/23/17,51,9/23/17,51,Catholic Center Outside,Closed
Alcohol Offense,2017-7625,9/23/17,102,9/23/17,102,Living and Learning,Closed; Report to CSC
Intoxication,2017-7626,9/23/17,109,9/23/17,109,Harris,Closed; Transported to ACT I; Report to CSC
Welfare Check,2017-7627,9/23/17,113,9/23/17,113,Davis Center Outside,Closed
Unsecure Premise,2017-7629,9/23/17,206,9/23/17,206,PFG,Closed
Drugs,2017-7630,9/23/17,216,9/23/17,216,Redstone Lofts Outside,Closed; Report to CSC
Agency Assist,2017-7631,9/23/17,334,9/23/17,334,"2259 VT RT 105, Sheldon",Closed; Assist to St. Albans PD
Medical Assist,2017-7635,9/23/17,1044,9/23/17,1044,Harris Mills,Closed; affiliate transported to UVM MC ER via UVM Rescue
Citizen Assist,2017-7637,9/23/17,1158,9/23/17,1158,UVM Police Services,Closed
Citizen Assist,2017-7639,9/23/17,1507,9/23/17,1507,Marsh Austin Tupper,Closed
Vandalism - Graffiti,2017-7640,9/23/17,1625,Unk,Unk,University Pl,Open incident
Medical Assist / Drugs,2017-7641,9/23/17,1635,9/23/17,1635,University Hgts Outside,Closed; affiliate transported to UVM MC ER via UVM Rescue & report to CSC
Suspicious Event,2017-7645,9/23/17,1936,9/23/17,1936,Converse Outside,Closed
Vandalism,2017-7646,9/23/17,1948,Unk,Unk,Patrick Gym,Open incident
Missing Person,2017-7647,9/23/17,2035,9/23/17,2035,UVM Campus,Closed; subject located
Citizen Assist,2017-7653,9/23/17,2330,9/23/17,2330,Harris Hall,Closed
University Policy Violation,2017-7658,9/24/17,101,9/24/17,101,Harris Millis,Closed; report to CSC
Blue Light Alarm,2017-7659,9/24/17,123,9/24/17,123,Redstone Lofts Outside,Closed
Medical Assist / Intoxication,2017-7660,9/24/17,130,9/24/17,130,Davis Hall,Closed; affiliate transported to UVM MC ER via UVM Rescue & report to CSC
Blue Light Alarm,2017-7661,9/24/17,128,9/24/17,128,16 Colchester Ave Outside,Closed
Traffic / Driving While Suspended,2017-7663,9/24/17,155,9/24/17,155,N Winooski Ave / Archibald St,Closed; non affiliate cited into court for Driving While Suspended
Drugs / Alcohol Offense,2017-7664,9/24/17,157,9/24/17,157,Wilks Hall,Closed; report to CSC
Drugs,2017-7665,9/24/17,229,9/24/17,229,Wilks Hall,Closed; report to CSC
Medical Assist / Intoxication,2017-7666,9/24/17,237,9/24/17,237,Millis Hall,Closed; affiliate transported to UVM MC ER via UVM Rescue & detoxed at ACT 1; report to CSC
Welfare Check,2017-7667,9/24/17,507,9/24/17,507,Redstone Campus,Closed
Medical Assist / University Policy Violation,2017-7668,9/24/17,530,9/24/17,530,Jeanne Mance,Closed; affiliate transported to UVM MC ER via UVM Rescue & report to CSC
Motor Vehicle Complaint,2017-7670,9/24/17,911,9/24/17,911,East Ave / Main St,Closed
Fire Alarm,2017-7671,9/24/17,932,9/24/17,932,258 Colchester Ave,Closed
Medical Assist,2017-7672,9/24/17,1040,9/24/17,1040,WDW,closed; UVM Rescue transported to UVM MC
Intrusion Alarm,2017-7678,9/24/17,1526,9/24/17,1526,Waterman,Closed
Bicycle Larceny,2017-7679,9/24/17,1537,9/24/17,0030-1500,CWP Outside,Open
Intrusion Alarm,2017-7680,9/24/17,1716,9/24/17,1716,Fleming,Closed
Motorist Assist,2017-7686,9/24/17,1924,9/24/17,1924,MAT Lot,Closed
Drugs,2017-7688,9/24/17,2004,9/24/17,2004,Harris Millis,Closed; Unable to locate
Welfare Check,2017-7689,9/25/17,8,9/25/17,8,S Prospect St / College St,Closed
Suspicious Event,2017-7690,9/25/17,30,9/25/17,30,University Pl / Main St,Closed
Traffic / Drugs / Criminal DLS,2017-7694,9/25/17,228,9/25/17,228,Riverside Ave / Colchester Ave,Closed; Cited into court for Criminal DLS
Fire Alarm,2017-7695,9/25/17,243,9/25/17,243,Stafford,Closed
Trespass,2017-7696,9/25/17,530,9/25/17,530,Mansfield House,Closed
Agency Assist,2017-7700,9/25/17,1003,9/25/17,1003,UVM Police Services,Closed; assist to Department of Liquor Control
Drugs,2017-7701,9/25/17,1035,9/25/17,1035,McAuley Hall,Closed; report to CSC
Suspicious Activity,2017-7702,9/25/17,1036,9/25/17,1036,UVM Police Services,Closed
Medical Assist,2017-7705,9/25/17,1626,9/25/17,1626,Waterman,Closed; affiliate transported to UVM MC ER via UVM Rescue
Welfare Check,2017-7706,9/25/17,1653,9/25/17,1653,Richardson Hall,Closed; affiliate located and referred to Crisis Services
Citizen Assist,2017-7710,9/25/17,1958,9/25/17,1958,University Hgts South 1,Closed
Suspicious Vehicle,2017-7714,9/25/17,2240,9/25/17,2240,Trinity Campus,Closed
Fire Alarm,2017-7717,9/25/17,2345,9/25/17,2345,Living & Learning,Closed
Agency Assist / Traffic / Drugs,2017-7718,9/26/17,7,9/26/17,7,Main St / University Hgts,Closed; assist to So. Burlington Police & report to CSC
Motor Vehicle Complaint,2017-7723,9/26/17,732,9/26/17,732,University Hgts / Davis Rd,Closed
911 Hang Up,2017-7730,9/26/17,1344,9/26/17,1344,Royal Tyler Theatre Outside,Closed
University Policy Violation,2017-7733,9/26/17,1505,9/26/17,1505,Stafford Hall,Closed; report to CSC
Larceny - Recovered Property,2017-7735,9/26/17,1656,9/24/17,Unk,Redstone Lofts,Open incident
Suspicious Behavior,2017-7738,9/26/17,1907,9/26/17,1907,Parking Garage,Closed
Suspicious Behavior,2017-7739,9/26/17,1919,9/26/17,1919,Gucciardi Fitness Center,Closed
Domestic Assault / Aggravated Assault,2017-7740,9/26/17,1934,Spring 2017,Unk,On Campus Residential Area / Unknown Location,Closed; referred to Title IX Coordinator
Stalking,2017-7741,9/26/17,2043,09/04-17/2017,Unk,Living & Learning,Closed; report to CSC; Cited into court for Criminal Threatening
Suspicious Behavior,2017-7742,9/26/17,2227,9/26/17,2227,UVM Farm,Closed
Drugs,2017-7744,9/26/17,2308,9/26/17,2308,Millis Hall,Closed; non substantiated
Agency Assist,2017-7746,9/27/17,110,9/27/17,110,"E. Allen St, Winooski",Closed; assist to Winooski Police
Citizen Assist / Safety Escort,2017-7750,9/27/17,553,9/27/17,553,Votey Hall,Closed
Larceny / Fraud,2017-7754,9/27/17,1009,9/26/17,1930,Marsh Life Science,Open incident
911 Hang Up,2017-7756,9/27/17,1151,9/27/17,1151,14 S Williams St,Closed
Agency Assist,2017-7758,9/27/17,1210,9/27/17,1210,"Pearl St, Burlington",Closed; assist to Burlington Police
Stalking,2017-7757,9/27/17,1303,Various,Various,"College St, Burlington",Closed; referred to Title IX
Suspicious Event,2017-7760,9/27/17,1417,9/27/17,1417,UVM Horse Barn,Closed
 Agency Assist / Stalking,2017-7761,9/27/17,1431,9/27/17,1431,John Dewey,Closed; assist to Burlington Police & referred to Title IX
Drugs,2017-7762,9/27/17,1732,9/27/17,1732,University Hgts North 2,Closed; non substantiated
Blue Light Alarm,2017-7765,9/27/17,1859,9/27/17,1859,UVM Main Green,Closed
Drugs,2017-7766,9/27/17,1912,9/27/17,1912,Harris Hall,Closed; report to CSC
Drugs / Alcohol Offense,2017-7767,9/27/17,1928,9/27/17,1928,University Hgts North 2,Closed; report to CSC
Medical Assist,2017-7768,9/27/17,1945,9/27/17,1945,University Hgts North 1,Closed; affiliate transported to UVM MC ER via UVM Rescue
Medical Assist,2017-7769,9/27/17,1947,9/27/17,1947,Living & Learning,Closed; affiliate transported to UVM MC ER via UVM Rescue
Unsecured Premise,2017-7771,9/27/17,2210,9/27/17,2210,Living & Learning,Closed
Suspicious Event,2017-7773,9/27/17,2308,9/27/17,2308,Redstone Apts,Closed
Drugs,2017-7774,9/27/17,2326,9/27/17,2326,University Hgts South 2,Closed; Report to CSC
Drugs,2017-7775,9/27/17,2332,9/27/17,2332,Millis Hall,Closed; non substantiated
Drugs,2017-7776,9/27/17,2343,9/27/17,2343,University Hgts North 2,Closed
Blue Light Alarm,2017-7779,9/28/17,217,9/28/17,217,Fleming Outside,Closed
Traffic / Driving While Suspended,2017-7781,9/28/17,452,9/28/17,452,"Riverside Ave, Burlington",Closed; non affiliate cited into court for Driving while Suspended
Late Reported Sexual Assault,2017-7785,9/28/17,1119,3/25/17,Unk,So. Williams St,Open incident; referred to CUSI
Late Reported Sexual Assault,2017-7791,9/28/17,1119,9/2/17,Unk,Redstone Lofts,Open incident; referred to CUSI
Citizen Assist,2017-7786,9/28/17,1152,9/28/17,1152,Waterman,Closed
Suspicious Behavior / University Policy Violation,2017-7787,9/28/17,1238,9/26/17,Unk,Patterson Hall,Closed; Report to Title IX
Simple Assault,2017-7788,9/28/17,1255,Unk,Unk,Redstone Lofts,Closed
Citizen Assist,2017-7794,9/28/17,1702,9/28/17,1702,Kalkin Outside,Closed
Citizen Assist,2017-7795,9/28/17,1726,9/28/17,1726,Bailey Howe Outside,Closed
Welfare Check,2017-7797,9/28/17,1838,9/28/17,1838,UVM Main Green,Closed; non substantiated
Agency Assist,2017-7798,9/28/17,1844,9/28/17,1844,UVM Police Services,Closed; assist to Winooski Police; Report to CSC
Intrusion Alarm,2017-7799,9/28/17,2028,9/28/17,2028,Large Animal Facility,Closed
Larceny,2017-7801,9/28/17,2129,9/28/17,2129,Amphitheatre,Open incident
Medical Assist,2017-7803,9/28/17,2224,9/28/17,2224,University Hgts South 2,Closed; affiliate transported to UVM MC ER via UVM Rescue
Medical Assist / Intoxication,2017-7806,9/28/17,2308,9/28/17,2308,Wing Davis Wilks,Closed; affiliate transported to UVM MC ER via UVM Rescue for detox & report to CSC
Drugs,2017-7807,9/28/17,2313,9/28/17,2313,Southwick Outside,Closed; report to CSC
Motorist Assist,2017-7809,9/28/17,2344,9/28/17,2344,Main St / University Hgts,Closed
Medical Assist / Intoxication / Drugs,2017-7812,9/29/17,105,9/29/17,105,Marsh Hall,Closed; affiliate transported to UVM MC ER via UVM Rescue for detox & report to CSC
Unsecured Premise,2017-7813,9/29/17,153,9/29/17,153,Main Campus Construction Area,Closed
Intrusion Alarm,2017-7815,9/29/17,739,9/29/17,739,Waterman,Closed
Theft of Service,2017-7817,9/29/17,1031,9/29/17,1031,Given Parking Lot,Closed
Suspicious Behavior,2017-7821,9/29/17,1309,Unk,Unk,Living & Learning,Closed
University Policy Violation,2017-7827,9/29/17,1642,9/29/17,1642,Fleming Outside,Closed
Fraud,2017-7828,9/29/17,1959,09/10-29/2017,Unk,University Hgts North 2,Open
Citizen Assist,2017-7839,9/29/17,2210,9/29/17,2210,CCRH,Closed
Drugs,2017-7842,9/29/17,2239,9/29/17,2239,Redstone Woods,Closed; report to CSC
Suspicious Behavior,2017-7844,9/29/17,2325,9/29/17,2325,University Hgts South 1,Closed
Unsecured Premise,2017-7845,9/29/17,2329,9/29/17,2329,Blundell,Closed
911 Hang Up,2017-7846,9/29/17,2341,9/29/17,2341,Jeanne Mance,Closed
Drugs,2017-7847,9/29/17,2347,9/29/17,2347,Parking Garage,Closed; non substantiated
Trespassing,2017-7848,9/29/17,2351,9/29/17,2351,Jeanne Mance,Closed; non affiliate issued notice of trespass for all of UVM Campus
Motor Vehicle Complaint,2017-7849,9/29/17,2354,9/29/17,2354,PFG Parking Lot,Closed
Medical Assist / Intoxication,2017-7851,9/30/17,12,9/30/17,12,Mercy Hall Outside,"Closed; affiliate transported to UVM MC ER via UVM Rescue and detoxed at corrections, report to CSC"
Intrusion Alarm,2017-7852,9/30/17,15,9/30/17,15,Large Animal Facility,Closed
Medical Assist / Intoxication,2017-7853,9/30/17,25,9/30/17,25,Jeanne Mance,Closed; transported to UVM MC by Burlington Rescue & Corrections for detox
Welfare Check,2017-7854,9/30/17,28,9/30/17,28,University Hgts South 1,Closed; non substantiated
Alcohol Offense,2017-7855,9/30/17,100,9/30/17,100,Mason Hall Parking Lot,Closed; report to CSC
Medical Assist / Intoxication,2017-7857,9/30/17,156,9/30/17,156,University Hgts South 1,Closed; affiliate transported to UVM MC ER via UVM Rescue; report to CSC
Intrusion Alarm,2017-7863,9/30/17,627,9/30/17,627,655 Spear St,Closed
Trespass,2017-7869,9/30/17,1448,9/30/17,1448,Centennial Field,Closed
Drugs,2017-7870,9/30/17,1713,9/30/17,1713,Marsh,Closed; Report to CSC
Drugs,2017-7877,9/30/17,1934,9/30/17,1934,Harris,Closed; Report to CSC
Threats / Harassment,2017-7879,9/30/17,2014,9/30/17,1945-2014,Davis Hall,Closed; Trespass issued to non affiliate
Fire Alarm,2017-7888,9/30/17,2200,9/30/17,2200,McAuley,Closed
Drugs,2017-7889,9/30/17,2205,9/30/17,2205,Southwick Outside,Closed; Report to CSC
Citizen Assist,2017-7892,9/30/17,2237,9/30/17,2237,Harris Millis,Closed
Drugs,2017-7893,9/30/17,2257,9/30/17,2257,University Heights North 1,Closed; Report to CSC
Intoxication,2017-7895,9/30/17,2333,9/30/17,2333,University Heights South 1,Closed; Transported to ACT 1; Report to CSC
Medical Assist / Intoxication,2017-7896,9/30/17,2335,9/30/17,2335,University Heights North 2,Closed; BFD transported to UVM MC; Transported to ACT 1; Report to CSC
Fire Alarm / Drugs,2017-7897,9/30/17,2337,9/30/17,2337,Living and Learning,Closed; Report to CSC
Blue Light Alarm,2017-7898,9/30/17,2344,9/30/17,2344,Fleming,Closed
