Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist,2014-7252,9/24/14,1425,9/24/14,1425,Stafford Hall,Closed; referred to UVM Rescue
Larceny,2014-7253,9/24/14,1523,09/23-24/2014,2000-0100,Waterman,Open incident
Theft of Service,2014-7254,9/24/14,1644,9/24/14,1644,Redstone Lofts Parking Lot,Closed
Welfare Check,2014-7255,9/24/14,1753,9/24/14,1753,Harris Hall,Closed; subject located & referred to Fletcher Allen ER Crisis Services
Threats / Harassment,2014-7256,9/24/14,1826,9/23/14,1911,Harris Hall,Closed; non affiliate trespassed from campus
ATM Alarm,2014-7257,9/24/14,2058,9/24/14,2058,University Health Center,Closed
Fire Alarm /  Drugs,2014-7259,9/24/14,2329,9/24/14,2329,Mason Simpson Hamilton,Closed; report to CSES
Animal Problem,2014-7260,9/24/14,2347,9/24/14,2347,Votey,Closed
Alcohol Offense,2014-7262,9/25/14,150,9/25/14,150,Harris Millis,Closed; report to CSES
Intoxication,2014-7264,9/25/14,243,9/25/14,243,S. Willard St,Closed; referred to ACT 1 for detox & report to CSES
Driving While Suspended,2014-7265,9/25/14,637,9/25/14,637,Beaumont Ave / Carrigan Dr,Closed; subject cited for driving while suspended & violation conditions of release
Larceny,2014-7268,9/25/14,1428,09/22-23/2014,1930-2000,North 1,Open incident
Agency Assist,2014-7270,9/25/14,1748,9/25/14,1748,Fletcher Allen Health Care,Closed
Motor Vehicle Complaint,2014-7271,9/25/14,1749,9/25/14,1749,Votey,Closed
Welfare Check,2014-7276,9/25/14,2217,9/25/14,2217,Chittenden Hall,Closed; subject located
Suspicious Event,2014-7283,9/26/14,409,9/26/14,409,Redstone Hall,Closed
Graffiti,2014-7290,9/26/14,942,9/26/14,942,Davis Center,Closed
Suspicious Behavior,2014-7292,9/26/14,1015,9/26/14,Unknown,Votey,Closed
Welfare Check,2014-7294,9/26/14,1253,9/26/14,1253,U Hgts N,Closed
Drugs Unfounded,2014-7295,9/26/14,1314,9/26/14,1314,Votey,Closed Unfounded
Policy Violation / Fire Escape,2014-7296,9/26/14,1340,9/26/14,1340,Williams,Closed report to CSES
Welfare Check,2014-7297,9/26/14,1408,9/26/14,1408,Davis Rd / University Hgts,Closed
Accident,2014-7298,9/26/14,1543,9/26/14,1543,Simpson,Closed
Agency Assist,2014-7299,9/26/14,1616,9/26/14,1616,Miller Research,Closed
Medical,2014-7301,9/26/14,1917,9/26/14,1917,Spear St / PFG Rd,Closed
Intoxication / Drug Offense,2014-7303,9/26/14,2128,9/26/14,2128,McAuley,Closed one referred to ACT 1 for detox report to CSES
Intoxication Unfounded,2014-7306,9/26/14,2227,9/26/14,2227,Williams,Closed Unfounded
Ordinance Violation / Burning,2014-7307,9/26/14,2254,9/26/14,2254,Bradley St Burlington,Closed
Alcohol Offense,2014-7308,9/26/14,2258,9/26/14,2258,Buell St / Hungerford Terr,Closed warning issued for open container
Alcohol Offense,2014-7309,9/26/14,2331,9/26/14,2331,N Willard St Burlington,Closed
Noise,2014-7310,9/27/14,11,9/27/14,11,198 East Ave Burlington,Closed ticket issued for noise by BPD
Blue Light Alarm,2014-7311,9/27/14,29,9/27/14,29,Redstone Path,Closed
Intoxication,2014-7312,9/27/14,32,9/27/14,32,Catholic Center,Closed one referred to FAHC by UVM Rescue one ticket issued for alcohol  report to CSES
Vandalism,2014-7313,9/27/14,106,9/27/14,106,S Prospect St / Pearl St,Closed report to CSES
Alcohol Offense,2014-7314,9/27/14,108,9/27/14,108,Wing,Closed report to CSES
Intoxication,2014-7315,9/27/14,135,9/27/14,135,Tupper,Closed one referred to corrections for detox report to CSES
Welfare Check,2014-7316,9/27/14,221,9/27/14,221,Simpson,Closed
Intrusion Alarm,2014-7317,9/27/14,232,9/27/14,232,466 S Prospect St,Closed
Vandalism / Alcohol Offense,2014-7318,9/27/14,300,9/27/14,300,University Hgts N,Closed report to CSES
Intoxication Unfounded,2014-7321,9/27/14,327,9/27/14,327,Harris Millis,Closed  Unfounded
Suspicious Behavior,2014-7342,9/27/14,1420,9/27/14,30,Unknown,Open
Alcohol Offense,2014-7350,9/27/14,1829,9/27/14,1829,Wing,Closed alcohol confiscated report to CSES
Alcohol Offense,2014-7351,9/27/14,1835,9/27/14,1835,Davis,Closed alcohol confiscated report to CSES
Suspicious Behavior,2014-7354,9/27/14,1924,9/27/14,1924,U Hgts N,Closed
Drug Possession,2014-7356,9/27/14,2037,9/27/14,2037,PFG,Closed drugs and paraphernalia given to us by GMCS
Intoxication,2014-7357,9/27/14,2054,9/27/14,2054,PFG,Closed referred to FAHC by BFD then to corrections for detox  report to CSES
Intoxication,2014-7358,9/27/14,2058,9/27/14,2058,PFG,Closed one referred to corrections for detox
Vandalism,2014-7359,9/27/14,2104,9/27/14,2104,U Hgts N,Closed
Aggravated Assault,2014-7360,9/27/14,2118,9/27/14,2118,PFG,Closed; Subject cited into court for Agg. Assault
Vandalism,2014-7361,9/27/14,2137,9/27/14,2137,U Hgts N,Closed
Alcohol Offense,2014-7362,9/27/14,2137,9/27/14,2137,PFG,Closed issued for possession of alcohol and having a fake ID  report to CSES
Intoxication,2014-7364,9/27/14,2152,9/27/14,2152,PFG,Closed one referred to ACT 1 for Detox  report to CSES
Alcohol Offense,2014-7365,9/27/14,2209,9/27/14,2209,Redstone Lofts,Closed 
Drugs Possession,2014-7366,9/27/14,2219,9/27/14,2219,PFG,Closed report to CSES
Intoxication,2014-7367,9/27/14,2238,9/27/14,2238,PFG,Closed referred to Corrections for Detox
Alcohol Offense,2014-7369,9/27/14,2245,9/27/14,2245,PFG,Closed report to CSES
Suspicious Behavior,2014-7370,9/27/14,2259,9/27/14,2259,Votey,Closed
Intoxication,2014-7375,9/27/14,2324,9/27/14,2324,PFG,Closed referred to ACT1 report to CSES
Alcohol Offense,2014-7376,9/27/14,2325,9/27/14,2325,Mann,Closed  warnings issued for open container
Alcohol Offense,2014-7378,9/27/14,2341,9/27/14,2341,Living and Learning,Closed report to CSES
Simple Assault,2014-7379,9/27/14,2343,9/27/14,2343,PFG,Closed subject cited into district court for simple assault 
Noise,2014-7380,9/27/14,2345,9/27/14,2345,Redstone Apts,Closed one warned for noise report to CSES
Vandalism,2014-7381,9/27/14,2352,9/27/14,2352,University Hgts N,Closed
Intoxication,2014-7383,9/28/14,31,9/28/14,31,Hamilton,Closed transferred to FAHC by BFD  report to CSES
Alcohol Offense,2014-7386,9/28/14,46,9/28/14,46,32 Hungerford Terr Burlington,Closed multiple tickets issued by BPD report to CSES
Intoxication,2014-7388,9/28/14,113,9/28/14,113,Mason,Closed referred to FAHC then to ACT1 for Detox report to CSES
Intoxication,2014-7389,9/28/14,119,9/28/14,119,Harris Millis,Closed referred to FAHC by St Mikes Rescue report to CSES
Alcohol Offense,2014-7390,9/28/14,123,9/28/14,123,Christie,Closed report to CSES
Suspicious Behavior,2014-7391,9/28/14,134,9/28/14,134,Redstone Lofts,Closed Unfounded
Intoxication,2014-7392,9/28/14,150,9/28/14,150,Simpson,Closed referred to ACT1 for Detox  report to CSES
Motorist Assist,2014-7396,9/28/14,245,9/28/14,245,Colchester Ave / University Pl,Closed
Noise,2014-7398,9/28/14,427,9/28/14,427,Redstone Apts,Closed
Noise,2014-7399,9/28/14,508,9/28/14,508,Redstone Apts,Closed
Alarm,2014-7400,9/28/14,657,9/28/14,657,1 S Prospect St,Closed
Medical,2014-7406,9/28/14,1011,9/28/14,1011,Wills,Closed; Rescue transported to FAHC
Welfare Check,2014-7409,9/28/14,1227,9/28/14,1227,Wilks,Closed
Agency Assist,2014-7410,9/28/14,1236,9/28/14,1236,Main St/University Pl,Closed
Citizen Assist,2014-7413,9/28/14,1424,9/28/14,1424,University Hgts N2,Closed
Fire Alarm,2014-7414,9/28/14,1433,9/28/14,1433,Mason,Closed
Medical,2014-7416,9/28/14,1508,9/28/14,1508,Moulton Winder Field,Closed; Rescue evaluated on scene no transport
Citizen Assist,2014-7418,9/28/14,1636,9/28/14,1636,WDW Lot,Closed
Suspicious Behavior,2014-7419,9/28/14,1858,9/28/14,1858,Mercy,Closed; Unfounded
Drugs Unfounded,2014-7420,9/28/14,1933,9/28/14,1933,Hunt,Closed
DUI,2014-7421,9/28/14,2027,9/28/14,2027,I89 / Exit 15,Closed; Subj cited into court for DUI
Domestic Disturbance,2014-7425,9/29/14,150,9/29/14,150,Living and Learning,Closed
Citizen Assist,2014-7426,9/29/14,1051,9/29/14,1051,Ira Allen Chapel,Closed
Suspicious Event,2014-7431,9/29/14,1252,Unk,Unk,284 East Ave,Open
Pedestrian / Skateboard Accident,2014-7437,9/29/14,1524,9/29/14,1455,Bailey Howe Green,Closed
Suspicious Event,2014-7443,9/29/14,2149,9/29/14,2149,Student Health Center,Open
DUI,2014-7448,9/30/14,106,9/30/14,106,Main St / University Pl,Closed; Subj cited into court for DUI
Elevator Alarm,2014-7453,9/30/14,714,9/30/14,714,South 1,Closed
Agency Assist,2014-7457,9/30/14,1054,9/30/14,1054,284 East Ave,Closed
Larceny,2014-7466,9/30/14,1522,Unk,Unk,Jeffords Hall,Open
,,,,,,,
,,,,,,,
Agency Assist,2014-7467,9/30/14,1525,9/30/14,1525,Fletcher Allen Health Care,Closed
Medical Assist,2014-7471,9/30/14,1751,9/30/14,1751,Living & Learning,Closed; referred to UVM Rescue
Citizen Assist,2014-7472,9/30/14,1832,9/30/14,1832,McCann Hall,Closed
Suspicious Behavior,2014-7473,9/30/14,1837,9/30/14,1837,Redstone Green,Closed; unfounded
