Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Disorderly Conduct,2017-3201,4/26/17,1259,4/26/17,1259,Jeffords Lot,Closed
Accident,2017-3202,4/26/17,1341,4/26/17,1341,WDW Lot,Closed
Agency Assist,2017-3205,4/26/17,1536,4/26/17,1536,Winooski Police Dept,Closed; Assist to WPD
Intrusion Alarm,2017-3208,4/26/17,1922,4/26/17,1922,Nolan House,Closed
Intrusion Alarm,2017-3209,4/26/17,2008,4/26/17,2008,Living and Learning,Closed
Medical Assist,2017-3211,4/26/17,2142,4/26/17,2142,Gutterson,Closed; UVM Rescue transported to UVM MC
Intrusion Alarm,2017-3215,4/26/17,2243,4/26/17,2243,Fleming,Closed
Agency Assist,2017-3225,4/27/17,33,4/27/17,33,Williston Rd / East Ave,Closed; Assist to VSP
Intrusion Alarm,2017-3227,4/27/17,42,4/27/17,42,Fleming,Closed
Intoxication,2017-3230,4/27/17,157,4/27/17,157,Williston Rd / East Terr,Closed
Drugs,2017-3234,4/27/17,609,4/27/17,609,East Ave / Spear St,Closed; Ticket for Marijuana Possession
Unsecure Premise,2017-3235,4/27/17,630,4/27/17,630,438 College St,Closed
Violations of Conditions Arrest,2017-3240,4/27/17,1332,4/27/17,1332,Davis Center,Closed; Cited into court for VOCR; Trespassed from UVM Campus
Larceny,2017-3241,4/27/17,1513,Unk,Unk,Torrey,Open
Accident LSA,2017-3242,4/27/17,1646,4/27/17,1630,Waterman Lot,Open
Medical Assist,2017-3243,4/27/17,1711,4/27/17,1711,Terrill,Closed; UVM Rescue transported to UVM MC
Intrusion Alarm,2017-3245,4/27/17,1800,4/27/17,1800,Nolan House,Closed
Suspicious Event,2017-3249,4/27/17,2007,4/27/17,2007,Wright,Closed; Unable to locate
Agency Assist,2017-3250,4/27/17,2034,4/27/17,2034,284 East Ave,Closed; Assist to VSP
Larceny,2017-3254,4/27/17,2142,4/27/17,0815-1600,Redstone Lofts Bike Rack,Open
Noise,2017-3260,4/27/17,2222,4/27/17,2222,258 Colchester Ave,Closed; Verbal warning
Unsecure Premise,2017-3265,4/27/17,2320,4/27/17,2320,Main Campus Construction Area,Closed
Drugs,2017-3266,4/27/17,2322,4/27/17,2322,Living and Learning,Closed; Unsubstantiated
Motorist Assist,2017-3278,4/28/17,128,4/28/17,128,University Heights South 2,Closed
Burglary,2017-3285,4/28/17,520,04/27-28/2017,1610-0520,Given,Open
Fire Alarm,2017-3286,4/28/17,555,4/28/17,555,Gutterson Ice Rink,Closed
Anonymous Reported Sexual Assault,2017-3296,4/28/17,1529,Unk,Unk,Unknown Campus Location,Closed; referred to Title IX Coordinator
Welfare Check,2017-3300,4/28/17,1709,4/28/17,1709,Living & Learning,Closed; affiliate located
Intrusion Alarm,2017-3304,4/28/17,1813,4/28/17,1813,Nolan House,Closed
Larceny,2017-3312,4/28/17,2148,4/28/17,2148,Christie Wright Patterson Outside,Open incident; 2 non affiliates trespassed from campus & 1 issued a ticket for Marijuana possession.
Alcohol Offense,2017-3317,4/28/17,2336,4/28/17,2336,Mercy Hall Outside,Closed
Welfare Check,2017-3318,4/28/17,2355,4/28/17,2355,Main St / S Prospect St,Closed
Fire Alarm,2017-3319,4/29/17,3,4/29/17,3,Christie Hall,Closed
Alcohol Offense,2017-3321,4/29/17,12,4/29/17,12,UVM Main Green,Closed; report to CSC
Welfare Check,2017-3322,4/29/17,15,4/29/17,15,Blundell House Outside,Closed; non substantiated
Citizen Assist,2017-3323,4/29/17,38,4/29/17,38,Fleming Outside,Closed
Alcohol Offense,2017-3329,4/29/17,130,4/29/17,130,UVM Main Green,Closed; report to CSC
Intrusion Alarm,2017-3332,4/29/17,148,4/29/17,148,Fleming,Closed
Unsecured Premise,2017-3333,4/29/17,155,4/29/17,155,Main Campus Construction Area,Closed
Unsecured Premise,2017-3334,4/29/17,158,4/29/17,158,Votey,Closed
Suspicious Activity,2017-3337,4/29/17,238,4/29/17,238,East Campus @ University Hgts,Closed
Intoxication,2017-3342,4/29/17,1452,4/29/17,1452,Aiken Hall Outside,Closed; affiliate referred to ACT 1 & Corrections for Detox; report to CSC
Agency Assist,2017-3343,4/29/17,1602,4/29/17,1602,Living & Learning,Closed; assist to UVM Office of International Education
Intoxication,2017-3344,4/29/17,1616,4/29/17,1616,Jeffords Hall Outside,Closed; affiliate referred to ACT 1 for Detox; report to CSC
Intoxication,2017-3345,4/29/17,1631,4/29/17,1631,Jeffords Hall Outside,Closed; affiliate referred to ACT 1 for Detox; report to CSC
Intoxication / Medical Assist,2017-3346,4/29/17,1730,4/29/17,1730,Jeffords Hall Outside,Closed; affiliate referred to UVM MC ER & ACT 1 for Detox; report to CSC
Welfare Check,2017-3349,4/29/17,1801,4/29/17,1801,Fleming Outside,Closed; non affiliate located
Trespassing / University Policy Violation,2017-3350,4/29/17,1849,4/29/17,1849,Cook,Closed; report to CSC
University Policy Violation,2017-3352,4/29/17,1938,4/29/17,1938,Williams Hall Fire Escape,Closed; report to CSC
University Policy Violation,2017-3354,4/29/17,2015,4/29/17,2015,Williams Hall Fire Escape,Closed; report to CSC
Welfare Check,2017-3358,4/29/17,2059,4/29/17,2059,Living & Learning Parking Lot,Closed; non affiliate located
Motorist Assist,2017-3359,4/29/17,2204,4/29/17,2204,East Ave / Carrigan Dr,Closed
Drugs / Alcohol Offense,2017-3362,4/29/17,2309,4/29/17,2309,Wilks Hall,Closed; report to CSC
Alcohol Offense,2017-3363,4/29/17,2357,4/29/17,2357,Wing Hall,Closed; report to CSC
Drugs,2017-3364,4/30/17,6,4/30/17,6,Wing Hall,Closed; report to CSC
Noise,2017-3366,4/30/17,39,4/30/17,39,Wing Hall,Closed; report to CSC
Burglary,2017-3369,4/30/17,50,1900-0030,04/29-30/2017,Tupper Hall,Closed; Subject cited into court for Burglary
Citizen Assist - Safety Escort,2017-3370,4/30/17,103,4/30/17,103,Colchester Ave,Closed
Trespassing,2017-3371,4/30/17,159,4/30/17,159,McAuley Hall,Closed; non substantiated
Welfare Check,2017-3372,4/30/17,232,4/30/17,232,University Pl / Colchester Ave,Closed; subject located
Agency Assist,2017-3376,4/30/17,1027,4/30/17,1027,870 Williston Rd,Closed
Larceny Bicycle,2017-3377,4/30/17,1308,04/28-30/2017,2030-1100,University Heights South 1 Bicycle Rack,Open
Intrusion Alarm,2017-3378,4/30/17,1334,4/30/17,1334,Nolan House,Closed
Fire Alarm,2017-3379,4/30/17,1411,4/30/17,1411,WDW,Closed
Burglary,2017-3380,4/30/17,1459,04/30-05/01/2017,2130-0030,Tupper,Closed; Subject cited into court for Burglary
Larceny Bicycle,2017-3381,4/30/17,1530,04/28-30/2017,1200-0200,McAuley Outside,Open
Intrusion Alarm,2017-3388,4/30/17,2237,4/30/17,2237,Fleming,Closed
Sexual Assault,2017-3389,4/30/17,2349,04/28-29/2017,Unk,Wing,Closed; Report to Title IX
